Initial Year,Player,Assists,Blocks,Clearances,Crosses,Errors Leading To Goal,Goals Conceded,Goals From Freekick,Goals From Header,Goals From Penalty,Goals,Interceptions,Last Man Tackles,Minutes Played,Offsides,Own Goals,Passes,Penalties Conceded,Penalties Saved,Saves,Shots On Target,Shots,Tackles,Through Balls,Touches
2012,Michael Turner,0.0,0.007749452236316424,0.06772347389128701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01617276988448645,0.00033693270592680103,2967.9517078916374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Younes Kaboul,0.0,0.007578367206338271,0.09989665862900447,0.0,0.0,0.0,0.0,0.0003444712366517396,0.0,0.0,0.026524285222183946,0.0013778849466069584,2903.0,0.0,0.0003444712366517396,0.5328970031002411,0.0,0.0,0.0,0.0,0.0,0.02342404409231829,0.0,0.7333792628315535
2012,Wes Brown,0.0,0.007075586824462822,0.043801251770484134,0.0,0.00033693270592680103,0.0,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0006738654118536021,2967.9517078916374,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Rio Ferdinand,0.0,0.008187134502923977,0.08654970760233918,0.0,0.0003898635477582846,0.0,0.0,0.0,0.0,0.0,0.021442495126705652,0.0007797270955165692,2565.0,0.0,0.0,0.504093567251462,0.0003898635477582846,0.0,0.0,0.0,0.0,0.0,0.0,0.6549707602339181
2012,James McCarthy,0.0,0.007241379310344828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019655172413793102,0.0,2900.0,0.0,0.0,0.5279310344827586,0.0003448275862068965,0.0,0.0,0.0,0.0,0.02724137931034483,0.0,0.6527586206896552
2012,Clint Hill,0.0,0.0067386541185360214,0.05896322353719018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.9517078916374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Glenn Whelan,0.0,0.0067386541185360214,0.02526995294451008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015498904472632849,0.0,2967.9517078916374,0.0,0.0,0.4117317666425509,0.00033693270592680103,0.0,0.0,0.0,0.0,0.01886823153190086,0.0,0.5498741760725393
2012,Nedum Onuoha,0.0,0.00640172141260922,0.028302347297851287,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.0,0.0,0.00033693270592680103,2967.9517078916374,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Phil Bardsley,0.0,0.006064788706682419,0.036725664946021315,0.02560688565043688,0.0,0.0,0.0,0.0,0.0,0.0,0.018531298825974058,0.00033693270592680103,2967.9517078916374,0.0,0.0,0.39555899675806444,0.0,0.0,0.0,0.0,0.0,0.026280751062290483,0.0,0.6442153337320436
2012,Maynor Figueroa,0.0,0.0053699284009546535,0.049821002386634845,0.0,0.0005966587112171838,0.0,0.0,0.0,0.0,0.0,0.027744630071599045,0.0002983293556085919,3352.0,0.0,0.0,0.5539976133651552,0.0,0.0,0.0,0.0,0.0,0.03192124105011933,0.0,0.7971360381861575
2012,Laurent Koscielny,0.0,0.006263048016701462,0.05915100904662491,0.0,0.0,0.0,0.0,0.0003479471120389701,0.0,0.0,0.031663187195546276,0.003131524008350731,2874.0,0.0,0.0006958942240779402,0.5908141962421712,0.0,0.0,0.0,0.0,0.0,0.029575504523312455,0.0,0.7720946416144746
2012,Angel Rangel,0.0,0.006265227984684998,0.03863557257222416,0.027149321266968326,0.0003480682213713888,0.0,0.0,0.0,0.0,0.0,0.03306648103028194,0.0006961364427427776,2873.0,0.0,0.0,0.7911590671771668,0.0,0.0,0.0,0.0,0.0,0.029585798816568046,0.003480682213713888,1.1249564914723287
2012,Philippe Senderos,0.0,0.006064788706682419,0.034367136004533706,0.0,0.0,0.0,0.0,0.00033693270592680103,0.0,0.0,0.0,0.00033693270592680103,2967.9517078916374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Stephen Ward,0.0,0.005263157894736842,0.038011695906432746,0.02953216374269006,0.0,0.0,0.0,0.0,0.0,0.0,0.018128654970760234,0.00029239766081871346,3420.0,0.0014619883040935672,0.0,0.49707602339181284,0.00029239766081871346,0.0,0.0,0.0,0.0,0.0,0.0,0.7695906432748538
2012,Dean Whitehead,0.0,0.006064788706682419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015161971766706047,0.0,2967.9517078916374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018531298825974058,0.0,0.0
2012,Jack Colback,0.0,0.006374203224596925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023247094113235847,0.0,2667.0,0.0,0.0003749531308586427,0.4049493813273341,0.0,0.0,0.0,0.0,0.0,0.025871766029246346,0.0,0.0
2012,Shaun Derry,0.0,0.005727856000755618,0.0,0.0,0.0,0.0,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,2967.9517078916374,0.0,0.0,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.02257449129709567,0.0,0.0
2012,Sylvain Distin,0.0,0.005727856000755618,0.07244053177426223,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.0,0.02257449129709567,0.00033693270592680103,2967.9517078916374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,Alan Hutton,0.0,0.006556112610875434,0.043578866178172,0.029309679907443115,0.0,0.0,0.0,0.0,0.0,0.0,0.021596606247589665,0.0,2593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02699575780948708,0.0,0.6344003085229464
2012,Danny Simpson,0.0,0.0054487179487179484,0.04038461538461539,0.028525641025641025,0.0003205128205128205,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,3120.0,0.0,0.0,0.34134615384615385,0.0003205128205128205,0.0,0.0,0.0,0.0,0.021794871794871794,0.0,0.591025641025641
2012,Carlos Cuellar,0.0,0.0053909232948288165,0.0330194051808265,0.0,0.0006738654118536021,0.0,0.0,0.0,0.0,0.0,0.017520500708193654,0.00033693270592680103,2967.9517078916374,0.0,0.0,0.0,0.00033693270592680103,0.0,0.0,0.0,0.0,0.02291142400302247,0.0,0.0
