Initial Year,Rank,Player,Club,Nationality,Stat
2007,88,Álvaro Arbeloa,-,Spain,149
2007,89,Jonathan Spector,-,United States,148
2007,90,Curtis Davies,-,England,144
2007,90,Ricardo Gardner,-,Jamaica,144
2007,92,Tyrone Mears,-,Jamaica,141
2007,93,John Arne Riise,-,Norway,140
2007,94,André Bikey,-,Cameroon,138
2007,94,Nicky Butt,-,England,138
2007,96,Lee Young-Pyo,-,South Korea,134
2007,97,Graeme Murty,-,Scotland,133
2007,97,Phil Neville,-,England,133
2007,97,Grétar Steinsson,-,Iceland,133
2007,100,Nedum Onuoha,-,England,131
2006,1,Michael Dawson,-,England,354
2006,2,Richard Dunne,-,Ireland,347
2006,3,Sylvain Distin,-,France,328
2006,4,Joseph Yobo,-,Nigeria,316
2006,5,Talal El Karkouri,-,Morocco,308
2006,6,Ivar Ingimarsson,-,Iceland,275
2006,7,Emanuel Pogatetz,-,Austria,273
2006,8,Linvoy Primus,-,England,266
2006,9,Joleon Lescott,-,England,262
2006,10,Olof Mellberg,-,Sweden,260
2006,11,Rio Ferdinand,-,England,259
2006,12,Kolo Touré,-,Cote D’Ivoire,254
2006,13,Jamie Carragher,-,England,253
2006,14,Anton Ferdinand,-,England,236
2006,15,Nemanja Vidic,-,Serbia,230
2006,16,Jonathan Woodgate,-,England,229
2006,17,Danny Shittu,-,Nigeria,224
2006,18,Hermann Hreidarsson,-,Iceland,223
2006,19,Souleymane Diawara,-,Senegal,222
2006,20,Sol Campbell,-,England,217
2006,21,Ricardo Carvalho,-,Portugal,215
2006,22,Phil Jagielka,-,England,208
2006,23,Abdoulaye Méité,-,Cote D’Ivoire,199
2006,23,Liam Rosenior,-,England,199
2006,25,Jay DeMerit,-,United States,198
2006,26,Franck Queudrue,-,France,191
2006,27,Ibrahima Sonko,-,Senegal,186
2006,28,James Collins,-,Wales,182
2006,29,Alan Stubbs,-,England,181
2006,30,Chris Morgan,-,England,180
2006,31,Sami Hyypiä,-,Finland,176
2006,31,Zat Knight,-,England,176
2006,33,Ian Pearce,-,England,175
2006,34,Carlos Bocanegra,-,United States,173
2006,35,Emmerson Boyce,-,Barbados,162
2006,35,Ledley King,-,England,162
2006,37,Claude Davis,-,Jamaica,161
2006,38,Gilberto Silva,-,Brazil,160
2006,38,John Terry,-,England,160
2006,40,Abdoulaye Diagne-Faye,-,Senegal,159
2006,41,Gary Cahill,-,England,158
2006,42,Liam Ridgewell,-,England,154
2006,43,Michael Essien,-,Ghana,148
2006,43,Steven Taylor,-,England,148
2006,45,Lucas Neill,-,Australia,146
2006,46,Arjan De Zeeuw,-,Netherlands,145
2006,47,Leighton Baines,-,England,144
2006,48,Lee Carsley,-,Ireland,142
2006,49,Calum Davenport,-,England,141
2006,49,Peter Ramage,-,England,141
2006,51,Pascal Chimbonda,-,France,140
2006,51,Gaël Clichy,-,France,140
2006,53,Daniel Agger,-,Denmark,139
2006,54,Jordan Stewart,-,England,136
2006,55,Andrew Taylor,-,England,134
2006,56,Tal Ben Haim,-,Israel,126
2006,56,Fitz Hall,-,England,126
2006,56,Luke Young,-,England,126
2006,59,John Arne Riise,-,Norway,121
2006,59,Ben Thatcher,-,Wales,121
2006,61,André Ooijer,-,Netherlands,115
2006,62,Glen Johnson,-,England,114
2006,63,Steve Finnan,-,Ireland,113
2006,63,Zurab Khizanishvili,-,Georgia,113
2006,65,Malky Mackay,-,Scotland,110
2006,65,Jonathan Spector,-,United States,110
2006,65,Dejan Stefanovic,-,Serbia,110
2006,68,Nicky Hunt,-,England,109
2006,68,Phil Neville,-,England,109
2006,68,Noé Pamarot,-,France,109
2006,71,Danny Gabbidon,-,Wales,107
2006,72,Johan Djourou,-,Switzerland,106
2006,73,Titus Bramble,-,England,105
2006,73,Matt Jackson,-,England,105
2006,75,Andrew Davies,-,England,103
2006,76,William Gallas,-,France,102
2006,77,Gary Speed,-,Wales,101
2006,78,Philippe Christanval,-,France,100
2006,79,Brett Emerton,-,Australia,99
2006,79,Micah Richards,-,England,99
2006,81,Patrice Evra,-,France,97
2006,81,Nicky Shorey,-,England,97
2006,83,Gabriel Heinze,-,Argentina,96
2006,84,Wes Brown,-,England,94
2006,84,Martin Laursen,-,Denmark,94
2006,86,Chris Armstrong,-,Scotland,93
2006,86,Ashley Cole,-,England,93
2006,86,Brad Friedel,-,United States,93
2006,89,Gary Neville,-,England,92
2006,90,Benoit Assou-Ekotto,-,Cameroon,91
2006,90,Gareth Barry,-,England,91
2006,92,Wilfred Bouma,-,Netherlands,90
2006,92,Ryan Nelsen,-,New Zealand,90
2006,94,Derek Geary,-,Ireland,89
2006,94,Lee Young-Pyo,-,South Korea,89
2006,96,Ricardo Rocha,-,Portugal,86
2006,97,Christopher Samba,-,Congo,85
2006,98,David Unsworth,-,England,84
2006,99,Paulo Ferreira,-,Portugal,82
2006,99,Djimi Traore,-,Mali,82
