Initial Year,Rank,Player,Club,Nationality,Stat
2008,84,Dimitar Berbatov,-,Bulgaria,36
2008,84,Mario Melchiot,-,Netherlands,36
2008,84,Louis Saha,-,France,36
2008,87,Fabricio Coloccini,-,Argentina,35
2008,87,Pablo Zabaleta,-,Argentina,35
2008,89,Bernard Mendy,-,France,34
2008,89,Danny Murphy,-,England,34
2008,89,Stiliyan Petrov,-,Bulgaria,34
2008,89,Amr Zaki,-,Egypt,34
2008,93,Álvaro Arbeloa,-,Spain,33
2008,93,Manucho,-,Angola,33
2008,93,Steven Gerrard,-,England,33
2008,93,Roman Pavlyuchenko,-,Russia,33
2008,93,Lucas Leiva,-,Brazil,33
2008,93,Ryan Shawcross,-,England,33
2008,93,Stephen Warnock,-,England,33
2008,100,James Milner,-,England,32
2007,1,Martin Laursen,-,Denmark,169
2007,2,Kenwyne Jones,-,Trinidad & Tobago,134
2007,3,Emile Heskey,-,England,119
2007,4,Nemanja Vidic,-,Serbia,118
2007,5,Roque Santa Cruz,-,Paraguay,105
2007,6,Paul Scharner,-,Austria,103
2007,7,Kevin Davies,-,England,92
2007,8,John Carew,-,Norway,86
2007,9,Clint Dempsey,-,United States,81
2007,10,Michael Dawson,-,England,77
2007,10,Sylvain Distin,-,France,77
2007,12,Steve Howard,-,Scotland,75
2007,12,Ivar Ingimarsson,-,Iceland,75
2007,14,Christopher Samba,-,Congo,74
2007,15,Papa Bouba Diop,-,Senegal,73
2007,15,David Wheater,-,England,73
2007,17,Jonathan Woodgate,-,England,70
2007,18,Ryan Nelsen,-,New Zealand,69
2007,19,Richard Dunne,-,Ireland,68
2007,20,Titus Bramble,-,England,66
2007,20,Matt Upson,-,England,66
2007,22,Andy O'Brien,-,Ireland,65
2007,23,Alex,-,Brazil,60
2007,24,Danny Higginbotham,-,Gibraltar,58
2007,24,Liam Ridgewell,-,England,58
2007,26,Radhi Jaidi,-,Tunisia,56
2007,27,Marcus Bent,-,England,55
2007,27,Hermann Hreidarsson,-,Iceland,55
2007,29,Carlton Cole,-,England,54
2007,29,Morten Pedersen,-,Norway,54
2007,31,Emmanuel Adebayor,-,Togo,53
2007,31,Nicolas Anelka,-,France,53
2007,31,Dimitar Berbatov,-,Bulgaria,53
2007,31,Abdoulaye Diagne-Faye,-,Senegal,53
2007,35,Pascal Chimbonda,-,France,51
2007,36,Danny Collins,-,Wales,50
2007,36,Peter Crouch,-,England,50
2007,36,Patrice Evra,-,France,50
2007,36,Dave Kitson,-,England,50
2007,40,Sami Hyypiä,-,Finland,49
2007,40,Phil Jagielka,-,England,49
2007,40,Micah Richards,-,England,49
2007,40,Joseph Yobo,-,Nigeria,49
2007,44,Rio Ferdinand,-,England,48
2007,44,Cameron Jerome,-,England,48
2007,44,Younes Kaboul,-,France,48
2007,44,Joleon Lescott,-,England,48
2007,48,Olof Mellberg,-,Sweden,47
2007,49,Aaron Hughes,-,Northern Ireland,46
2007,49,Darren Moore,-,Jamaica,46
2007,49,John Terry,-,England,46
2007,52,John Arne Riise,-,Norway,43
2007,53,Kolo Touré,-,Cote D’Ivoire,42
2007,54,Sol Campbell,-,England,41
2007,54,Jamie Carragher,-,England,41
2007,56,Wilfred Bouma,-,Netherlands,40
2007,56,Didier Drogba,-,Cote D’Ivoire,40
2007,58,Claude Davis,-,Jamaica,39
2007,59,Alan Smith,-,England,38
2007,60,Kevin Doyle,-,Ireland,37
2007,60,Nyron Nosworthy,-,Jamaica,37
2007,62,Anton Ferdinand,-,England,36
2007,63,Nicklas Bendtner,-,Denmark,35
2007,63,Michael Essien,-,Ghana,35
2007,65,Lee Carsley,-,Ireland,34
2007,65,Glen Johnson,-,England,34
2007,67,André Bikey,-,Cameroon,33
2007,67,Brede Hangeland,-,Norway,33
2007,67,Paul McShane,-,Ireland,33
2007,67,Ibrahima Sonko,-,Senegal,33
2007,67,Mark Viduka,-,Australia,33
2007,72,Nicky Butt,-,England,32
2007,72,Tim Cahill,-,Australia,32
2007,72,André Ooijer,-,Netherlands,32
2007,75,Darren Bent,-,England,31
2007,75,Mikael Forssell,-,Finland,31
2007,75,Stephen Kelly,-,Ireland,31
2007,75,Kevin Kilbane,-,Ireland,31
2007,75,Abdoulaye Méité,-,Cote D’Ivoire,31
2007,75,Emanuel Pogatetz,-,Austria,31
2007,75,Tuncay Sanli,-,Turkey,31
2007,82,Vedran Corluka,-,Croatia,30
2007,82,Danny Gabbidon,-,Wales,30
2007,82,Steven Gerrard,-,England,30
2007,82,Zat Knight,-,England,30
2007,82,Jay McEveley,-,Scotland,30
2007,82,Darius Vassell,-,England,30
2007,88,Jérémie Aliadière,-,France,29
2007,88,Gary Cahill,-,England,29
2007,88,Dirk Kuijt,-,Netherlands,29
2007,91,Victor Anichebe,-,Nigeria,28
2007,91,Dean Ashton,-,England,28
2007,91,Carlos Bocanegra,-,United States,28
2007,91,Wes Brown,-,England,28
2007,91,Jonny Evans,-,Northern Ireland,28
2007,91,Mathieu Flamini,-,France,28
2007,91,Fernando Torres,-,Spain,28
2007,91,Stephen Warnock,-,England,28
2007,99,Michael Duberry,-,England,27
2007,99,George McCartney,-,Northern Ireland,27
2006,1,Brian McBride,-,United States,117
2006,2,Sylvain Distin,-,France,105
2006,3,Danny Shittu,-,Nigeria,103
2006,4,Emile Heskey,-,England,88
2006,5,Richard Dunne,-,Ireland,87
2006,6,Ivar Ingimarsson,-,Iceland,86
2006,7,Darren Bent,-,England,80
2006,8,Kevin Davies,-,England,77
2006,9,Linvoy Primus,-,England,76
2006,10,Michael Dawson,-,England,70
2006,11,Joseph Yobo,-,Nigeria,68
2006,12,Olof Mellberg,-,Sweden,64
2006,13,James Beattie,-,England,63
2006,14,Joleon Lescott,-,England,60
2006,14,Emanuel Pogatetz,-,Austria,60
2006,16,Didier Drogba,-,Cote D’Ivoire,58
2006,17,Bernardo Corradi,-,Italy,55
2006,18,Marcus Bent,-,England,54
2006,18,Jay DeMerit,-,United States,54
2006,20,Chris Morgan,-,England,53
2006,21,Rio Ferdinand,-,England,52
2006,21,Sami Hyypiä,-,Finland,52
2006,23,Sol Campbell,-,England,50
2006,23,Michael Essien,-,Ghana,50
2006,25,Hermann Hreidarsson,-,Iceland,49
2006,26,Dimitar Berbatov,-,Bulgaria,48
2006,26,Liam Ridgewell,-,England,48
2006,28,Abdoulaye Diagne-Faye,-,Senegal,47
2006,28,Martin Laursen,-,Denmark,47
2006,28,Morten Pedersen,-,Norway,47
2006,28,John Terry,-,England,47
2006,28,Nemanja Vidic,-,Serbia,47
2006,33,Peter Crouch,-,England,46
2006,34,Arjan De Zeeuw,-,Netherlands,45
2006,34,Darius Henderson,-,England,45
2006,34,Phil Jagielka,-,England,45
2006,34,Matthew Taylor,-,England,45
2006,38,Papa Bouba Diop,-,Senegal,44
2006,39,Talal El Karkouri,-,Morocco,43
2006,39,Franck Queudrue,-,France,43
2006,39,Ibrahima Sonko,-,Senegal,43
2006,42,Claude Davis,-,Jamaica,42
2006,43,Emmanuel Adebayor,-,Togo,41
2006,43,Gary Cahill,-,England,41
2006,45,Micah Richards,-,England,40
2006,46,Fitz Hall,-,England,39
2006,46,Marlon Harewood,-,England,39
2006,48,Tim Cahill,-,Australia,38
2006,48,Jamie Carragher,-,England,38
2006,48,Pascal Chimbonda,-,France,38
2006,48,Keith Gillespie,-,Northern Ireland,38
2006,48,Ledley King,-,England,38
2006,53,Ivan Campo,-,Spain,37
2006,53,Calum Davenport,-,England,37
2006,53,Anton Ferdinand,-,England,37
2006,53,Bobby Zamora,-,England,37
2006,57,Xabi Alonso,-,Spain,36
2006,57,Heidar Helguson,-,Iceland,36
2006,57,Gary Speed,-,Wales,36
2006,60,Gilberto Silva,-,Brazil,35
2006,60,Craig Moore,-,Australia,35
2006,60,Noé Pamarot,-,France,35
2006,60,Kolo Touré,-,Cote D’Ivoire,35
2006,64,Dirk Kuijt,-,Netherlands,34
2006,64,Antoine Sibierski,-,France,34
2006,64,Mark Viduka,-,Australia,34
2006,67,Emmerson Boyce,-,Barbados,33
2006,67,John Carew,-,Norway,33
2006,67,Souleymane Diawara,-,Senegal,33
2006,67,Danny Gabbidon,-,Wales,33
2006,67,Lee McCulloch,-,Scotland,33
2006,67,Jonathan Woodgate,-,England,33
2006,73,Nicolas Anelka,-,France,32
2006,73,Titus Bramble,-,England,32
2006,73,Louis Saha,-,France,32
2006,76,Robert Hulse,-,England,31
2006,76,John Arne Riise,-,Norway,31
2006,76,Steven Taylor,-,England,31
2006,79,Juan Pablo Ángel,-,Colombia,30
2006,79,Andrew Davies,-,England,30
2006,79,Steven Gerrard,-,England,30
2006,79,Kevin Kilbane,-,Ireland,30
2006,83,Ricardo Carvalho,-,Portugal,29
2006,84,James Collins,-,Wales,28
2006,84,Kevin Doyle,-,Ireland,28
2006,84,André Ooijer,-,Netherlands,28
2006,84,Georgios Samaras,-,Greece,28
2006,88,Patrice Evra,-,France,27
2006,88,Paul Scharner,-,Austria,27
2006,88,Dejan Stefanovic,-,Serbia,27
2006,91,Tal Ben Haim,-,Israel,26
2006,91,Robert Huth,-,Germany,26
2006,91,Leroy Lita,-,England,26
2006,91,Gavin Mahon,-,England,26
2006,91,Benni McCarthy,-,South Africa,26
2006,91,Gary O'Neil,-,England,26
2006,97,Lee Carsley,-,Ireland,25
2006,97,Obafemi Martins,-,Nigeria,25
2006,97,Peter Ramage,-,England,25
2006,97,Darius Vassell,-,England,25
