Initial Year,Rank,Player,Club,Nationality,Stat
2012,14,Rio Ferdinand,-,England,151
2012,14,Nemanja Vidic,-,Serbia,151
2012,16,Nathan Baker,-,England,142
2012,17,Ryan Shawcross,-,England,138
2012,18,Branislav Ivanovic,-,Serbia,136
2012,19,Carlos Cuellar,-,Spain,134
2012,19,Phil Jagielka,-,England,134
2012,19,Adrian Mariappa,-,Jamaica,134
2012,22,Chico Flores,-,Spain,131
2012,23,Robert Huth,-,Germany,128
2012,24,Ryan Nelsen,-,New Zealand,124
2012,25,Jonny Evans,-,Northern Ireland,123
2012,26,Aaron Hughes,-,Northern Ireland,119
2012,27,José Fonte,-,Portugal,116
2012,28,Daniel Agger,-,Denmark,115
2012,29,Patrice Evra,-,France,111
2012,29,Steven Taylor,-,England,111
2012,31,Maya Yoshida,-,Japan,110
2012,32,Gary Cahill,-,England,109
2012,32,Steven Caulker,-,Sierra Leone,109
2012,34,Alex Pearce,-,Ireland,105
2012,35,Ron Vlaar,-,Netherlands,101
2012,35,Kyle Walker,-,England,101
2012,37,Martin Skrtel,-,Slovakia,99
2012,38,William Gallas,-,France,98
2012,38,James Tomkins,-,England,98
2012,40,Jos Hooiveld,-,Netherlands,97
2012,41,Vincent Kompany,-,Belgium,94
2012,42,David Luiz,-,Brazil,93
2012,43,Matthew Lowton,-,England,91
2012,44,Per Mertesacker,-,Germany,90
2012,45,Ben Davies,-,Wales,88
2012,46,Joseph O'Brien,-,Ireland,86
2012,47,Rafael,-,Brazil,80
2012,48,Sebastien Bassong,-,Cameroon,79
2012,48,Davide Santon,-,Italy,79
2012,48,Michael Turner,-,England,79
2012,51,Thomas Vermaelen,-,Belgium,77
2012,52,Matija Nastasic,-,Serbia,76
2012,53,Garry Monk,-,England,74
2012,54,Laurent Koscielny,-,France,72
2012,55,Kaspars Gorkss,-,Latvia,71
2012,55,Angel Rangel,-,Spain,71
2012,55,Pablo Zabaleta,-,Argentina,71
2012,58,Fabricio Coloccini,-,Argentina,69
2012,59,Philippe Senderos,-,Switzerland,67
2012,60,Liam Ridgewell,-,England,66
2012,61,Billy Jones,-,England,64
2012,62,Anton Ferdinand,-,England,62
2012,62,Maynor Figueroa,-,Honduras,62
2012,62,Joleon Lescott,-,England,62
2012,65,Bacary Sagna,-,France,61
2012,66,Gary Caldwell,-,Scotland,60
2012,66,Sean Morrison,-,England,60
2012,68,Titus Bramble,-,England,59
2012,68,Nedum Onuoha,-,England,59
2012,70,James Perch,-,England,58
2012,70,Chris Smalling,-,England,58
2012,72,Emmerson Boyce,-,Barbados,57
2012,73,Glen Johnson,-,England,56
2012,73,Armand Traore,-,Senegal,56
2012,75,Craig Gardner,-,England,55
2012,76,John Arne Riise,-,Norway,54
2012,77,Chris Herd,-,Australia,52
2012,78,Gaël Clichy,-,France,51
2012,78,John Heitinga,-,Netherlands,51
2012,78,Leon Osman,-,England,51
2012,81,Joe Bennett,-,England,50
2012,82,Marouane Fellaini,-,Belgium,48
2012,82,Russell Martin,-,Scotland,48
2012,84,Jamie Carragher,-,England,47
2012,84,Christopher Samba,-,Congo,47
2012,86,Andy Carroll,-,England,44
2012,86,Guy Demel,-,Cote D’Ivoire,44
2012,86,Sascha Riether,-,Germany,44
2012,86,John Terry,-,England,44
2012,86,Kolo Touré,-,Cote D’Ivoire,44
2012,86,Mapou Yanga-Mbiwa,-,France,44
2012,92,Ryan Bennett,-,England,43
2012,92,Geoff Cameron,-,United States,43
2012,92,Mathieu Debuchy,-,France,43
2012,92,Paul Scharner,-,Austria,43
2012,92,Claudio Yacob,-,Argentina,43
2012,97,Ashley Cole,-,England,42
2012,97,Bradley Johnson,-,England,42
2012,97,Marc Wilson,-,Ireland,42
2012,100,Iván Ramis,-,Spain,41
2011,1,Ryan Shawcross,-,England,254
2011,2,Anton Ferdinand,-,England,213
2011,3,Younes Kaboul,-,France,181
2011,4,James Collins,-,Wales,165
2011,5,Russell Martin,-,Scotland,162
2011,6,Robert Huth,-,Germany,161
2011,7,Brede Hangeland,-,Norway,151
2011,8,Zat Knight,-,England,147
2011,9,Jonny Evans,Manchester United,Northern Ireland,144
2011,10,Richard Dunne,-,Ireland,141
2011,11,Jonas Olsson,-,Sweden,138
2011,12,Rio Ferdinand,-,England,133
2011,12,Ashley Williams,-,Wales,133
2011,14,Gary Cahill,-,England,130
2011,15,Gareth McAuley,-,Northern Ireland,129
2011,16,Sylvain Distin,-,France,117
2011,16,Michael Turner,-,England,117
2011,18,John Terry,-,England,116
2011,19,Vincent Kompany,-,Belgium,115
2011,20,Marc Wilson,-,Ireland,114
2011,21,Gary Caldwell,-,Scotland,113
2011,22,Christophe Berra,-,Scotland,112
2011,22,Danny Gabbidon,-,Wales,112
2011,24,Patrice Evra,-,France,108
2011,24,Phil Jagielka,-,England,108
2011,26,Martin Skrtel,-,Slovakia,105
2011,27,David Wheater,-,England,104
2011,28,Roger Johnson,-,England,103
2011,29,Scott Dann,-,England,102
2011,30,Clint Hill,-,England,101
2011,31,Zak Whitbread,-,United States,97
2011,32,Phil Jones,-,England,95
2011,32,Laurent Koscielny,-,France,95
2011,34,Joleon Lescott,-,England,90
2011,34,Stephen Warnock,-,England,90
2011,36,Christopher Samba,-,Congo,89
2011,37,John O'Shea,-,Ireland,88
2011,37,Elliott Ward,-,England,88
2011,39,Branislav Ivanovic,-,Serbia,86
2011,40,Mike Williamson,-,England,85
2011,41,Thomas Vermaelen,-,Belgium,83
2011,42,Steven Caulker,-,Sierra Leone,82
2011,43,Wes Brown,-,England,81
2011,44,Grant Hanley,-,Scotland,78
2011,45,Fabricio Coloccini,-,Argentina,77
2011,45,Gaël Givet,-,France,77
2011,47,Kyle Naughton,-,England,76
2011,47,Jonathan Woodgate,-,England,76
2011,49,John Heitinga,-,Netherlands,75
2011,49,Ledley King,-,England,75
2011,49,Matt Upson,-,England,75
2011,52,Steven Taylor,-,England,71
2011,53,Leon Barnett,-,England,70
2011,53,Maynor Figueroa,-,Honduras,70
2011,55,Alan Hutton,-,Scotland,67
2011,56,Antolín Alcáraz,-,Paraguay,66
2011,57,Aaron Hughes,-,Northern Ireland,65
2011,58,William Gallas,-,France,64
2011,58,Chris Smalling,-,England,64
2011,60,Luke Young,-,England,63
2011,61,Micah Richards,-,England,61
2011,62,Richard Stearman,-,England,60
2011,62,Nemanja Vidic,-,Serbia,60
2011,62,Kyle Walker,-,England,60
2011,62,Stephen Ward,-,Ireland,60
2011,62,Andy Wilkinson,-,England,60
2011,67,Phil Bardsley,-,Scotland,59
2011,68,Tim Ream,Bolton Wanderers,United States,57
2011,69,Sebastien Bassong,-,Cameroon,54
2011,69,Gaël Clichy,-,France,54
2011,69,Stephen Kelly,-,Ireland,54
2011,69,Per Mertesacker,-,Germany,54
2011,69,Garry Monk,-,England,54
2011,69,Danny Simpson,-,England,54
2011,75,Ryan Bennett,-,England,50
2011,75,Grétar Steinsson,-,Iceland,50
2011,77,Daniel Agger,-,Denmark,49
2011,77,Jamie Carragher,-,England,49
2011,77,David Luiz,-,Brazil,49
2011,77,Philippe Senderos,-,Switzerland,49
2011,81,Tony Hibbert,-,England,48
2011,81,Nedum Onuoha,-,England,48
2011,83,Martin Olsson,-,Sweden,45
2011,83,James Perch,-,England,45
2011,85,Angel Rangel,-,Spain,44
2011,86,Gareth Barry,-,England,43
2011,86,Carlos Cuellar,-,Spain,43
2011,86,Fitz Hall,-,England,43
2011,89,Marouane Fellaini,-,Belgium,42
2011,90,Marc Tierney,-,England,41
2011,91,José Bosingwa,-,Portugal,40
2011,91,Armand Traore,-,Senegal,40
2011,93,Michael Dawson,-,England,39
2011,93,Matthew Kilgallon,-,England,39
2011,93,Kieran Richardson,-,England,39
2011,96,Nathan Baker,-,England,38
2011,97,Paul Robinson,-,England,36
2011,97,Ryan Shotton,-,England,36
2011,97,Pablo Zabaleta,-,Argentina,36
2011,100,Emmerson Boyce,-,Barbados,35
2010,1,Roger Johnson,-,England,287
2010,2,Brede Hangeland,-,Norway,277
2010,3,Ian Evatt,-,England,268
2010,4,Gary Cahill,-,England,261
2010,5,Aaron Hughes,-,Northern Ireland,235
2010,6,Sylvain Distin,-,France,230
2010,7,Ryan Shawcross,-,England,217
2010,8,Nemanja Vidic,-,Serbia,214
2010,9,Zat Knight,-,England,208
2010,10,Mike Williamson,-,England,200
2010,11,Vincent Kompany,-,Belgium,195
2010,12,Christopher Samba,-,Congo,193
2010,13,Michael Dawson,-,England,185
2010,14,Christophe Berra,-,Scotland,176
2010,15,Antolín Alcáraz,-,Paraguay,175
2010,16,James Collins,-,Wales,168
2010,17,Robert Huth,-,Germany,167
2010,18,Matt Upson,-,England,164
2010,19,Ryan Nelsen,-,New Zealand,148
2010,20,Craig Cathcart,-,Northern Ireland,146
2010,20,Jonas Olsson,-,Sweden,146
2010,22,William Gallas,-,France,141
2010,23,Martin Skrtel,-,Slovakia,137
2010,24,Anton Ferdinand,-,England,129
2010,25,Alex Baptiste,-,England,124
2010,26,Phil Jagielka,-,England,123
2010,27,Gaël Givet,-,France,122
2010,27,Laurent Koscielny,-,France,122
2010,29,Titus Bramble,-,England,121
2010,30,Richard Dunne,-,Ireland,118
2010,31,Richard Stearman,-,England,115
2010,32,Younes Kaboul,-,France,113
2010,33,Steve Gohouri,-,Cote D’Ivoire,110
2010,34,John Terry,-,England,109
2010,35,Branislav Ivanovic,-,Serbia,104
2010,36,Liam Ridgewell,-,England,100
2010,37,Fabricio Coloccini,-,Argentina,98
2010,38,Scott Dann,-,England,97
2010,39,Paul Scharner,-,Austria,91
2010,39,Gabriel Tamas,-,Romania,91
2010,41,Manuel da Costa,-,Morocco,89
2010,41,James Tomkins,-,England,89
2010,43,Danny Gabbidon,-,Wales,87
2010,44,Johan Djourou,-,Switzerland,85
2010,45,Nedum Onuoha,-,England,83
2010,46,Kolo Touré,-,Cote D’Ivoire,82
2010,47,Gaël Clichy,-,France,80
2010,48,Chris Baird,-,Northern Ireland,79
2010,48,Jody Craddock,-,England,79
2010,48,Abdoulaye Diagne-Faye,-,Senegal,79
2010,48,Chris Smalling,-,England,79
2010,52,Phil Bardsley,-,Scotland,78
2010,53,Stephen Carr,-,Ireland,77
2010,53,Bacary Sagna,-,France,77
2010,55,Paul Robinson,-,England,76
2010,56,Jamie Carragher,-,England,75
2010,56,George Elokobi,-,Cameroon,75
2010,56,Rio Ferdinand,-,England,75
2010,59,Phil Jones,-,England,73
2010,60,Maynor Figueroa,-,Honduras,69
2010,60,John Mensah,-,Ghana,69
2010,62,Gary Caldwell,-,Scotland,68
2010,63,Michael Turner,-,England,67
2010,64,Joleon Lescott,-,England,66
2010,64,Grétar Steinsson,-,Iceland,66
2010,66,Sotirios Kyrgiakos,-,Greece,65
2010,67,Danny Collins,-,Wales,64
2010,67,Pablo Zabaleta,-,Argentina,64
2010,69,Charlie Adam,-,Scotland,59
2010,69,Stephen Crainey,-,Scotland,59
2010,69,Micah Richards,-,England,59
2010,69,Míchel Salgado,-,Spain,59
2010,73,Luke Young,-,England,57
2010,74,Abdoulaye Méité,-,Cote D’Ivoire,55
2010,75,Sébastien Squillaci,-,France,53
2010,76,Daniel Agger,-,Denmark,51
2010,76,Ronald Zubar,-,Guadeloupe,51
2010,78,Jonny Evans,Manchester United,Northern Ireland,50
2010,79,Benoit Assou-Ekotto,-,Cameroon,49
2010,79,Ciaran Clark,-,Ireland,49
2010,79,Steven Taylor,-,England,49
2010,79,Stephen Warnock,-,England,49
2010,79,Marc Wilson,-,Ireland,49
2010,84,David Wheater,-,England,48
2010,85,Leighton Baines,-,England,47
2010,86,Vedran Corluka,-,Croatia,46
2010,86,Peter Crouch,-,England,46
2010,86,Pablo Ibáñez,-,Spain,46
2010,89,Sebastien Bassong,-,Cameroon,45
2010,89,Wayne Bridge,-,England,45
2010,89,Kevin Davies,-,England,45
2010,89,Patrice Evra,-,France,45
2010,89,Glen Johnson,-,England,45
2010,89,Aleksandar Kolarov,-,Serbia,45
2010,89,Sam Ricketts,-,Wales,45
2010,96,Alex,-,Brazil,44
2010,96,Carlos Salcido,-,Mexico,44
2010,98,Marouane Fellaini,-,Belgium,43
2010,98,John Pantsil,-,Ghana,43
2010,98,Andy Wilkinson,-,England,43
2009,1,Zat Knight,-,England,288
2009,2,Roger Johnson,-,England,273
2009,3,Richard Dunne,-,Ireland,254
2009,4,Sylvain Distin,-,France,253
2009,5,Matt Upson,-,England,229
2009,6,James Collins,-,Wales,227
2009,7,Michael Turner,-,England,226
2009,8,Brede Hangeland,-,Norway,220
2009,9,Clarke Carlisle,-,England,217
2009,10,Gary Cahill,-,England,207
2009,11,Christophe Berra,-,Scotland,200
2009,12,Scott Dann,-,England,199
2009,13,Abdoulaye Diagne-Faye,-,Senegal,198
2009,13,Aaron Hughes,-,Northern Ireland,198
2009,15,Christopher Samba,-,Congo,194
2009,16,Ryan Shawcross,-,England,193
2009,17,Michael Dawson,-,England,188
2009,18,Ryan Nelsen,-,New Zealand,180
2009,19,Titus Bramble,-,England,177
2009,20,James Tomkins,-,England,174
2009,21,Younes Kaboul,-,France,173
2009,22,Jody Craddock,-,England,168
2009,23,Nemanja Vidic,-,Serbia,163
2009,24,Robert Huth,-,Germany,155
2009,25,Sebastien Bassong,-,Cameroon,154
2009,26,Thomas Vermaelen,-,Belgium,152
2009,27,Carlos Cuellar,-,Spain,147
2009,27,Kolo Touré,-,Cote D’Ivoire,147
2009,29,Danny Collins,-,Wales,146
2009,30,John Terry,-,England,143
2009,31,Gaël Givet,-,France,141
2009,32,Anthony Gardner,-,England,133
2009,33,Jamie Carragher,-,England,132
2009,34,William Gallas,-,France,127
2009,35,Kamil Zayatte,-,Guinea,126
2009,36,Anton Ferdinand,-,England,117
2009,37,Steven Mouyokolo,-,France,110
2009,38,Marc Wilson,-,Ireland,109
2009,39,Vincent Kompany,-,Belgium,105
2009,40,Danny Higginbotham,-,Gibraltar,101
2009,41,Jonny Evans,-,Northern Ireland,100
2009,42,Sotirios Kyrgiakos,-,Greece,99
2009,43,Manuel da Costa,-,Morocco,97
2009,44,Tal Ben Haim,-,Israel,96
2009,45,Joseph Yobo,-,Nigeria,95
2009,46,John Heitinga,-,Netherlands,93
2009,47,Leon Cort,-,Guyana,91
2009,47,Branislav Ivanovic,-,Serbia,91
2009,49,Joleon Lescott,-,England,88
2009,49,Ronald Zubar,-,Guadeloupe,88
2009,51,Liam Ridgewell,-,England,85
2009,52,Emmerson Boyce,-,Barbados,83
2009,52,Tyrone Mears,-,Jamaica,83
2009,54,Paul McShane,-,Ireland,81
2009,55,Gary Caldwell,-,Scotland,80
2009,55,Lorik Cana,-,Albania,80
2009,57,Phil Jagielka,-,England,79
2009,57,Sam Ricketts,-,Wales,79
2009,57,Bacary Sagna,-,France,79
2009,60,Daniel Agger,-,Denmark,78
2009,61,Andy Wilkinson,-,England,77
2009,62,Vedran Corluka,-,Croatia,76
2009,63,Jonathan Spector,-,United States,75
2009,63,Stephen Warnock,-,England,75
2009,65,Chris Baird,-,Northern Ireland,74
2009,65,Andy Dawson,-,England,74
2009,67,Ledley King,-,England,73
2009,68,Michael Duff,-,Northern Ireland,71
2009,68,Mario Melchiot,-,Netherlands,71
2009,70,André Bikey,-,Cameroon,69
2009,71,Pascal Chimbonda,-,France,68
2009,71,Patrice Evra,-,France,68
2009,71,Paul Scharner,-,Austria,68
2009,74,Tim Cahill,-,Australia,67
2009,74,Micah Richards,-,England,67
2009,76,George Elokobi,-,Cameroon,66
2009,76,Pablo Zabaleta,-,Argentina,66
2009,78,Leighton Baines,-,England,65
2009,78,Stephen Carr,-,Ireland,65
2009,80,Paulo Da Silva,-,Paraguay,64
2009,81,Stephen Jordan,-,England,63
2009,81,Michael Mancienne,-,Seychelles,63
2009,83,Wes Brown,-,England,62
2009,83,Maynor Figueroa,-,Honduras,62
2009,85,Rory Delap,-,Ireland,61
2009,86,Grétar Steinsson,-,Iceland,60
2009,87,Ricardo Carvalho,-,Portugal,59
2009,88,Paul Robinson,-,England,57
2009,89,Martin Skrtel,-,Slovakia,56
2009,89,Chris Smalling,-,England,56
2009,91,John Mensah,-,Ghana,55
2009,92,Kenwyne Jones,-,Trinidad & Tobago,54
2009,92,Lucas Leiva,-,Brazil,54
2009,94,Steven Caldwell,-,Scotland,53
2009,94,Marouane Fellaini,-,Belgium,53
2009,94,Steve Finnan,-,Ireland,53
2009,94,Danny Gabbidon,-,Wales,53
2009,94,Phil Jones,-,England,53
2009,94,Ibrahima Sonko,-,Senegal,53
2009,100,Gareth Barry,-,England,52
2008,1,Brede Hangeland,-,Norway,385
2008,2,Michael Turner,-,England,322
2008,3,Curtis Davies,-,England,312
2008,4,Ryan Nelsen,-,New Zealand,309
2008,5,Sylvain Distin,-,France,302
2008,6,Danny Collins,-,Wales,300
2008,7,Titus Bramble,-,England,297
2008,8,Gary Cahill,-,England,282
2008,9,Aaron Hughes,-,Northern Ireland,281
2008,10,Jonathan Woodgate,-,England,264
2008,11,Matt Upson,-,England,242
2008,12,Martin Laursen,-,Denmark,240
2008,13,Andy O'Brien,-,Ireland,233
2008,13,Nemanja Vidic,-,Serbia,233
2008,15,Abdoulaye Diagne-Faye,-,Senegal,227
2008,16,Kamil Zayatte,-,Guinea,225
2008,17,Christopher Samba,-,Congo,223
2008,18,Richard Dunne,-,Ireland,222
2008,19,Joleon Lescott,-,England,208
2008,20,Ryan Shawcross,-,England,191
2008,21,Sol Campbell,-,England,190
2008,22,Jamie Carragher,-,England,175
2008,23,Ledley King,-,England,174
2008,24,Joseph Yobo,-,Nigeria,172
2008,25,Jonas Olsson,-,Sweden,168
2008,26,Phil Jagielka,-,England,167
2008,26,Emanuel Pogatetz,-,Austria,167
2008,28,Paul Scharner,-,Austria,162
2008,29,Sebastien Bassong,-,Cameroon,159
2008,29,David Wheater,-,England,159
2008,31,Robert Huth,-,Germany,154
2008,32,Carlos Cuellar,-,Spain,147
2008,32,Chris Riggott,-,England,147
2008,32,John Terry,-,England,147
2008,35,Anton Ferdinand,-,England,146
2008,36,Fabricio Coloccini,-,Argentina,145
2008,37,James Collins,-,Wales,140
2008,38,Nyron Nosworthy,-,Jamaica,138
2008,39,Nedum Onuoha,-,England,136
2008,40,Emmerson Boyce,-,Barbados,130
2008,40,John Pantsil,-,Ghana,130
2008,42,Calum Davenport,-,England,129
2008,42,Kolo Touré,-,Cote D’Ivoire,129
2008,44,Maynor Figueroa,-,Honduras,128
2008,45,Vedran Corluka,-,Croatia,122
2008,46,Bacary Sagna,-,France,117
2008,47,Michael Dawson,-,England,111
2008,48,Alex,-,Brazil,108
2008,48,Rio Ferdinand,-,England,108
2008,48,Danny Shittu,-,Nigeria,108
2008,48,Grétar Steinsson,-,Iceland,108
2008,52,Steven Taylor,-,England,106
2008,53,William Gallas,-,France,103
2008,53,Martin Skrtel,-,Slovakia,103
2008,55,Lucas Neill,-,Australia,100
2008,56,Micah Richards,-,England,99
2008,57,Abdoulaye Méité,-,Cote D’Ivoire,97
2008,58,Vincent Kompany,-,Belgium,96
2008,59,Gianni Zuiverloon,-,Netherlands,95
2008,60,Leon Barnett,-,England,94
2008,61,Tal Ben Haim,-,Israel,92
2008,61,Mario Melchiot,-,Netherlands,92
2008,61,André Ooijer,-,Netherlands,92
2008,64,Patrice Evra,-,France,89
2008,64,Herita Ilunga,-,DR Congo,89
2008,66,Paul Robinson,-,England,87
2008,66,Jlloyd Samuel,-,Trinidad & Tobago,87
2008,68,Sam Ricketts,-,Wales,86
2008,68,Luke Young,-,England,86
2008,70,Danny Higginbotham,-,Gibraltar,85
2008,71,Sami Hyypiä,-,Finland,82
2008,72,Younes Kaboul,-,France,79
2008,72,Zat Knight,-,England,79
2008,74,Phil Bardsley,-,Scotland,78
2008,74,Hermann Hreidarsson,-,Iceland,78
2008,76,Leon Cort,-,Guyana,77
2008,77,Álvaro Arbeloa,-,Spain,76
2008,78,James Tomkins,-,England,75
2008,79,Jonny Evans,-,Northern Ireland,73
2008,80,Daniel Agger,-,Denmark,71
2008,80,Andy Dawson,-,England,71
2008,80,Pablo Zabaleta,-,Argentina,71
2008,83,Gaël Clichy,-,France,68
2008,84,Johan Djourou,-,Switzerland,67
2008,85,Alexandre Song,-,Cameroon,66
2008,85,Andy Wilkinson,-,England,66
2008,87,Habib Beye,-,Senegal,64
2008,88,Stephen Warnock,-,England,62
2008,89,Ian Ashbee,-,England,58
2008,89,Paul McShane,-,Ireland,58
2008,89,Phil Neville,-,England,58
2008,92,Ryan Donk,-,Suriname,57
2008,92,Branislav Ivanovic,-,Serbia,57
2008,94,Ibrahima Sonko,-,Senegal,53
2008,95,Paul Konchesky,-,England,52
2008,95,John O'Shea,-,Ireland,52
2008,97,Tim Cahill,-,Australia,51
2008,97,Glen Johnson,-,England,51
2008,97,Mikaël Silvestre,-,France,51
2008,97,Dean Whitehead,-,England,51
2007,1,Martin Laursen,-,Denmark,506
2007,2,Nemanja Vidic,-,Serbia,378
2007,3,Sylvain Distin,-,France,337
2007,4,Andy O'Brien,-,Ireland,291
2007,5,Liam Ridgewell,-,England,288
2007,6,Ivar Ingimarsson,-,Iceland,266
2007,7,Jonathan Woodgate,-,England,263
2007,8,Matt Upson,-,England,262
2007,9,Richard Dunne,-,Ireland,261
2007,10,Rio Ferdinand,-,England,250
2007,10,Sami Hyypiä,-,Finland,250
2007,12,Joleon Lescott,-,England,249
2007,13,Darren Moore,-,Jamaica,248
2007,14,David Wheater,-,England,244
2007,15,Titus Bramble,-,England,234
2007,16,Michael Dawson,-,England,232
2007,17,Sol Campbell,-,England,229
2007,17,Christopher Samba,-,Congo,229
2007,19,Danny Higginbotham,-,Gibraltar,214
2007,20,Jamie Carragher,-,England,210
2007,21,Ryan Nelsen,-,New Zealand,209
2007,22,Aaron Hughes,-,Northern Ireland,197
2007,22,Zat Knight,-,England,197
2007,24,Nyron Nosworthy,-,Jamaica,194
2007,25,Joseph Yobo,-,Nigeria,192
2007,26,Paul Scharner,-,Austria,188
2007,27,Kolo Touré,-,Cote D’Ivoire,181
2007,28,Alex,-,Brazil,178
2007,28,Radhi Jaidi,-,Tunisia,178
2007,30,Steven Taylor,-,England,177
2007,31,Younes Kaboul,-,France,167
2007,32,Phil Jagielka,-,England,166
2007,32,Micah Richards,-,England,166
2007,34,André Ooijer,-,Netherlands,159
2007,35,Anton Ferdinand,-,England,158
2007,36,Stephen Kelly,-,Ireland,157
2007,37,Abdoulaye Diagne-Faye,-,Senegal,155
2007,38,Wes Brown,-,England,151
2007,39,Abdoulaye Méité,-,Cote D’Ivoire,149
2007,40,Claude Davis,-,Jamaica,148
2007,41,Dejan Stefanovic,-,Serbia,147
2007,42,Danny Collins,-,Wales,146
2007,42,Bacary Sagna,-,France,146
2007,44,Emanuel Pogatetz,-,Austria,145
2007,45,Olof Mellberg,-,Sweden,142
2007,46,Alan Stubbs,-,England,138
2007,47,Patrice Evra,-,France,137
2007,47,William Gallas,-,France,137
2007,49,Robert Huth,-,Germany,134
2007,50,Wilfred Bouma,-,Netherlands,131
2007,50,Hermann Hreidarsson,-,Iceland,131
2007,52,John Terry,-,England,128
2007,53,Paul McShane,-,Ireland,127
2007,54,Carlos Bocanegra,-,United States,125
2007,55,Pascal Chimbonda,-,France,124
2007,56,Brede Hangeland,-,Norway,122
2007,57,George McCartney,-,Northern Ireland,117
2007,58,Glen Johnson,-,England,116
2007,59,Michael Duberry,-,England,115
2007,60,Ibrahima Sonko,-,Senegal,113
2007,61,Stephen Warnock,-,England,112
2007,62,Kevin Kilbane,-,Ireland,108
2007,63,Emmerson Boyce,-,Barbados,104
2007,64,Luke Young,-,England,102
2007,65,Habib Beye,-,Senegal,101
2007,66,Philippe Senderos,-,Switzerland,98
2007,67,Jay McEveley,-,Scotland,97
2007,67,Ricardo Carvalho,-,Portugal,97
2007,69,Gary Cahill,-,England,96
2007,70,Gaël Clichy,-,France,94
2007,70,Martin Skrtel,-,Slovakia,94
2007,72,Danny Gabbidon,-,Wales,91
2007,73,Vedran Corluka,-,Croatia,90
2007,73,Dean Leacock,-,England,90
2007,75,Michael Ball,-,England,89
2007,75,Caçapa,-,Brazil,89
2007,77,David Rozehnal,-,Czech Republic,88
2007,78,Andreas Granqvist,-,Sweden,85
2007,79,Lucas Neill,-,Australia,84
2007,80,Jonathan Spector,-,United States,80
2007,81,Jonny Evans,-,Northern Ireland,77
2007,81,Chris Riggott,-,England,77
2007,81,John Arne Riise,-,Norway,77
2007,84,André Bikey,-,Cameroon,76
2007,84,Rafael Schmitz,-,Brazil,76
2007,86,Chris Baird,-,Northern Ireland,75
2007,86,Lee Carsley,-,Ireland,75
2007,88,Mario Melchiot,-,Netherlands,71
2007,89,Álvaro Arbeloa,-,Spain,69
2007,89,Tyrone Mears,-,Jamaica,69
2007,91,Tal Ben Haim,-,Israel,68
2007,91,Ricardo Gardner,-,Jamaica,68
2007,93,John O'Shea,-,Ireland,67
2007,93,Nedum Onuoha,-,England,67
2007,95,Tony Hibbert,-,England,66
2007,96,Curtis Davies,-,England,65
2007,96,Steve Finnan,-,Ireland,65
2007,96,Dean Whitehead,-,England,65
2007,99,Grétar Steinsson,-,Iceland,62
2007,100,John Obi Mikel,-,Nigeria,60
