Initial Year,Rank,Player,Club,Nationality,Stat
2010,3,Manuel Almunia,-,Spain,1
2010,3,Asmir Begovic,-,Bosnia & Herzegovina,1
2010,3,Petr Cech,-,Czech Republic,1
2010,3,Ben Foster,-,England,1
2010,3,Robert Green,-,England,1
2010,3,Ali Al Habsi,-,Oman,1
2010,3,Joe Hart,-,England,1
2010,3,David Stockdale,-,England,1
2010,3,Wojciech Szczesny,-,Poland,1
2010,3,Thomas Sørensen,-,Denmark,1
2009,1,Heurelho Gomes,-,Brazil,3
2009,1,Brian Jensen,-,Denmark,3
2009,1,Thomas Sørensen,-,Denmark,3
2009,4,Manuel Almunia,-,Spain,2
2009,4,Shay Given,-,Ireland,2
2009,4,Tim Howard,-,United States,2
2009,4,Jussi Jääskeläinen,-,Finland,2
2009,8,Petr Cech,-,Czech Republic,1
2009,8,Robert Green,-,England,1
2009,8,Marcus Hahnemann,-,United States,1
2009,8,David James,-,England,1
2009,8,Boaz Myhill,-,Wales,1
2009,8,Pepe Reina,-,Spain,1
2008,1,Manuel Almunia,-,Spain,2
2008,1,Shay Given,-,Ireland,2
2008,1,Robert Green,-,England,2
2008,1,Manuel Almunia,-,Spain,2
2008,1,Shay Given,-,Ireland,2
2008,1,Robert Green,-,England,2
2008,1,Manuel Almunia,-,Spain,2
2008,1,Shay Given,-,Ireland,2
2008,1,Robert Green,-,England,2
2008,1,Manuel Almunia,-,Spain,2
2008,1,Shay Given,-,Ireland,2
2008,1,Robert Green,-,England,2
2008,1,Manuel Almunia,-,Spain,2
2008,1,Shay Given,-,Ireland,2
2008,1,Robert Green,-,England,2
2008,1,Manuel Almunia,-,Spain,2
2008,1,Shay Given,-,Ireland,2
2008,1,Robert Green,-,England,2
2008,1,Manuel Almunia,-,Spain,2
2008,1,Shay Given,-,Ireland,2
2008,1,Robert Green,-,England,2
2008,1,Manuel Almunia,-,Spain,2
2008,1,Shay Given,-,Ireland,2
2008,1,Robert Green,-,England,2
2008,1,Manuel Almunia,-,Spain,2
2008,1,Shay Given,-,Ireland,2
2008,1,Robert Green,-,England,2
2008,1,Manuel Almunia,-,Spain,2
2008,1,Shay Given,-,Ireland,2
2008,1,Robert Green,-,England,2
2008,4,Petr Cech,-,Czech Republic,1
2008,4,Matt Duke,-,England,1
2008,4,Marton Fülöp,-,Hungary,1
2008,4,Jussi Jääskeläinen,-,Finland,1
2008,4,David James,-,England,1
2008,4,Richard Kingson,-,Ghana,1
2008,4,Mark Schwarzer,-,Australia,1
2008,4,Petr Cech,-,Czech Republic,1
2008,4,Matt Duke,-,England,1
2008,4,Marton Fülöp,-,Hungary,1
2008,4,Jussi Jääskeläinen,-,Finland,1
2008,4,David James,-,England,1
2008,4,Richard Kingson,-,Ghana,1
2008,4,Mark Schwarzer,-,Australia,1
2008,4,Petr Cech,-,Czech Republic,1
2008,4,Matt Duke,-,England,1
2008,4,Marton Fülöp,-,Hungary,1
2008,4,Jussi Jääskeläinen,-,Finland,1
2008,4,David James,-,England,1
2008,4,Richard Kingson,-,Ghana,1
2008,4,Mark Schwarzer,-,Australia,1
2008,4,Petr Cech,-,Czech Republic,1
2008,4,Matt Duke,-,England,1
2008,4,Marton Fülöp,-,Hungary,1
2008,4,Jussi Jääskeläinen,-,Finland,1
2008,4,David James,-,England,1
2008,4,Richard Kingson,-,Ghana,1
2008,4,Mark Schwarzer,-,Australia,1
2008,4,Petr Cech,-,Czech Republic,1
2008,4,Matt Duke,-,England,1
2008,4,Marton Fülöp,-,Hungary,1
2008,4,Jussi Jääskeläinen,-,Finland,1
2008,4,David James,-,England,1
2008,4,Richard Kingson,-,Ghana,1
2008,4,Mark Schwarzer,-,Australia,1
2008,4,Petr Cech,-,Czech Republic,1
2008,4,Matt Duke,-,England,1
2008,4,Marton Fülöp,-,Hungary,1
2008,4,Jussi Jääskeläinen,-,Finland,1
2008,4,David James,-,England,1
2008,4,Richard Kingson,-,Ghana,1
2008,4,Mark Schwarzer,-,Australia,1
2008,4,Petr Cech,-,Czech Republic,1
2008,4,Matt Duke,-,England,1
2008,4,Marton Fülöp,-,Hungary,1
2008,4,Jussi Jääskeläinen,-,Finland,1
2008,4,David James,-,England,1
2008,4,Richard Kingson,-,Ghana,1
2008,4,Mark Schwarzer,-,Australia,1
2008,4,Petr Cech,-,Czech Republic,1
2008,4,Matt Duke,-,England,1
2008,4,Marton Fülöp,-,Hungary,1
2008,4,Jussi Jääskeläinen,-,Finland,1
2008,4,David James,-,England,1
2008,4,Richard Kingson,-,Ghana,1
2008,4,Mark Schwarzer,-,Australia,1
2008,4,Petr Cech,-,Czech Republic,1
2008,4,Matt Duke,-,England,1
2008,4,Marton Fülöp,-,Hungary,1
2008,4,Jussi Jääskeläinen,-,Finland,1
2008,4,David James,-,England,1
2008,4,Richard Kingson,-,Ghana,1
2008,4,Mark Schwarzer,-,Australia,1
2008,4,Petr Cech,-,Czech Republic,1
2008,4,Matt Duke,-,England,1
2008,4,Marton Fülöp,-,Hungary,1
2008,4,Jussi Jääskeläinen,-,Finland,1
2008,4,David James,-,England,1
2008,4,Richard Kingson,-,Ghana,1
2008,4,Mark Schwarzer,-,Australia,1
2007,1,Robert Green,-,England,3
2007,2,Brad Friedel,-,United States,2
2007,2,Marcus Hahnemann,-,United States,2
2007,2,David James,-,England,2
2007,5,Manuel Almunia,-,Spain,1
2007,5,Scott Carson,-,England,1
2007,5,Joe Hart,-,England,1
2007,5,Chris Kirkland,-,England,1
2007,5,Pepe Reina,-,Spain,1
2007,5,Kasper Schmeichel,-,Denmark,1
2007,5,Stuart Taylor,-,England,1
2006,1,Brad Friedel,-,United States,4
2006,2,Scott Carson,-,England,2
2006,2,Jussi Jääskeläinen,-,Finland,2
2006,2,David James,-,England,2
2006,5,Jason Brown,-,Wales,1
2006,5,John Filan,-,Australia,1
2006,5,Tim Howard,-,United States,1
2006,5,Andreas Isaksson,-,Sweden,1
2006,5,Paddy Kenny,-,Ireland,1
2006,5,Chris Kirkland,-,England,1
2006,5,Tomasz Kuszczak,-,Poland,1
2006,5,Jan Lastuvka,-,Czech Republic,1
2006,5,Henrique Hilário,-,Portugal,1
2006,5,Edwin van der Sar,-,Netherlands,1
