Initial Year,Rank,Player,Club,Nationality,Stat
2018,1,James Maddison,-,England,3
2018,2,Rúben Neves,-,Portugal,2
2018,2,Lucas Digne,-,France,2
2018,2,James Ward-Prowse,-,England,2
2018,2,Granit Xhaka,-,Switzerland,2
2018,6,Trent Alexander-Arnold,Liverpool,England,1
2018,6,Cédric Soares,-,Portugal,1
2018,6,Christian Eriksen,-,Denmark,1
2018,6,Ilkay Gündogan,-,Germany,1
2018,6,Alexandre Lacazette,-,France,1
2018,6,Juan Mata,-,Spain,1
2018,6,Luka Milivojevic,-,Serbia,1
2018,6,Aaron Mooy,-,Australia,1
2018,6,Marcus Rashford,Manchester United,England,1
2018,6,Salomón Rondón,-,Venezuela,1
2018,6,David Silva,-,Spain,1
2018,6,Kieran Trippier,-,England,1
2017,1,Marcos Alonso,-,Spain,2
2017,1,Philippe Coutinho,-,Brazil,2
2017,3,Nacer Chadli,-,Belgium,1
2017,3,Aaron Cresswell,West Ham United,England,1
2017,3,Kevin De Bruyne,Manchester City,Belgium,1
2017,3,Steven Defour,-,Belgium,1
2017,3,Riyad Mahrez,-,Algeria,1
2017,3,Juan Mata,-,Spain,1
2017,3,Luka Milivojevic,-,Serbia,1
2017,3,Henri Saivet,-,Senegal,1
2017,3,Xherdan Shaqiri,-,Switzerland,1
2017,3,Junior Stanislas,-,England,1
2017,3,James Ward-Prowse,-,England,1
2017,3,Ashley Young,-,England,1
2017,15,Christian Eriksen,-,Denmark,0
2017,15,Alexis Sánchez,-,Chile,0
2016,1,Philippe Coutinho,-,Brazil,3
2016,2,Alexis Sánchez,-,Chile,2
2016,2,Xherdan Shaqiri,-,Switzerland,2
2016,2,Gylfi Sigurdsson,-,Iceland,2
2016,2,Robert Snodgrass,-,Scotland,2
2016,6,Marc Albrighton,-,England,1
2016,6,Marcos Alonso,-,Spain,1
2016,6,Ross Barkley,Everton,England,1
2016,6,Joey Barton,-,England,1
2016,6,Willian,-,Brazil,1
2016,6,Robert Brady,-,Ireland,1
2016,6,Chris Brunt,-,Northern Ireland,1
2016,6,Kevin De Bruyne,Manchester City,Belgium,1
2016,6,Aleksandar Kolarov,-,Serbia,1
2016,6,Manuel Lanzini,-,Argentina,1
2016,6,Romelu Lukaku,-,Belgium,1
2016,6,David Luiz,-,Brazil,1
2016,6,Mark Noble,-,England,1
2016,6,Dimitri Payet,-,France,1
2016,6,Wayne Rooney,-,England,1
2016,21,Andre Gray,-,Jamaica,0
2015,1,Willian,-,Brazil,2
2015,1,Christian Eriksen,-,Denmark,2
2015,1,Dimitri Payet,-,France,2
2015,1,Gylfi Sigurdsson,-,Iceland,2
2015,5,Almen Abdi,-,Switzerland,1
2015,5,André Ayew,-,Ghana,1
2015,5,Oscar,-,Brazil,1
2015,5,Cesc Fàbregas,-,Spain,1
2015,5,Craig Gardner,-,England,1
2015,5,Dwight Gayle,-,England,1
2015,5,Adam Johnson,-,England,1
2015,5,Wahbi Khazri,-,Tunisia,1
2015,5,Yann M'Vila,-,France,1
2015,5,Juan Mata,-,Spain,1
2015,5,James Milner,-,England,1
2015,5,Alexis Sánchez,-,Chile,1
2015,5,Andros Townsend,Newcastle United,England,1
2015,5,Enner Valencia,-,Ecuador,1
2015,5,Patrick van Aanholt,-,Netherlands,1
2015,5,James Ward-Prowse,-,England,1
2015,5,Mauro Zárate,-,Argentina,1
2014,1,Christian Eriksen,-,Denmark,3
2014,1,Jason Puncheon,-,England,3
2014,3,Aleksandar Kolarov,-,Serbia,2
2014,3,Sebastian Larsson,-,Sweden,2
2014,3,Alexis Sánchez,-,Chile,2
2014,3,Gylfi Sigurdsson,-,Iceland,2
2014,7,Christian Benteke,-,Belgium,1
2014,7,Aaron Cresswell,West Ham United,England,1
2014,7,Ángel Di María,-,Argentina,1
2014,7,Oscar,-,Brazil,1
2014,7,Steven Gerrard,-,England,1
2014,7,Mile Jedinak,-,Australia,1
2014,7,Harry Kane,-,England,1
2014,7,Niko Kranjcar,-,Croatia,1
2014,7,Juan Mata,-,Spain,1
2014,7,James Milner,-,England,1
2014,7,Kevin Mirallas,-,Belgium,1
2014,7,Mesut Özil,-,Germany,1
2014,7,Ross Wallace,-,Scotland,1
2013,1,Yaya Touré,-,Cote D’Ivoire,4
2013,2,Wayne Rooney,-,England,3
2013,2,Luis Suárez,-,Uruguay,3
2013,4,Leandro Bacuna,-,Curacao,2
2013,4,Leighton Baines,-,England,2
2013,4,Steven Gerrard,-,England,2
2013,4,Rickie Lambert,-,England,2
2013,4,Frank Lampard,-,England,2
2013,4,Juan Mata,-,Spain,2
2013,4,Kevin Mirallas,-,Belgium,2
2013,11,Marko Arnautovic,-,Austria,1
2013,11,Ross Barkley,Everton,England,1
2013,11,Yohan Cabaye,-,France,1
2013,11,Stewart Downing,-,England,1
2013,11,Christian Eriksen,-,Denmark,1
2013,11,Dwight Gayle,-,England,1
2013,11,Jordan Henderson,-,England,1
2013,11,Tom Huddlestone,-,England,1
2013,11,Adam Johnson,-,England,1
2013,11,Pajtim Kasami,-,Switzerland,1
2013,11,Álvaro Negredo,-,Spain,1
2013,11,Jermaine Pennant,-,England,1
2013,11,Robert Snodgrass,-,Scotland,1
2013,11,Kyle Walker,-,England,1
2013,11,Ashley Westwood,-,England,1
2012,1,Robert Snodgrass,-,Scotland,3
2012,2,Gareth Bale,-,Wales,2
2012,2,Yohan Cabaye,-,France,2
2012,2,Rickie Lambert,-,England,2
2012,2,Shaun Maloney,-,Scotland,2
2012,2,Juan Mata,-,Spain,2
2012,2,Lukas Podolski,-,Germany,2
2012,2,Luis Suárez,-,Uruguay,2
2012,9,Demba Ba,-,Senegal,1
2012,9,Leighton Baines,-,England,1
2012,9,Andy Carroll,-,England,1
2012,9,Jonathan de Guzmán,-,Netherlands,1
2012,9,Craig Gardner,-,England,1
2012,9,Danny Guthrie,-,England,1
2012,9,Jordan Henderson,-,England,1
2012,9,Aleksandar Kolarov,-,Serbia,1
2012,9,James Milner,-,England,1
2012,9,David Luiz,-,Brazil,1
2012,9,Charles N'Zogbia,-,France,1
2012,9,Mark Noble,-,England,1
2012,9,Anthony Pilkington,-,Ireland,1
2012,9,Bryan Ruiz,-,Costa Rica,1
2012,9,Robin van Persie,-,Netherlands,1
2011,1,Sebastian Larsson,-,Sweden,3
2011,2,Clint Dempsey,-,United States,2
2011,2,Morten Pedersen,-,Norway,2
2011,2,Wayne Rooney,-,England,2
2011,5,Mikel Arteta,-,Spain,1
2011,5,Demba Ba,-,Senegal,1
2011,5,Leighton Baines,-,England,1
2011,5,Craig Bellamy,-,Wales,1
2011,5,Ákos Buzsáky,-,Hungary,1
2011,5,Yohan Cabaye,-,France,1
2011,5,Graham Dorrans,-,Scotland,1
2011,5,Craig Gardner,-,England,1
2011,5,Steven Gerrard,-,England,1
2011,5,James McClean,-,Ireland,1
2011,5,Samir Nasri,-,France,1
2011,5,Anthony Pilkington,-,Ireland,1
2011,5,Steven Reid,-,Ireland,1
2011,5,Hugo Rodallega,-,Colombia,1
2011,5,Gylfi Sigurdsson,-,Iceland,1
2011,5,Adel Taarabt,-,Morocco,1
2011,5,Taye Ismaila Taiwo,-,Nigeria,1
2011,5,Ryan Taylor,-,England,1
2011,5,Robin van Persie,-,Netherlands,1
2011,5,Kyle Walker,-,England,1
2010,1,Charles N'Zogbia,-,France,3
2010,2,Charlie Adam,-,Scotland,2
2010,2,Morten Pedersen,-,Norway,2
2010,2,Ashley Young,-,England,2
2010,5,Leighton Baines,-,England,1
2010,5,Chris Baird,-,Northern Ireland,1
2010,5,Robbie Blake,-,England,1
2010,5,Chris Brunt,-,Northern Ireland,1
2010,5,Mousa Dembélé,-,Belgium,1
2010,5,Alex,-,Brazil,1
2010,5,Didier Drogba,-,Cote D’Ivoire,1
2010,5,Neal Eardley,-,Wales,1
2010,5,Steven Gerrard,-,England,1
2010,5,Jordi Gómez,-,Spain,1
