Initial Year,Rank,Player,Club,Nationality,Stat
2009,40,Diego Penny,-,Peru,2
2009,41,Peter Kurucz,-,Hungary,1
2009,41,Gunnar Nielsen,-,Faroe Islands,1
2008,1,Heurelho Gomes,-,Brazil,279
2008,2,David James,-,England,265
2008,3,Pepe Reina,-,Spain,264
2008,4,Robert Green,-,England,251
2008,5,Tim Howard,-,United States,221
2008,6,Manuel Almunia,-,Spain,218
2008,7,Petr Cech,-,Czech Republic,215
2008,8,Mark Schwarzer,-,Australia,211
2008,9,Edwin van der Sar,-,Netherlands,210
2008,10,Scott Carson,-,England,184
2008,11,Brad Friedel,-,United States,164
2008,12,Marton Fülöp,-,Hungary,114
2008,12,Shay Given,-,Ireland,114
2008,14,Joe Hart,-,England,109
2008,15,Bradley Jones,-,Australia,103
2008,16,Paul Robinson,-,England,88
2008,17,Thomas Sørensen,-,Denmark,74
2008,18,Chris Kirkland,-,England,71
2008,19,Boaz Myhill,-,Wales,68
2008,20,Ross Turnbull,-,England,67
2008,21,Jussi Jääskeläinen,-,Finland,64
2008,22,Steve Harper,-,England,58
2008,23,Craig Gordon,-,Scotland,50
2008,24,Matt Duke,-,England,48
2008,25,Carlo Cudicini,-,Italy,43
2008,26,Lukasz Fabianski,-,Poland,34
2008,27,Tomasz Kuszczak,-,Poland,21
2008,28,Ben Foster,-,England,16
2008,29,Asmir Begovic,-,Bosnia & Herzegovina,12
2008,30,Jason Brown,-,Wales,11
2008,31,Richard Kingson,-,Ghana,10
2008,31,Steve Simonsen,-,England,10
2008,33,Dean Kiely,-,Ireland,6
2008,34,Vito Mannone,-,Italy,5
2008,34,Mike Pollitt,-,England,5
2008,36,Kasper Schmeichel,-,Denmark,4
2008,37,Henrique Hilário,-,Portugal,3
2008,38,Brad Guzan,-,United States,1
2007,1,Manuel Almunia,-,Spain,230
2007,2,Robert Green,-,England,217
2007,3,Pepe Reina,-,Spain,205
2007,4,David James,-,England,201
2007,5,Edwin van der Sar,-,Netherlands,169
2007,6,Tim Howard,-,United States,160
2007,7,Brad Friedel,-,United States,158
2007,8,Joe Hart,-,England,155
2007,9,Marcus Hahnemann,-,United States,119
2007,10,Petr Cech,-,Czech Republic,117
2007,11,Craig Gordon,-,Scotland,109
2007,12,Mark Schwarzer,-,Australia,108
2007,13,Maik Taylor,-,Northern Ireland,101
2007,14,Scott Carson,-,England,84
2007,15,Steve Harper,-,England,73
2007,16,Paul Robinson,-,England,71
2007,17,Radek Cerny,-,Czech Republic,67
2007,18,Chris Kirkland,-,England,66
2007,19,Jussi Jääskeläinen,-,Finland,57
2007,20,Jens Lehmann,-,Germany,54
2007,21,Tomasz Kuszczak,-,Poland,53
2007,21,Antti Niemi,-,Finland,53
2007,23,Kasey Keller,-,United States,50
2007,24,Stephen Bywater,-,England,49
2007,25,Carlo Cudicini,-,Italy,45
2007,25,Shay Given,-,Ireland,45
2007,27,Kasper Schmeichel,-,Denmark,37
2007,28,Roy Carroll,-,Northern Ireland,36
2007,29,Andreas Isaksson,-,Sweden,34
2007,30,Lukasz Fabianski,-,Poland,19
2007,31,Jamie Ashdown,-,England,15
2007,32,Ali Al Habsi,-,Oman,14
2007,33,Henrique Hilário,-,Portugal,12
2007,33,Stuart Taylor,-,England,12
2007,33,Stefan Wessels,-,Germany,12
2007,36,Ross Turnbull,-,England,9
2007,37,Darren Ward,-,Wales,8
2007,38,Marton Fülöp,-,Hungary,7
2007,38,Tony Warner,-,Trinidad & Tobago,7
2007,40,Colin Doyle,-,Ireland,4
2007,40,Mike Pollitt,-,England,4
2007,42,Ben Foster,-,England,3
2007,42,Bradley Jones,-,Australia,3
2007,42,Lewis Price,-,Wales,3
2006,1,Jens Lehmann,-,Germany,280
2006,2,Brad Friedel,-,United States,235
2006,3,Pepe Reina,-,Spain,209
2006,4,Edwin van der Sar,-,Netherlands,187
2006,5,David James,-,England,166
2006,6,Tim Howard,-,United States,152
2006,7,Paul Robinson,-,England,150
2006,8,Robert Green,-,England,128
2006,8,Marcus Hahnemann,-,United States,128
2006,10,Mark Schwarzer,-,Australia,123
2006,11,Jussi Jääskeläinen,-,Finland,122
2006,12,Scott Carson,-,England,114
2006,13,Paddy Kenny,-,Ireland,106
2006,14,Thomas Sørensen,-,Denmark,97
2006,15,Shay Given,-,Ireland,85
2006,16,Petr Cech,-,Czech Republic,82
2006,16,Ben Foster,-,England,82
2006,18,Antti Niemi,-,Finland,77
2006,19,Steve Harper,-,England,64
2006,20,Roy Carroll,-,Northern Ireland,57
2006,21,Nicky Weaver,-,England,51
2006,22,Tomasz Kuszczak,-,Poland,42
2006,23,Carlo Cudicini,-,Italy,37
2006,23,Chris Kirkland,-,England,37
2006,25,Henrique Hilário,-,Portugal,35
2006,26,Andreas Isaksson,-,Sweden,32
2006,27,Jan Lastuvka,-,Czech Republic,20
2006,28,Jerzy Dudek,-,Poland,16
2006,28,Gábor Király,-,Hungary,16
2006,30,Mart Poom,-,Estonia,12
2006,31,Ian Bennett,-,England,10
2006,32,John Filan,-,Australia,8
2006,32,Thomas Myhre,-,Norway,8
2006,34,Richard Lee,-,England,7
2006,34,Stuart Taylor,-,England,7
2006,36,Mike Pollitt,-,England,6
2006,37,Bradley Jones,-,Australia,5
2006,37,Daniele Padelli,-,Italy,5
2006,37,Pavel Srnicek,-,Czech Republic,5
2006,40,Adam Federici,-,Australia,4
2006,41,Manuel Almunia,-,Spain,3
2006,41,Paul Gerrard,-,England,3
2006,41,Iain Turner,-,Scotland,3
2006,44,Jason Brown,-,Wales,1
2006,44,Joe Hart,-,England,1
2006,44,Darren Randolph,-,Ireland,1
2006,44,Richard Wright,-,England,1
