Initial Year,Rank,Player,Club,Nationality,Stat
2013,87,Lucas Leiva,-,Brazil,"1,734"
2013,88,Wayne Routledge,-,England,"1,726"
2013,89,Kévin Théophile-Catherine,-,France,"1,706"
2013,90,Paulinho,-,Brazil,"1,704"
2013,91,Brad Guzan,-,United States,"1,699"
2013,92,Gary Cahill,-,England,"1,695"
2013,93,Aleksandar Kolarov,-,Serbia,"1,686"
2013,94,Davide Santon,-,Italy,"1,677"
2013,95,José Cañas,-,Spain,"1,659"
2013,96,James Morrison,-,Scotland,"1,646"
2013,97,Christian Eriksen,-,Denmark,"1,637"
2013,98,Guy Demel,-,Cote D’Ivoire,"1,636"
2013,99,Jack Cork,-,England,"1,630"
2013,100,John O'Shea,-,Ireland,"1,625"
2012,1,Santi Cazorla,-,Spain,"3,306"
2012,2,Mikel Arteta,-,Spain,"3,245"
2012,3,Michael Carrick,-,England,"3,154"
2012,4,Steven Gerrard,-,England,"3,042"
2012,5,Leighton Baines,-,England,"2,954"
2012,6,Yaya Touré,-,Cote D’Ivoire,"2,872"
2012,7,Glen Johnson,-,England,"2,792"
2012,8,James McCarthy,-,Ireland,"2,683"
2012,8,Kyle Walker,-,England,"2,683"
2012,10,Angel Rangel,-,Spain,"2,681"
2012,11,Ashley Williams,-,Wales,"2,593"
2012,12,Jonathan de Guzmán,-,Netherlands,"2,588"
2012,13,Jan Vertonghen,-,Belgium,"2,523"
2012,14,Morgan Schneiderlin,-,France,"2,500"
2012,15,Ben Davies,-,Wales,"2,434"
2012,16,Aaron Ramsey,-,Wales,"2,433"
2012,17,Matthew Lowton,-,England,"2,418"
2012,18,Juan Mata,-,Spain,"2,398"
2012,19,Sascha Riether,-,Germany,"2,374"
2012,20,Leon Osman,-,England,"2,369"
2012,21,David Silva,-,Spain,"2,350"
2012,22,Maynor Figueroa,-,Honduras,"2,331"
2012,23,Patrice Evra,-,France,"2,310"
2012,24,Nathaniel Clyne,-,England,"2,309"
2012,25,Steven Pienaar,-,South Africa,"2,239"
2012,26,Marouane Fellaini,-,Belgium,"2,211"
2012,27,Bacary Sagna,-,France,"2,192"
2012,28,Daniel Agger,-,Denmark,"2,191"
2012,29,Bradley Johnson,-,England,"2,168"
2012,30,Gareth Barry,-,England,"2,156"
2012,30,Jean Beausejour,-,Chile,"2,156"
2012,32,Brede Hangeland,-,Norway,"2,137"
2012,33,Shaun Maloney,-,Scotland,"2,112"
2012,34,Eden Hazard,-,Belgium,"2,105"
2012,35,Gareth Bale,-,Wales,"2,099"
2012,36,Craig Gardner,-,England,"2,097"
2012,37,Pablo Zabaleta,-,Argentina,"2,075"
2012,38,Phil Jagielka,-,England,"2,073"
2012,39,Leon Britton,-,England,"2,072"
2012,39,Gaël Clichy,-,France,"2,072"
2012,41,James McArthur,-,Scotland,"2,067"
2012,42,Luis Suárez,-,Uruguay,"2,062"
2012,43,Per Mertesacker,-,Germany,"2,043"
2012,44,David Luiz,-,Brazil,"2,004"
2012,45,Ashley Cole,-,England,"1,998"
2012,46,Chico Flores,-,Spain,"1,992"
2012,47,Robert Snodgrass,-,Scotland,"1,982"
2012,48,Mousa Dembélé,-,Belgium,"1,981"
2012,49,José Enrique,-,Spain,"1,970"
2012,50,Dimitar Berbatov,-,Bulgaria,"1,958"
2012,51,Emmerson Boyce,-,Barbados,"1,953"
2012,52,Rafael,-,Brazil,"1,952"
2012,53,Branislav Ivanovic,-,Serbia,"1,945"
2012,54,Oscar,-,Brazil,"1,941"
2012,55,Mark Noble,-,England,"1,939"
2012,56,Youssouf Mulumbu,-,DR Congo,"1,938"
2012,57,Ki Sung-Yeung,-,South Korea,"1,912"
2012,58,Maya Yoshida,-,Japan,"1,901"
2012,59,John Arne Riise,-,Norway,"1,900"
2012,60,César Azpilicueta,-,Spain,"1,889"
2012,61,Jack Cork,-,England,"1,875"
2012,62,Davide Santon,-,Italy,"1,869"
2012,63,Bryan Ruiz,-,Costa Rica,"1,868"
2012,64,Steven Nzonzi,-,France,"1,867"
2012,65,James Morrison,-,Scotland,"1,855"
2012,66,Lucas Leiva,-,Brazil,"1,830"
2012,67,Sebastian Larsson,-,Sweden,"1,817"
2012,68,Kieran Gibbs,-,England,"1,794"
2012,68,Russell Martin,-,Scotland,"1,794"
2012,70,Adel Taarabt,-,Morocco,"1,767"
2012,71,Pablo Hernández,-,Spain,"1,765"
2012,72,Jonás Gutiérrez,-,Argentina,"1,754"
2012,73,Javier Garrido,-,Spain,"1,753"
2012,74,Ramires,-,Brazil,"1,749"
2012,75,Glenn Whelan,-,Ireland,"1,733"
2012,76,Cheick Tioté,-,Cote D’Ivoire,"1,730"
2012,77,Mikele Leigertwood,-,Antigua & Barbuda,"1,729"
2012,78,Brad Guzan,-,United States,"1,724"
2012,79,Mark Schwarzer,-,Australia,"1,721"
2012,80,Yohan Cabaye,-,France,"1,707"
2012,81,Geoff Cameron,-,United States,"1,701"
2012,82,Nathan Dyer,-,England,"1,693"
2012,83,Ashley Westwood,-,England,"1,688"
2012,84,Joseph O'Brien,-,Ireland,"1,687"
2012,85,Carlos Tevez,-,Argentina,"1,679"
2012,86,Rio Ferdinand,-,England,"1,668"
2012,87,Steven Davis,-,Northern Ireland,"1,667"
2012,88,Rickie Lambert,-,England,"1,660"
2012,89,Danny Rose,-,England,"1,655"
2012,90,Robin van Persie,-,Netherlands,"1,651"
2012,91,Antonio Valencia,-,Ecuador,"1,644"
2012,92,Sylvain Distin,-,France,"1,641"
2012,93,Joe Allen,-,Wales,"1,640"
2012,94,Vincent Kompany,-,Belgium,"1,638"
2012,95,Jack Colback,-,England,"1,635"
2012,96,Jonas Olsson,-,Sweden,"1,633"
2012,97,Simon Mignolet,-,Belgium,"1,632"
2012,98,Asmir Begovic,-,Bosnia & Herzegovina,"1,627"
2012,99,Liam Ridgewell,-,England,"1,626"
2012,100,Wayne Routledge,-,England,"1,623"
2011,1,Angel Rangel,-,Spain,"3,232"
2011,2,Luka Modric,-,Croatia,"3,200"
2011,3,Ashley Williams,-,Wales,"3,178"
2011,4,Benoit Assou-Ekotto,-,Cameroon,"2,854"
2011,5,Yaya Touré,-,Cote D’Ivoire,"2,798"
2011,6,Kyle Walker,-,England,"2,749"
2011,7,Mikel Arteta,-,Spain,"2,734"
2011,8,Alexandre Song,-,Cameroon,"2,706"
2011,9,Joe Allen,-,Wales,"2,677"
2011,10,José Enrique,-,Spain,"2,676"
2011,11,Maynor Figueroa,-,Honduras,"2,672"
2011,12,Stephen Ward,-,Ireland,"2,632"
2011,13,Gareth Barry,-,England,"2,610"
2011,14,David Silva,-,Spain,"2,605"
2011,15,Danny Murphy,-,England,"2,570"
2011,16,Leon Britton,-,England,"2,563"
2011,17,Patrice Evra,-,France,"2,544"
2011,18,Michael Carrick,-,England,"2,538"
2011,19,Neil Taylor,-,Wales,"2,454"
2011,20,Aaron Ramsey,-,Wales,"2,425"
2011,21,Gareth Bale,-,Wales,"2,379"
2011,22,Leighton Baines,-,England,"2,360"
2011,23,Brede Hangeland,-,Norway,"2,336"
2011,24,Joey Barton,-,England,"2,294"
2011,25,Marouane Fellaini,-,Belgium,"2,287"
2011,26,Mousa Dembélé,-,Belgium,"2,228"
2011,27,John Terry,-,England,"2,223"
2011,28,Laurent Koscielny,-,France,"2,219"
2011,29,Wayne Rooney,-,England,"2,210"
2011,30,Gaël Clichy,-,France,"2,202"
2011,31,John Arne Riise,-,Norway,"2,200"
2011,32,Scott Parker,-,England,"2,182"
2011,33,Nigel Reo-Coker,-,England,"2,153"
2011,34,Samir Nasri,-,France,"2,152"
2011,35,Youssouf Mulumbu,-,DR Congo,"2,151"
2011,36,Rafael van der Vaart,-,Netherlands,"2,138"
2011,37,Younes Kaboul,-,France,"2,129"
2011,38,Stephen Warnock,-,England,"2,102"
2011,39,Vincent Kompany,-,Belgium,"2,083"
2011,40,Ashley Cole,-,England,"2,082"
2011,40,Morten Pedersen,-,Norway,"2,082"
2011,42,Steven Nzonzi,-,France,"2,073"
2011,43,Juan Mata,-,Spain,"2,042"
2011,44,Kyle Naughton,-,England,"2,032"
2011,45,Yohan Cabaye,-,France,"2,024"
2011,46,Steven Caulker,-,Sierra Leone,"1,955"
2011,47,Jordan Henderson,-,England,"1,935"
2011,48,Martin Skrtel,-,Slovakia,"1,932"
2011,49,Jonás Gutiérrez,-,Argentina,"1,930"
2011,50,Frank Lampard,-,England,"1,918"
2011,51,Phil Bardsley,-,Scotland,"1,912"
2011,52,Charlie Adam,-,Scotland,"1,902"
2011,53,Thomas Vermaelen,-,Belgium,"1,900"
2011,54,Clint Dempsey,-,United States,"1,896"
2011,55,James McCarthy,-,Ireland,"1,893"
2011,56,Tim Krul,Newcastle United,Netherlands,"1,860"
2011,57,Gary Caldwell,-,Scotland,"1,857"
2011,58,Michel Vorm,-,Netherlands,"1,856"
2011,59,Wayne Hennessey,Wolverhampton Wanderers,Wales,"1,855"
2011,60,Danny Simpson,-,England,"1,844"
2011,61,Russell Martin,-,Scotland,"1,836"
2011,62,José Bosingwa,-,Portugal,"1,834"
2011,63,Jonny Evans,Manchester United,Northern Ireland,"1,827"
2011,64,Tony Hibbert,-,England,"1,817"
2011,65,Cheick Tioté,-,Cote D’Ivoire,"1,799"
2011,66,Joleon Lescott,-,England,"1,782"
2011,67,Marc Wilson,-,Ireland,"1,781"
2011,68,Antonio Valencia,-,Ecuador,"1,773"
2011,69,Stewart Downing,-,England,"1,772"
2011,70,Robin van Persie,-,Netherlands,"1,758"
2011,71,Luis Suárez,-,Uruguay,"1,744"
2011,72,Phil Jones,-,England,"1,718"
2011,73,Karl Henry,-,England,"1,704"
2011,74,Phil Jagielka,-,England,"1,702"
2011,75,David Fox,-,England,"1,700"
2011,76,Glen Johnson,-,England,"1,696"
2011,77,James Morrison,-,Scotland,"1,689"
2011,78,Nani,-,Portugal,"1,685"
2011,79,Emmanuel Adebayor,-,Togo,"1,681"
2011,80,Rio Ferdinand,-,England,"1,680"
2011,81,Victor Moses,-,Nigeria,"1,675"
2011,82,Raul Meireles,-,Portugal,"1,668"
2011,83,Fabricio Coloccini,-,Argentina,"1,662"
2011,84,Alan Hutton,-,Scotland,"1,645"
2011,85,Stéphane Sessègnon,-,Benin,"1,643"
2011,86,Bacary Sagna,-,France,"1,642"
2011,87,Glenn Whelan,-,Ireland,"1,632"
2011,88,Nathan Dyer,-,England,"1,623"
2011,88,John Ruddy,-,England,"1,623"
2011,90,Wes Hoolahan,-,Ireland,"1,622"
2011,91,Ryan Taylor,-,England,"1,611"
2011,92,Stiliyan Petrov,-,Bulgaria,"1,603"
2011,93,Sebastian Larsson,-,Sweden,"1,598"
2011,94,Adel Taarabt,-,Morocco,"1,582"
2011,95,Chris Brunt,-,Northern Ireland,"1,572"
2011,96,Tomas Rosicky,-,Czech Republic,"1,570"
2011,97,Branislav Ivanovic,-,Serbia,"1,564"
2011,98,Scott Sinclair,-,England,"1,553"
2011,99,Jamie O'Hara,-,England,"1,546"
2011,100,Paul Robinson,-,England,"1,544"
2010,1,Danny Murphy,-,England,"2,888"
2010,2,Charlie Adam,-,Scotland,"2,757"
2010,3,Gaël Clichy,-,France,"2,735"
2010,4,Leighton Baines,-,England,"2,726"
2010,4,Michael Essien,-,Ghana,"2,726"
2010,6,Bacary Sagna,-,France,"2,719"
2010,7,José Enrique,-,Spain,"2,651"
2010,8,Ashley Cole,-,England,"2,568"
2010,9,Luka Modric,-,Croatia,"2,558"
2010,10,Vincent Kompany,-,Belgium,"2,456"
2010,11,Barry Ferguson,-,Scotland,"2,448"
2010,12,Florent Malouda,-,France,"2,445"
2010,13,Alexandre Song,-,Cameroon,"2,408"
2010,14,Joey Barton,-,England,"2,378"
2010,15,Jack Wilshere,-,England,"2,374"
2010,16,John Terry,-,England,"2,353"
2010,17,Benoit Assou-Ekotto,-,Cameroon,"2,344"
2010,18,Stewart Downing,-,England,"2,303"
2010,18,Jordan Henderson,-,England,"2,303"
2010,20,Yaya Touré,-,Cote D’Ivoire,"2,272"
2010,21,David Vaughan,-,Wales,"2,268"
2010,22,Stephen Carr,-,Ireland,"2,251"
2010,23,Nemanja Vidic,-,Serbia,"2,250"
2010,24,Lucas Leiva,-,Brazil,"2,248"
2010,25,Brede Hangeland,-,Norway,"2,240"
2010,26,Gareth Barry,-,England,"2,226"
2010,27,Paul Robinson,-,England,"2,203"
2010,28,Kevin Davies,-,England,"2,195"
2010,29,Patrice Evra,-,France,"2,176"
2010,30,Maynor Figueroa,-,Honduras,"2,159"
2010,31,Youssouf Mulumbu,-,DR Congo,"2,149"
2010,32,Ben Foster,-,England,"2,137"
2010,33,Samir Nasri,-,France,"2,117"
2010,34,John Obi Mikel,-,Nigeria,"2,099"
2010,35,Antolín Alcáraz,-,Paraguay,"2,095"
2010,36,Nani,-,Portugal,"2,090"
2010,37,Stephen Crainey,-,Scotland,"2,081"
2010,38,Chris Brunt,-,Northern Ireland,"2,066"
2010,39,Ian Evatt,-,England,"2,053"
2010,40,Kevin Foley,-,Ireland,"2,051"
2010,41,Phil Bardsley,-,Scotland,"2,049"
2010,42,David Silva,-,Spain,"2,047"
2010,43,Cesc Fàbregas,-,Spain,"2,039"
2010,44,Aaron Hughes,-,Northern Ireland,"2,031"
2010,45,Scott Parker,-,England,"2,018"
2010,46,Dirk Kuijt,-,Netherlands,"1,997"
2010,47,Chris Baird,-,Northern Ireland,"1,990"
2010,48,Neal Eardley,-,Wales,"1,978"
2010,49,Morten Pedersen,-,Norway,"1,964"
2010,50,Sylvain Distin,-,France,"1,963"
2010,51,Mikel Arteta,-,Spain,"1,958"
2010,52,Glen Johnson,-,England,"1,919"
2010,53,Martin Skrtel,-,Slovakia,"1,918"
2010,54,Liam Ridgewell,-,England,"1,914"
2010,55,Branislav Ivanovic,-,Serbia,"1,908"
2010,56,Nigel de Jong,-,Netherlands,"1,907"
2010,57,Raul Meireles,-,Portugal,"1,906"
2010,58,Jonás Gutiérrez,-,Argentina,"1,882"
2010,59,Cheick Tioté,-,Cote D’Ivoire,"1,868"
2010,60,Sebastian Larsson,-,Sweden,"1,866"
2010,61,Ben Watson,-,England,"1,837"
2010,62,Ashley Young,-,England,"1,826"
2010,63,Charles N'Zogbia,-,France,"1,807"
2010,63,Rafael van der Vaart,-,Netherlands,"1,807"
2010,65,Roger Johnson,-,England,"1,799"
2010,66,Robert Green,-,England,"1,769"
2010,67,Phil Neville,-,England,"1,766"
2010,68,Clint Dempsey,-,United States,"1,761"
2010,69,Gareth Bale,-,Wales,"1,757"
2010,70,Ahmed El Mohamady,-,Egypt,"1,752"
2010,71,Steven Gerrard,-,England,"1,749"
2010,72,Jussi Jääskeläinen,-,Finland,"1,728"
2010,73,Pepe Reina,-,Spain,"1,718"
2010,74,George Elokobi,-,Cameroon,"1,712"
2010,75,Phil Jagielka,-,England,"1,709"
2010,76,Gary Cahill,-,England,"1,702"
2010,77,Nicky Shorey,-,England,"1,694"
2010,78,Johan Elmander,-,Sweden,"1,686"
2010,79,Michael Carrick,-,England,"1,684"
2010,80,Darren Fletcher,-,Scotland,"1,679"
2010,81,Gonzalo Jara,-,Chile,"1,653"
2010,82,Richard Dunne,-,Ireland,"1,651"
2010,83,Mark Noble,-,England,"1,648"
2010,84,Mohamed Diamé,-,Senegal,"1,646"
2010,85,James Collins,-,Wales,"1,644"
2010,86,Frank Lampard,-,England,"1,639"
2010,87,Nedum Onuoha,-,England,"1,634"
2010,88,Tim Howard,-,United States,"1,632"
2010,89,James Milner,Manchester City,England,"1,626"
2010,90,Carlos Tevez,-,Argentina,"1,616"
2010,91,Paul Robinson,-,England,"1,615"
2010,92,Míchel Salgado,-,Spain,"1,601"
2010,93,Fabricio Coloccini,-,Argentina,"1,590"
2010,94,Wayne Rooney,-,England,"1,589"
2010,95,Andrey Arshavin,-,Russia,"1,588"
2010,96,Paul Scharner,-,Austria,"1,583"
2010,97,Laurent Koscielny,-,France,"1,576"
2010,98,Steve Gohouri,-,Cote D’Ivoire,"1,573"
2010,99,Pablo Zabaleta,-,Argentina,"1,568"
2010,100,Didier Drogba,-,Cote D’Ivoire,"1,565"
2009,1,Javier Mascherano,-,Argentina,"2,905"
2009,2,Patrice Evra,-,France,"2,847"
2009,3,Leighton Baines,-,England,"2,837"
2009,4,Barry Ferguson,-,Scotland,"2,819"
2009,5,Frank Lampard,-,England,"2,746"
2009,6,Gareth Barry,-,England,"2,641"
2009,7,Bacary Sagna,-,France,"2,630"
2009,8,Tyrone Mears,-,Jamaica,"2,601"
2009,9,Steven Gerrard,-,England,"2,584"
2009,10,Cesc Fàbregas,-,Spain,"2,583"
2009,10,John Terry,-,England,"2,583"
2009,12,James Milner,-,England,"2,538"
2009,13,Jamie Carragher,-,England,"2,503"
2009,14,Lucas Leiva,-,Brazil,"2,494"
2009,15,Tom Huddlestone,-,England,"2,477"
2009,16,Maynor Figueroa,-,Honduras,"2,410"
2009,17,Benoit Assou-Ekotto,-,Cameroon,"2,405"
2009,18,Darren Fletcher,-,Scotland,"2,323"
2009,19,Abou Diaby,-,France,"2,290"
2009,20,Andy Dawson,-,England,"2,249"
2009,21,Titus Bramble,-,England,"2,238"
2009,21,Mario Melchiot,-,Netherlands,"2,238"
2009,23,Carlos Cuellar,-,Spain,"2,227"
2009,24,Emiliano Insúa,-,Argentina,"2,222"
2009,24,Scott Parker,-,England,"2,222"
2009,26,Jamie O'Hara,-,England,"2,221"
2009,27,Dirk Kuijt,-,Netherlands,"2,196"
2009,28,Stephen Warnock,-,England,"2,182"
2009,29,Mohamed Diamé,-,Senegal,"2,177"
2009,30,Stephen Carr,-,Ireland,"2,175"
2009,31,Chris Baird,-,Northern Ireland,"2,166"
2009,32,Charles N'Zogbia,-,France,"2,144"
2009,33,Stiliyan Petrov,-,Bulgaria,"2,137"
2009,34,Julien Faubert,-,Martinique,"2,121"
2009,35,Kevin Davies,-,England,"2,119"
2009,36,Florent Malouda,-,France,"2,115"
2009,37,Michael Ballack,-,Germany,"2,106"
2009,38,Steven Pienaar,-,South Africa,"2,074"
2009,39,Alexandre Song,-,Cameroon,"2,068"
2009,40,Glen Johnson,-,England,"2,041"
2009,41,Richard Dunne,-,Ireland,"2,039"
2009,42,Wade Elliott,-,England,"2,037"
2009,43,Paul Scholes,-,England,"2,031"
2009,44,Ashley Young,-,England,"1,995"
2009,45,Vedran Corluka,-,Croatia,"1,994"
2009,46,Danny Murphy,-,England,"1,990"
2009,47,Joe Hart,-,England,"1,966"
2009,48,Gaël Clichy,-,France,"1,947"
2009,49,Brede Hangeland,-,Norway,"1,945"
2009,50,Wayne Rooney,-,England,"1,942"
2009,51,Wilson Palacios,-,Honduras,"1,932"
2009,52,Paul Konchesky,-,England,"1,930"
2009,53,Jussi Jääskeläinen,-,Finland,"1,918"
2009,54,Pablo Zabaleta,-,Argentina,"1,910"
2009,55,Michael Carrick,-,England,"1,907"
2009,56,Aaron Hughes,-,Northern Ireland,"1,895"
2009,57,Morten Pedersen,-,Norway,"1,890"
2009,58,Nigel de Jong,-,Netherlands,"1,883"
2009,59,Steven Nzonzi,-,France,"1,864"
2009,60,Antonio Valencia,-,Ecuador,"1,863"
2009,60,Graham Alexander,-,Scotland,"1,862"
2009,60,Karl Henry,-,England,"1,862"
2009,63,Brian Jensen,-,Denmark,"1,854"
2009,64,Paul Scharner,-,Austria,"1,851"
2009,65,Sylvain Distin,-,France,"1,842"
2009,66,Robert Green,-,England,"1,838"
2009,67,Kolo Touré,-,Cote D’Ivoire,"1,813"
2009,68,James McFadden,-,Scotland,"1,809"
2009,69,Mark Schwarzer,-,Australia,"1,808"
2009,70,Tim Cahill,-,Australia,"1,806"
2009,71,Roger Johnson,-,England,"1,805"
2009,72,Carlos Tevez,-,Argentina,"1,798"
2009,73,Matt Upson,-,England,"1,792"
2009,74,Damien Duff,-,Ireland,"1,789"
2009,75,Lee Bowyer,-,England,"1,785"
2009,76,Ashley Cole,-,England,"1,775"
2009,77,Branislav Ivanovic,-,Serbia,"1,758"
2009,78,John Obi Mikel,-,Nigeria,"1,754"
2009,79,Thomas Vermaelen,-,Belgium,"1,734"
2009,80,Hendry Thomas,-,Honduras,"1,732"
2009,81,Nemanja Vidic,-,Serbia,"1,728"
2009,82,Samir Nasri,-,France,"1,726"
2009,83,Liam Ridgewell,-,England,"1,723"
2009,84,Kieran Richardson,-,England,"1,721"
2009,84,Paul Robinson,-,England,"1,721"
2009,86,Michael Dawson,-,England,"1,690"
2009,87,Rory Delap,-,Ireland,"1,679"
2009,88,Younes Kaboul,-,France,"1,675"
2009,89,Mark Noble,-,England,"1,673"
2009,90,John Heitinga,-,Netherlands,"1,657"
2009,91,Radoslav Kovác,-,Czech Republic,"1,653"
2009,92,John Pantsil,-,Ghana,"1,649"
2009,93,Wayne Bridge,-,England,"1,647"
2009,94,Pepe Reina,-,Spain,"1,646"
2009,95,Denilson,-,Brazil,"1,638"
2009,96,Niko Kranjcar,-,Croatia,"1,611"
2009,97,Hugo Rodallega,-,Colombia,"1,603"
2009,98,Matthew Taylor,-,England,"1,598"
2009,99,Thomas Sørensen,-,Denmark,"1,593"
2009,100,Paul McShane,-,Ireland,"1,592"
2008,1,Denilson,-,Brazil,"3,464"
2008,2,Frank Lampard,-,England,"3,302"
2008,3,Xabi Alonso,-,Spain,"3,157"
2008,4,John Obi Mikel,-,Nigeria,"3,105"
2008,5,John Pantsil,-,Ghana,"3,097"
2008,6,Danny Murphy,-,England,"2,932"
2008,7,Jamie Carragher,-,England,"2,854"
2008,8,Bacary Sagna,-,France,"2,842"
2008,9,Vedran Corluka,-,Croatia,"2,786"
2008,10,José Bosingwa,-,Portugal,"2,771"
2008,11,Gaël Clichy,-,France,"2,725"
2008,12,Paul Konchesky,-,England,"2,701"
2008,13,Ashley Cole,-,England,"2,691"
2008,14,Gareth Barry,-,England,"2,621"
2008,15,Phil Neville,-,England,"2,609"
2008,16,Jonathan Greening,-,England,"2,548"
2008,17,Steven Gerrard,-,England,"2,524"
2008,18,Benoit Assou-Ekotto,-,Cameroon,"2,498"
2008,19,Herita Ilunga,-,DR Congo,"2,477"
2008,20,Paul Robinson,-,England,"2,473"
2008,21,Nemanja Vidic,-,Serbia,"2,452"
2008,22,Nicky Butt,-,England,"2,396"
2008,23,Maynor Figueroa,-,Honduras,"2,395"
2008,24,Luka Modric,-,Croatia,"2,393"
2008,25,Stewart Downing,-,England,"2,385"
2008,26,John Terry,-,England,"2,384"
2008,27,Vincent Kompany,-,Belgium,"2,374"
2008,28,Gianni Zuiverloon,-,Netherlands,"2,362"
2008,29,Stephen Warnock,-,England,"2,352"
2008,30,Stiliyan Petrov,-,Bulgaria,"2,346"
2008,31,Lucas Neill,-,Australia,"2,343"
2008,32,Dirk Kuijt,-,Netherlands,"2,302"
2008,33,Brede Hangeland,-,Norway,"2,282"
2008,34,Mario Melchiot,-,Netherlands,"2,276"
2008,35,Álvaro Arbeloa,-,Spain,"2,271"
2008,36,Scott Parker,-,England,"2,262"
2008,37,Cesc Fàbregas,-,Spain,"2,233"
2008,38,Stephen Ireland,-,Ireland,"2,215"
2008,39,Jlloyd Samuel,-,Trinidad & Tobago,"2,205"
2008,40,Danny Collins,-,Wales,"2,204"
2008,41,James Milner,-,England,"2,196"
2008,42,Sylvain Distin,-,France,"2,185"
2008,43,Dean Whitehead,-,England,"2,184"
2008,44,Joleon Lescott,-,England,"2,178"
2008,45,Cristiano Ronaldo,-,Portugal,"2,162"
2008,46,Phil Bardsley,-,Scotland,"2,158"
2008,47,Sean Davis,-,England,"2,156"
2008,48,Patrice Evra,-,France,"2,154"
2008,49,Javier Mascherano,-,Argentina,"2,143"
2008,49,Luke Young,-,England,"2,143"
2008,51,Robert Koren,-,Slovenia,"2,138"
2008,52,Glen Johnson,-,England,"2,137"
2008,53,Jermaine Jenas,-,England,"2,114"
2008,54,Michael Carrick,-,England,"2,102"
2008,55,Grétar Steinsson,-,Iceland,"2,099"
2008,56,Antonio Valencia,-,Ecuador,"2,098"
2008,57,Wilson Palacios,-,Honduras,"2,062"
2008,58,Samir Nasri,-,France,"2,044"
2008,59,Leighton Baines,-,England,"2,035"
2008,60,Mark Noble,-,England,"2,033"
2008,61,Ashley Young,-,England,"2,024"
2008,62,Pablo Zabaleta,-,Argentina,"2,022"
2008,63,Steed Malbranque,-,France,"2,016"
2008,64,Phil Jagielka,-,England,"2,009"
2008,65,Kevin Davies,-,England,"2,006"
2008,66,Mikel Arteta,-,Spain,"1,995"
2008,67,Peter Crouch,-,England,"1,941"
2008,68,Gary O'Neil,-,England,"1,939"
2008,69,Matt Upson,-,England,"1,935"
2008,70,Simon Davies,-,Wales,"1,923"
2008,71,José Enrique,-,Spain,"1,897"
2008,72,Ryan Nelsen,-,New Zealand,"1,889"
2008,73,Nadir Belhadj,-,Algeria,"1,886"
2008,74,Sam Ricketts,-,Wales,"1,880"
2008,75,Leon Osman,-,England,"1,873"
2008,76,Richard Dunne,-,Ireland,"1,872"
2008,77,David James,-,England,"1,862"
2008,78,Kieran Richardson,-,England,"1,836"
2008,79,Morten Pedersen,-,Norway,"1,834"
2008,80,Chris Brunt,-,Northern Ireland,"1,828"
2008,81,Marouane Fellaini,-,Belgium,"1,822"
2008,81,Jussi Jääskeläinen,-,Finland,"1,822"
2008,83,Darren Fletcher,-,Scotland,"1,816"
2008,84,Clint Dempsey,-,United States,"1,806"
2008,85,Steven Pienaar,-,South Africa,"1,803"
2008,86,Dimitar Berbatov,-,Bulgaria,"1,800"
2008,87,John O'Shea,-,Ireland,"1,793"
2008,88,Robinho,-,Brazil,"1,792"
2008,89,Shay Given,-,Ireland,"1,789"
2008,89,Wayne Rooney,-,England,"1,789"
2008,91,Titus Bramble,-,England,"1,788"
2008,92,André Ooijer,-,Netherlands,"1,787"
2008,93,Mark Schwarzer,-,Australia,"1,786"
2008,94,Michael Ballack,-,Germany,"1,770"
2008,95,Rio Ferdinand,-,England,"1,765"
2008,96,Deco,-,Portugal,"1,756"
2008,97,Lee Cattermole,-,England,"1,754"
2008,97,Charles N'Zogbia,-,France,"1,754"
2008,99,Ian Ashbee,-,England,"1,735"
2008,100,Jonathan Woodgate,-,England,"1,724"
2007,1,Gaël Clichy,-,France,"3,235"
2007,2,Cesc Fàbregas,-,Spain,"3,109"
2007,3,Nicky Shorey,-,England,"2,523"
2007,4,Steven Gerrard,-,England,"2,459"
2007,5,Stephen Warnock,-,England,"2,437"
2007,6,Wilfred Bouma,-,Netherlands,"2,408"
2007,7,Lucas Neill,-,Australia,"2,394"
2007,8,George McCartney,-,Northern Ireland,"2,323"
2007,9,Pascal Chimbonda,-,France,"2,286"
2007,10,David Bentley,-,England,"2,271"
2007,11,Phil Neville,-,England,"2,263"
2007,11,Luke Young,-,England,"2,263"
2007,13,Nicky Butt,-,England,"2,250"
2007,14,Gareth Barry,-,England,"2,240"
2007,15,Rio Ferdinand,-,England,"2,227"
2007,15,Mathieu Flamini,-,France,"2,227"
2007,17,Richard Dunne,-,Ireland,"2,181"
2007,18,Bacary Sagna,-,France,"2,179"
2007,19,Danny Collins,-,Wales,"2,173"
2007,20,Joleon Lescott,-,England,"2,170"
2007,21,Patrice Evra,-,France,"2,147"
2007,22,Glen Johnson,-,England,"2,132"
2007,23,Wes Brown,-,England,"2,122"
2007,24,Steed Malbranque,-,France,"2,090"
2007,25,Aliaksandr Hleb,-,Belarus,"2,081"
2007,26,Nemanja Vidic,-,Serbia,"2,076"
2007,27,Vedran Corluka,-,Croatia,"2,065"
2007,28,Olof Mellberg,-,Sweden,"2,064"
2007,29,Paul Konchesky,-,England,"2,043"
2007,30,Jamie Carragher,-,England,"2,031"
2007,31,Martin Laursen,-,Denmark,"2,030"
2007,32,Stewart Downing,-,England,"2,013"
2007,33,Jermaine Jenas,-,England,"1,964"
