Initial Year,Rank,Player,Club,Nationality,Stat
2007,9,Steven Gerrard,-,England,220
2007,11,Joe Cole,-,England,216
2007,12,Gareth Barry,-,England,210
2007,13,Cesc Fàbregas,-,Spain,208
2007,14,James Milner,-,England,204
2007,15,Sebastian Larsson,-,Sweden,201
2007,16,Geremi,-,Cameroon,199
2007,17,Jason Koumas,-,Wales,193
2007,18,Stephen Hunt,-,Ireland,189
2007,19,Gary McSheffrey,-,England,182
2007,20,Eddie Lewis,-,United States,172
2007,21,Morten Pedersen,-,Norway,169
2007,22,Charles N'Zogbia,-,France,165
2007,23,Nani,-,Portugal,152
2007,23,Aaron Lennon,-,England,152
2007,25,Mark Noble,-,England,146
2007,26,Nolberto Solano,-,Peru,144
2007,27,Antonio Valencia,-,Ecuador,141
2007,28,Gary O'Neil,-,England,138
2007,29,Kevin Doyle,-,Ireland,137
2007,30,Gaël Clichy,-,France,126
2007,30,Jermaine Jenas,-,England,126
2007,30,George McCartney,-,Northern Ireland,126
2007,33,Matthew Taylor,-,England,125
2007,34,Niko Kranjcar,-,Croatia,124
2007,35,Frank Lampard,-,England,121
2007,36,Cristiano Ronaldo,-,Portugal,118
2007,37,Jimmy Bullard,-,England,117
2007,38,Ross Wallace,-,Scotland,115
2007,39,Jermaine Pennant,-,England,112
2007,40,Grant Leadbitter,-,England,107
2007,41,Ryan Taylor,-,England,105
2007,42,Tom Huddlestone,-,England,103
2007,43,Matthew Etherington,-,England,102
2007,44,Daryl Murphy,-,Ireland,99
2007,45,Sulley Muntari,-,Ghana,98
2007,46,Jamie O'Hara,-,England,97
2007,47,Wilfred Bouma,-,Netherlands,96
2007,48,John Arne Riise,-,Norway,95
2007,48,Fábio Rochemback,-,Brazil,95
2007,50,Hameur Bouazza,-,Algeria,92
2007,51,Steed Malbranque,-,France,91
2007,52,Elano,-,Brazil,90
2007,52,Bacary Sagna,-,France,90
2007,54,Paul Konchesky,-,England,89
2007,55,Danny Guthrie,-,England,86
2007,55,Glen Johnson,-,England,86
2007,55,Kevin Kilbane,-,Ireland,86
2007,55,Freddie Ljungberg,-,Sweden,86
2007,55,Steven Pienaar,-,South Africa,86
2007,60,Stephen Warnock,-,England,85
2007,61,Phil Neville,-,England,84
2007,62,Juliano Belletti,-,Brazil,83
2007,62,Andy Reid,-,Ireland,83
2007,64,Nicolas Anelka,-,France,82
2007,65,Wayne Rooney,-,England,81
2007,65,John Utaka,-,Nigeria,81
2007,65,Shaun Wright-Phillips,-,England,81
2007,68,John Oster,-,Wales,78
2007,69,Florent Malouda,-,France,77
2007,70,Gareth Bale,-,Wales,76
2007,71,Fábio Aurélio,-,Brazil,75
2007,72,Damien Duff,-,Ireland,74
2007,72,Patrice Evra,-,France,74
2007,72,Dirk Kuijt,-,Netherlands,74
2007,75,Dean Whitehead,-,England,73
2007,76,Wes Brown,-,England,70
2007,77,Habib Beye,-,Senegal,69
2007,77,Lucas Neill,-,Australia,69
2007,77,Theo Walcott,-,England,69
2007,80,Gabriel Agbonlahor,-,England,68
2007,80,Craig Fagan,-,England,68
2007,82,Tyrone Mears,-,Jamaica,67
2007,83,Luke Young,-,England,66
2007,84,Carlos Edwards,-,Trinidad & Tobago,65
2007,84,Graeme Murty,-,Scotland,65
2007,86,Emmanuel Eboué,-,Cote D’Ivoire,63
2007,86,Javier Garrido,-,Spain,63
2007,86,Olof Mellberg,-,Sweden,63
2007,89,Ashley Cole,-,England,62
2007,89,Daniel de Ridder,-,Netherlands,62
2007,91,Brett Emerton,-,Australia,60
2007,91,Steve Finnan,-,Ireland,60
2007,91,Stephen Kelly,-,Ireland,60
2007,91,Gary Teale,-,Scotland,60
2007,95,Pascal Chimbonda,-,France,59
2007,96,Dimitar Berbatov,-,Bulgaria,58
2007,96,James Harper,-,England,58
2007,96,Jay McEveley,-,Scotland,58
2007,99,Robin van Persie,-,Netherlands,57
2007,100,David Healy,-,Northern Ireland,56
2006,1,Stewart Downing,-,England,379
2006,2,Mikel Arteta,-,Spain,318
2006,3,Ashley Young,-,England,307
2006,4,James Milner,-,England,292
2006,5,David Bentley,-,England,283
2006,6,Keith Gillespie,-,Northern Ireland,265
2006,6,Morten Pedersen,-,Norway,265
2006,8,Joey Barton,-,England,254
2006,8,Ryan Giggs,-,Wales,254
2006,10,El Hadji Diouf,-,Senegal,244
2006,11,Frank Lampard,-,England,227
2006,12,Steven Gerrard,-,England,218
2006,13,Matthew Etherington,-,England,207
2006,14,Jermaine Pennant,-,England,204
2006,15,Gareth Barry,-,England,201
2006,16,Nicky Shorey,-,England,193
2006,17,Cesc Fàbregas,-,Spain,178
2006,18,Matthew Taylor,-,England,168
2006,19,Tommy Smith,-,England,167
2006,20,Stephen Hunt,-,Ireland,166
2006,21,Gary O'Neil,-,England,165
2006,22,Glen Little,-,England,161
2006,23,Hameur Bouazza,-,Algeria,156
2006,24,Cristiano Ronaldo,-,Portugal,143
2006,25,Seol Ki-Hyeon,-,South Korea,136
2006,26,Kevin Kilbane,-,Ireland,135
2006,26,Arjen Robben,-,Netherlands,135
2006,28,Simon Davies,-,Wales,134
2006,29,Jermaine Jenas,-,England,131
2006,29,Liam Rosenior,-,England,131
2006,31,Jordan Stewart,-,England,130
2006,32,Gary Speed,-,Wales,122
2006,33,Wayne Routledge,-,England,117
2006,34,Steve Finnan,-,Ireland,114
2006,35,Franck Queudrue,-,France,112
2006,36,Dennis Rommedahl,-,Denmark,111
2006,37,Leighton Baines,-,England,110
2006,38,Tomasz Radzinski,-,Canada,109
2006,39,Emre,-,Turkey,108
2006,39,Ryan Taylor,-,England,108
2006,41,John Arne Riise,-,Norway,107
2006,42,Phil Neville,-,England,105
2006,43,Gabriel Agbonlahor,-,England,100
2006,44,Brett Emerton,-,Australia,99
2006,45,Aaron Lennon,-,England,98
2006,46,Darren Ambrose,-,England,95
2006,47,Carlos Tevez,-,Argentina,94
2006,48,Ivan Campo,-,Spain,92
2006,48,Nolberto Solano,-,Peru,92
2006,48,Robin van Persie,-,Netherlands,92
2006,51,Gary Neville,-,England,90
2006,52,Yossi Benayoun,-,Israel,89
2006,53,Fábio Aurélio,-,Brazil,87
2006,53,Andy Reid,-,Ireland,87
2006,55,Damien Duff,-,Ireland,86
2006,55,Mark González,-,Chile,86
2006,57,Nicolas Anelka,-,France,85
2006,57,Wayne Bridge,-,England,85
2006,57,Pascal Chimbonda,-,France,85
2006,57,Colin Kazim-Richards,-,Turkey,85
2006,61,Nicky Hunt,-,England,82
2006,61,Darius Vassell,-,England,82
2006,63,Paul Konchesky,-,England,81
2006,64,Wayne Rooney,-,England,80
2006,65,Tom Huddlestone,-,England,78
2006,66,Gaël Clichy,-,France,77
2006,67,Josip Skoko,-,Australia,76
2006,68,Tomas Rosicky,-,Czech Republic,75
2006,69,Andrew Johnson,-,England,73
2006,70,Stiliyan Petrov,-,Bulgaria,72
2006,71,Shaun Wright-Phillips,-,England,71
2006,72,Emmanuel Eboué,-,Cote D’Ivoire,70
2006,72,Glen Johnson,-,England,70
2006,72,Jerome Thomas,-,England,70
2006,72,Luke Young,-,England,70
2006,76,John Oster,-,Wales,69
2006,77,Geremi,-,Cameroon,66
2006,78,Hatem Trabelsi,-,Tunisia,65
2006,79,Chris Armstrong,-,Scotland,64
2006,80,Robbie Keane,-,Ireland,63
2006,81,Craig Bellamy,-,Wales,62
2006,81,Emmerson Boyce,-,Barbados,62
2006,81,Thierry Henry,-,France,62
2006,84,Luís Boa Morte,-,Portugal,61
2006,84,Wilfred Bouma,-,Netherlands,61
2006,84,Niko Kranjcar,-,Croatia,61
2006,84,Lucas Neill,-,Australia,61
2006,88,Patrice Evra,-,France,59
2006,89,Marlon King,-,Jamaica,58
2006,89,Leon Osman,-,England,58
2006,91,Pedro Mendes,-,Portugal,57
2006,91,Kevin Doyle,-,Ireland,57
2006,91,Graeme Murty,-,Scotland,57
2006,94,Claus Jensen,-,Denmark,56
2006,95,Denny Landzaat,-,Netherlands,55
2006,96,Patrik Berger,-,Czech Republic,54
2006,97,Yakubu,-,Nigeria,53
2006,97,Trevor Sinclair,-,England,53
2006,97,Andrew Taylor,-,England,53
2006,100,Dimitar Berbatov,-,Bulgaria,52
