Initial Year,Rank,Player,Club,Nationality,Stat
2020,2,Axel Tuanzebe,-,DR Congo,1
2020,38,Ezri Konsa,Aston Villa,England,0
2020,38,Bailey Peacock-Farrell,-,Northern Ireland,0
2019,1,Tammy Abraham,-,England,1
2019,1,Toby Alderweireld,-,Belgium,1
2019,1,Sèrge Aurier,-,Cote D’Ivoire,1
2019,1,Jan Bednarek,-,Poland,1
2019,1,Leander Dendoncker,-,Belgium,1
2019,1,Lucas Digne,-,France,1
2019,1,Abdoulaye Doucouré,-,Mali,1
2019,1,Paul Dummett,Newcastle United,Wales,1
2019,1,Jonny Evans,-,Northern Ireland,1
2019,1,Federico Fernández,-,Argentina,1
2019,1,Ben Godfrey,-,England,1
2019,1,Pascal Groß,Brighton & Hove Albion,Germany,1
2019,1,Vicente Guaita,-,Spain,1
2019,1,Grant Hanley,-,Scotland,1
2019,1,Tom Heaton,-,England,1
2019,1,Daryl Janmaat,-,Netherlands,1
2019,1,Roberto Jiménez,-,Spain,1
2019,1,James Justin,-,England,1
2019,1,Michael Keane,Everton,England,1
2019,1,Tim Krul,-,Netherlands,1
2019,1,Victor Lindelöf,Manchester United,Sweden,1
2019,1,Adrian Mariappa,-,Jamaica,1
2019,1,Yerry Mina,-,Colombia,1
2019,1,Angelo Ogbonna,West Ham United,Italy,1
2019,1,Alex Oxlade-Chamberlain,-,England,1
2019,1,Fernandinho,-,Brazil,1
2019,1,Antonio Rüdiger,-,Germany,1
2019,1,Tomás Soucek,-,Czech Republic,1
2019,1,Patrick van Aanholt,-,Netherlands,1
2019,1,Adam Webster,Brighton & Hove Albion,England,1
2019,1,Chris Wood,-,New Zealand,1
2019,1,Kurt Zouma,-,France,1
2019,33,Davy Pröpper,-,Netherlands,0
2018,1,Conor Coady,-,England,3
2018,2,Craig Cathcart,-,Northern Ireland,2
2018,2,Wesley Hoedt,-,Netherlands,2
2018,2,Ben Mee,Burnley,England,2
2018,5,Toby Alderweireld,-,Belgium,1
2018,5,Phil Bardsley,-,Scotland,1
2018,5,Ashley Barnes,-,England,1
2018,5,Héctor Bellerín,-,Spain,1
2018,5,Séamus Coleman,Everton,Ireland,1
2018,5,Steve Cook,-,England,1
2018,5,Lucas Digne,-,France,1
2018,5,Issa Diop,West Ham United,France,1
2018,5,Matt Doherty,-,Ireland,1
2018,5,Abdoulaye Doucouré,-,Mali,1
2018,5,Timothy Fosu-Mensah,-,Netherlands,1
2018,5,Martin Kelly,-,England,1
2018,5,Terence Kongolo,-,Netherlands,1
2018,5,Jefferson Lerma,-,Colombia,1
2018,5,Victor Lindelöf,Manchester United,Sweden,1
2018,5,Fernando Llorente,-,Spain,1
2018,5,Denis Odoi,-,Ghana,1
2018,5,Marcos Rojo,-,Argentina,1
2018,5,Jack Simpson,-,England,1
2018,5,Chris Smalling,-,England,1
2018,5,Kieran Trippier,-,England,1
2018,5,James Ward-Prowse,-,England,1
2018,5,DeAndre Yedlin,-,United States,1
2018,5,Denis Odoi,-,Ghana,1
2018,5,Marcos Rojo,-,Argentina,1
2018,5,Jack Simpson,-,England,1
2018,5,Chris Smalling,-,England,1
2018,5,Kieran Trippier,-,England,1
2018,5,James Ward-Prowse,-,England,1
2018,5,DeAndre Yedlin,-,United States,1
2018,5,Denis Odoi,-,Ghana,1
2018,5,Marcos Rojo,-,Argentina,1
2018,5,Jack Simpson,-,England,1
2018,5,Chris Smalling,-,England,1
2018,5,Kieran Trippier,-,England,1
2018,5,James Ward-Prowse,-,England,1
2018,5,DeAndre Yedlin,-,United States,1
2018,5,Denis Odoi,-,Ghana,1
2018,5,Marcos Rojo,-,Argentina,1
2018,5,Jack Simpson,-,England,1
2018,5,Chris Smalling,-,England,1
2018,5,Kieran Trippier,-,England,1
2018,5,James Ward-Prowse,-,England,1
2018,5,DeAndre Yedlin,-,United States,1
2018,5,Denis Odoi,-,Ghana,1
2018,5,Marcos Rojo,-,Argentina,1
2018,5,Jack Simpson,-,England,1
2018,5,Chris Smalling,-,England,1
2018,5,Kieran Trippier,-,England,1
2018,5,James Ward-Prowse,-,England,1
2018,5,DeAndre Yedlin,-,United States,1
2018,5,Denis Odoi,-,Ghana,1
2018,5,Marcos Rojo,-,Argentina,1
2018,5,Jack Simpson,-,England,1
2018,5,Chris Smalling,-,England,1
2018,5,Kieran Trippier,-,England,1
2018,5,James Ward-Prowse,-,England,1
2018,5,DeAndre Yedlin,-,United States,1
2018,5,Denis Odoi,-,Ghana,1
2018,5,Marcos Rojo,-,Argentina,1
2018,5,Jack Simpson,-,England,1
2018,5,Chris Smalling,-,England,1
2018,5,Kieran Trippier,-,England,1
2018,5,James Ward-Prowse,-,England,1
2018,5,DeAndre Yedlin,-,United States,1
2018,5,Denis Odoi,-,Ghana,1
2018,5,Marcos Rojo,-,Argentina,1
2018,5,Jack Simpson,-,England,1
2018,5,Chris Smalling,-,England,1
2018,5,Kieran Trippier,-,England,1
2018,5,James Ward-Prowse,-,England,1
2018,5,DeAndre Yedlin,-,United States,1
2018,28,Joe Bryan,-,England,0
2018,28,Sead Kolasinac,-,Bosnia & Herzegovina,0
2018,28,Angelo Ogbonna,West Ham United,Italy,0
2018,28,Joe Bryan,-,England,0
2018,28,Sead Kolasinac,-,Bosnia & Herzegovina,0
2018,28,Angelo Ogbonna,West Ham United,Italy,0
2018,28,Joe Bryan,-,England,0
2018,28,Sead Kolasinac,-,Bosnia & Herzegovina,0
2018,28,Angelo Ogbonna,West Ham United,Italy,0
2018,28,Joe Bryan,-,England,0
2018,28,Sead Kolasinac,-,Bosnia & Herzegovina,0
2018,28,Angelo Ogbonna,West Ham United,Italy,0
2018,28,Joe Bryan,-,England,0
2018,28,Sead Kolasinac,-,Bosnia & Herzegovina,0
2018,28,Angelo Ogbonna,West Ham United,Italy,0
2018,28,Joe Bryan,-,England,0
2018,28,Sead Kolasinac,-,Bosnia & Herzegovina,0
2018,28,Angelo Ogbonna,West Ham United,Italy,0
2018,28,Joe Bryan,-,England,0
2018,28,Sead Kolasinac,-,Bosnia & Herzegovina,0
2018,28,Angelo Ogbonna,West Ham United,Italy,0
2018,28,Joe Bryan,-,England,0
2018,28,Sead Kolasinac,-,Bosnia & Herzegovina,0
2018,28,Angelo Ogbonna,West Ham United,Italy,0
2017,1,Lewis Dunk,Brighton & Hove Albion,England,4
2017,2,César Azpilicueta,-,Spain,1
2017,2,Eric Bailly,-,Cote D’Ivoire,1
2017,2,Michy Batshuayi,-,Belgium,1
2017,2,Gaëtan Bong,-,Cameroon,1
2017,2,Jack Butland,-,England,1
2017,2,Steve Cook,-,England,1
2017,2,Karl Darlow,-,England,1
2017,2,Jonny Evans,West Bromwich Albion,Northern Ireland,1
2017,2,Federico Fernández,-,Argentina,1
2017,2,Christian Fuchs,-,Austria,1
2017,2,Phil Jones,-,England,1
2017,2,Christian Kabasele,-,Belgium,1
2017,2,Martin Kelly,-,England,1
2017,2,Kevin Long,-,Ireland,1
2017,2,Jonas Lössl,-,Denmark,1
2017,2,James McClean,-,Ireland,1
2017,2,Kyle Naughton,-,England,1
2017,2,Nicolás Otamendi,-,Argentina,1
2017,2,Ayoze Pérez,-,Spain,1
2017,2,Davinson Sánchez,-,Colombia,1
2017,2,Kasper Schmeichel,-,Denmark,1
2017,2,Ryan Shawcross,-,England,1
2017,2,Kyle Walker,Manchester City,England,1
2017,2,Joel Ward,-,England,1
2017,2,DeAndre Yedlin,-,United States,1
2017,2,Pablo Zabaleta,-,Argentina,1
2017,2,Davinson Sánchez,-,Colombia,1
2017,2,Kasper Schmeichel,-,Denmark,1
2017,2,Ryan Shawcross,-,England,1
2017,2,Kyle Walker,Manchester City,England,1
2017,2,Joel Ward,-,England,1
2017,2,DeAndre Yedlin,-,United States,1
2017,2,Pablo Zabaleta,-,Argentina,1
2017,2,Davinson Sánchez,-,Colombia,1
2017,2,Kasper Schmeichel,-,Denmark,1
2017,2,Ryan Shawcross,-,England,1
2017,2,Kyle Walker,Manchester City,England,1
2017,2,Joel Ward,-,England,1
2017,2,DeAndre Yedlin,-,United States,1
2017,2,Pablo Zabaleta,-,Argentina,1
2017,2,Davinson Sánchez,-,Colombia,1
2017,2,Kasper Schmeichel,-,Denmark,1
2017,2,Ryan Shawcross,-,England,1
2017,2,Kyle Walker,Manchester City,England,1
2017,2,Joel Ward,-,England,1
2017,2,DeAndre Yedlin,-,United States,1
2017,2,Pablo Zabaleta,-,Argentina,1
2017,2,Davinson Sánchez,-,Colombia,1
2017,2,Kasper Schmeichel,-,Denmark,1
2017,2,Ryan Shawcross,-,England,1
2017,2,Kyle Walker,Manchester City,England,1
2017,2,Joel Ward,-,England,1
2017,2,DeAndre Yedlin,-,United States,1
2017,2,Pablo Zabaleta,-,Argentina,1
2017,2,Davinson Sánchez,-,Colombia,1
2017,2,Kasper Schmeichel,-,Denmark,1
2017,2,Ryan Shawcross,-,England,1
2017,2,Kyle Walker,Manchester City,England,1
2017,2,Joel Ward,-,England,1
2017,2,DeAndre Yedlin,-,United States,1
2017,2,Pablo Zabaleta,-,Argentina,1
2017,2,Davinson Sánchez,-,Colombia,1
2017,2,Kasper Schmeichel,-,Denmark,1
2017,2,Ryan Shawcross,-,England,1
2017,2,Kyle Walker,Manchester City,England,1
2017,2,Joel Ward,-,England,1
2017,2,DeAndre Yedlin,-,United States,1
2017,2,Pablo Zabaleta,-,Argentina,1
2017,2,Davinson Sánchez,-,Colombia,1
2017,2,Kasper Schmeichel,-,Denmark,1
2017,2,Ryan Shawcross,-,England,1
2017,2,Kyle Walker,Manchester City,England,1
2017,2,Joel Ward,-,England,1
2017,2,DeAndre Yedlin,-,United States,1
2017,2,Pablo Zabaleta,-,Argentina,1
2017,28,Jonjoe Kenny,-,England,0
2017,28,Declan Rice,-,England,0
2017,28,Virgil van Dijk,Liverpool,Netherlands,0
2017,28,Jonjoe Kenny,-,England,0
2017,28,Declan Rice,-,England,0
2017,28,Virgil van Dijk,Liverpool,Netherlands,0
2017,28,Jonjoe Kenny,-,England,0
2017,28,Declan Rice,-,England,0
2017,28,Virgil van Dijk,Liverpool,Netherlands,0
2017,28,Jonjoe Kenny,-,England,0
2017,28,Declan Rice,-,England,0
2017,28,Virgil van Dijk,Liverpool,Netherlands,0
2017,28,Jonjoe Kenny,-,England,0
2017,28,Declan Rice,-,England,0
2017,28,Virgil van Dijk,Liverpool,Netherlands,0
2017,28,Jonjoe Kenny,-,England,0
2017,28,Declan Rice,-,England,0
2017,28,Virgil van Dijk,Liverpool,Netherlands,0
2017,28,Jonjoe Kenny,-,England,0
2017,28,Declan Rice,-,England,0
