Initial Year,Rank,Player,Club,Nationality,Stat
2008,82,Gianni Zuiverloon,-,Netherlands,11
2008,88,Benoit Assou-Ekotto,-,Cameroon,10
2008,88,Tal Ben Haim,-,Israel,10
2008,88,Ashley Cole,-,England,10
2008,88,Rory Delap,-,Ireland,10
2008,88,Salif Diao,-,Senegal,10
2008,88,Vincent Kompany,-,Belgium,10
2008,88,Gavin McCann,-,England,10
2008,88,Abdoulaye Méité,-,Cote D’Ivoire,10
2008,88,James Morrison,-,Scotland,10
2008,88,André Ooijer,-,Netherlands,10
2008,88,Micah Richards,-,England,10
2008,99,Gaël Clichy,-,France,9
2008,99,José Enrique,-,Spain,9
2007,1,Richard Dunne,-,Ireland,39
2007,2,Liam Ridgewell,-,England,36
2007,3,Darren Moore,-,Jamaica,31
2007,4,Zat Knight,-,England,30
2007,5,Sol Campbell,-,England,28
2007,5,Jamie Carragher,-,England,28
2007,5,Christopher Samba,-,Congo,28
2007,8,Steven Taylor,-,England,27
2007,8,Matt Upson,-,England,27
2007,10,Rio Ferdinand,-,England,26
2007,10,Phil Jagielka,-,England,26
2007,12,Vedran Corluka,-,Croatia,25
2007,12,Michael Dawson,-,England,25
2007,12,Andy O'Brien,-,Ireland,25
2007,12,Micah Richards,-,England,25
2007,16,David Wheater,-,England,24
2007,17,Anton Ferdinand,-,England,23
2007,17,Andreas Granqvist,-,Sweden,23
2007,17,Kolo Touré,-,Cote D’Ivoire,23
2007,20,Jonathan Woodgate,-,England,22
2007,21,Titus Bramble,-,England,21
2007,21,William Gallas,-,France,21
2007,21,Danny Higginbotham,-,Gibraltar,21
2007,21,Martin Laursen,-,Denmark,21
2007,21,Joleon Lescott,-,England,21
2007,26,André Bikey,-,Cameroon,19
2007,26,Nicky Butt,-,England,19
2007,26,Stephen Kelly,-,Ireland,19
2007,29,Sylvain Distin,-,France,18
2007,29,Aaron Hughes,-,Northern Ireland,18
2007,29,John Terry,-,England,18
2007,32,Emmerson Boyce,-,Barbados,17
2007,32,Abdoulaye Méité,-,Cote D’Ivoire,17
2007,32,André Ooijer,-,Netherlands,17
2007,32,Joseph Yobo,-,Nigeria,17
2007,32,Luke Young,-,England,17
2007,37,Habib Beye,-,Senegal,16
2007,37,Jermaine Jenas,-,England,16
2007,37,Paul Konchesky,-,England,16
2007,37,Olof Mellberg,-,Sweden,16
2007,37,Ricardo Carvalho,-,Portugal,16
2007,42,Abdoulaye Diagne-Faye,-,Senegal,15
2007,42,Ivar Ingimarsson,-,Iceland,15
2007,42,Paul McShane,-,Ireland,15
2007,42,Ryan Nelsen,-,New Zealand,15
2007,42,Nyron Nosworthy,-,Jamaica,15
2007,42,Liam Rosenior,-,England,15
2007,42,Nemanja Vidic,-,Serbia,15
2007,49,Lee Carsley,-,Ireland,14
2007,49,Radhi Jaidi,-,Tunisia,14
2007,49,Nigel Reo-Coker,-,England,14
2007,49,Dejan Stefanovic,-,Serbia,14
2007,53,Gary Cahill,-,England,13
2007,53,Jonny Evans,-,Northern Ireland,13
2007,53,Hermann Hreidarsson,-,Iceland,13
2007,56,Chris Baird,-,Northern Ireland,12
2007,56,Gareth Barry,-,England,12
2007,56,Wilfred Bouma,-,Netherlands,12
2007,56,Wes Brown,-,England,12
2007,56,Kalifa Cissé,-,Mali,12
2007,56,Caçapa,-,Brazil,12
2007,56,Alex,-,Brazil,12
2007,56,Mathieu Flamini,-,France,12
2007,56,Craig Gardner,-,England,12
2007,56,Brede Hangeland,-,Norway,12
2007,56,Tom Huddlestone,-,England,12
2007,56,Dean Leacock,-,England,12
2007,56,Scott Parker,-,England,12
2007,56,Emanuel Pogatetz,-,Austria,12
2007,56,Ibrahima Sonko,-,Senegal,12
2007,56,Grétar Steinsson,-,Iceland,12
2007,56,Didier Zokora,-,Cote D’Ivoire,12
2007,73,Danny Collins,-,Wales,11
2007,73,George McCartney,-,Northern Ireland,11
2007,73,Fabrice Muamba,-,England,11
2007,73,Lucas Neill,-,Australia,11
2007,73,Mark Noble,-,England,11
2007,73,Nedum Onuoha,-,England,11
2007,73,Jonathan Spector,-,United States,11
2007,73,Andrew Taylor,-,England,11
2007,81,Michael Brown,-,England,10
2007,81,Claude Davis,-,Jamaica,10
2007,81,Stephen Hunt,-,Ireland,10
2007,81,Glen Johnson,-,England,10
2007,81,Mario Melchiot,-,Netherlands,10
2007,81,Hayden Mullins,-,England,10
2007,81,Leon Osman,-,England,10
2007,81,Dean Whitehead,-,England,10
2007,89,Michael Ball,-,England,9
2007,89,Ivan Campo,-,Spain,9
2007,89,Papa Bouba Diop,-,Senegal,9
2007,89,Dickson Etuhu,-,Nigeria,9
2007,89,Tony Hibbert,-,England,9
2007,89,Younes Kaboul,-,France,9
2007,89,Sebastian Larsson,-,Sweden,9
2007,89,Jay McEveley,-,Scotland,9
2007,89,Graeme Murty,-,Scotland,9
2007,89,Kevin Nolan,-,England,9
2007,89,Joseph O'Brien,-,Ireland,9
2007,89,Franck Queudrue,-,France,9
2006,1,Talal El Karkouri,-,Morocco,38
2006,2,Emanuel Pogatetz,-,Austria,34
2006,3,Michael Dawson,-,England,31
2006,4,Jay DeMerit,-,United States,29
2006,5,Gary Cahill,-,England,28
2006,6,Richard Dunne,-,Ireland,27
2006,7,Sol Campbell,-,England,26
2006,8,Scott Parker,-,England,25
2006,9,Anton Ferdinand,-,England,24
2006,9,Steven Taylor,-,England,24
2006,9,Kolo Touré,-,Cote D’Ivoire,24
2006,12,Chris Morgan,-,England,22
2006,13,Sylvain Distin,-,France,21
2006,13,Ivar Ingimarsson,-,Iceland,21
2006,13,Phil Jagielka,-,England,21
2006,16,Arjan De Zeeuw,-,Netherlands,19
2006,16,Ledley King,-,England,19
2006,16,Joleon Lescott,-,England,19
2006,16,Abdoulaye Méité,-,Cote D’Ivoire,19
2006,16,Linvoy Primus,-,England,19
2006,16,Jonathan Woodgate,-,England,19
2006,22,Ivan Campo,-,Spain,18
2006,22,Jamie Carragher,-,England,18
2006,22,Peter Ramage,-,England,18
2006,22,Alan Stubbs,-,England,18
2006,26,James Collins,-,Wales,17
2006,26,Abdoulaye Diagne-Faye,-,Senegal,17
2006,26,Ricardo Carvalho,-,Portugal,17
2006,29,Lee Carsley,-,Ireland,16
2006,29,Hermann Hreidarsson,-,Iceland,16
2006,29,Joseph Yobo,-,Nigeria,16
2006,32,Rio Ferdinand,-,England,15
2006,32,Olof Mellberg,-,Sweden,15
2006,32,Lucas Neill,-,Australia,15
2006,32,Ian Pearce,-,England,15
2006,32,Liam Rosenior,-,England,15
2006,32,Danny Shittu,-,Nigeria,15
2006,38,Claude Davis,-,Jamaica,14
2006,38,Bryan Hughes,-,England,14
2006,38,Zat Knight,-,England,14
2006,38,John Terry,-,England,14
2006,42,Philippe Christanval,-,France,13
2006,42,Gavin McCann,-,England,13
2006,42,Ibrahima Sonko,-,Senegal,13
2006,42,Luke Young,-,England,13
2006,46,George Boateng,-,Netherlands,12
2006,46,Pascal Chimbonda,-,France,12
2006,46,Souleymane Diawara,-,Senegal,12
2006,46,Danny Gabbidon,-,Wales,12
2006,46,Fitz Hall,-,England,12
2006,46,Matt Holland,-,Ireland,12
2006,46,Steve Sidwell,-,England,12
2006,46,Jordan Stewart,-,England,12
2006,54,Gilberto Silva,-,Brazil,11
2006,54,Emmerson Boyce,-,Barbados,11
2006,54,Stephen Carr,-,Ireland,11
2006,54,Brett Emerton,-,Australia,11
2006,54,Zurab Khizanishvili,-,Georgia,11
2006,54,Phil Neville,-,England,11
2006,54,Ben Thatcher,-,Wales,11
2006,61,Titus Bramble,-,England,10
2006,61,Calum Davenport,-,England,10
2006,61,Andrew Davies,-,England,10
2006,61,Keith Gillespie,-,Northern Ireland,10
2006,61,Nicky Hunt,-,England,10
2006,61,Malky Mackay,-,Scotland,10
2006,61,Gavin Mahon,-,England,10
2006,68,Joey Barton,-,England,9
2006,68,Tal Ben Haim,-,Israel,9
2006,68,Michael Essien,-,Ghana,9
2006,68,Matt Jackson,-,England,9
2006,68,Adrian Mariappa,-,Jamaica,9
2006,68,Nedum Onuoha,-,England,9
2006,68,Christopher Samba,-,Congo,9
2006,75,Daniel Agger,-,Denmark,8
2006,75,Leighton Baines,-,England,8
2006,75,Gareth Barry,-,England,8
2006,75,Carlos Bocanegra,-,United States,8
2006,75,Leigh Bromby,-,England,8
2006,75,Robert Huth,-,Germany,8
2006,75,George McCartney,-,Northern Ireland,8
2006,75,Nick Montgomery,-,Scotland,8
2006,75,Graeme Murty,-,Scotland,8
2006,75,Ryan Nelsen,-,New Zealand,8
2006,75,John O'Shea,-,Ireland,8
2006,75,Morten Pedersen,-,Norway,8
2006,75,Nigel Reo-Coker,-,England,8
2006,75,Liam Ridgewell,-,England,8
2006,75,Jonathan Spector,-,United States,8
2006,75,Andrew Taylor,-,England,8
2006,75,Nemanja Vidic,-,Serbia,8
2006,75,Didier Zokora,-,Cote D’Ivoire,8
2006,93,André Bikey,-,Cameroon,7
2006,93,Wilfred Bouma,-,Netherlands,7
2006,93,Michael Brown,-,England,7
2006,93,Nicky Butt,-,England,7
2006,93,Gaël Clichy,-,France,7
2006,93,Ashley Cole,-,England,7
2006,93,Stéphane Henchoz,-,Switzerland,7
2006,93,Tony Hibbert,-,England,7
