Initial Year,Rank,Player,Club,Nationality,Stat
2012,79,Rafael,-,Brazil,"1,210"
2012,80,Luis Suárez,-,Uruguay,"1,203"
2012,81,Carlos Tevez,-,Argentina,"1,200"
2012,82,Jack Wilshere,-,England,"1,192"
2012,83,Samir Nasri,-,France,"1,191"
2012,84,Wayne Routledge,-,England,"1,174"
2012,85,Yohan Cabaye,-,France,"1,172"
2012,86,Thomas Vermaelen,-,Belgium,"1,167"
2012,87,John Obi Mikel,-,Nigeria,"1,165"
2012,88,John Arne Riise,-,Norway,"1,164"
2012,89,Chris Brunt,-,Northern Ireland,"1,156"
2012,90,Martin Skrtel,-,Slovakia,"1,155"
2012,91,Adel Taarabt,-,Morocco,"1,153"
2012,92,Christian Benteke,-,Belgium,"1,142"
2012,93,Darron Gibson,-,Ireland,"1,140"
2012,94,Gareth Bale,-,Wales,"1,131"
2012,95,Jonny Evans,-,Northern Ireland,"1,124"
2012,96,Wes Hoolahan,-,Ireland,"1,123"
2012,97,Michu,-,Spain,"1,120"
2012,98,Jack Colback,-,England,"1,114"
2012,98,Sylvain Distin,-,France,"1,114"
2012,100,Robert Snodgrass,-,Scotland,"1,110"
2011,1,Ashley Williams,-,Wales,"2,594"
2011,2,Luka Modric,-,Croatia,"2,534"
2011,3,Yaya Touré,-,Cote D’Ivoire,"2,419"
2011,4,Mikel Arteta,-,Spain,"2,304"
2011,5,Angel Rangel,-,Spain,"2,273"
2011,6,Leon Britton,-,England,"2,258"
2011,7,Alexandre Song,-,Cameroon,"2,248"
2011,8,Michael Carrick,-,England,"2,192"
2011,9,Gareth Barry,-,England,"2,188"
2011,10,Joe Allen,-,Wales,"2,177"
2011,11,Danny Murphy,-,England,"2,159"
2011,12,David Silva,-,Spain,"2,020"
2011,13,Benoit Assou-Ekotto,-,Cameroon,"2,018"
2011,14,Aaron Ramsey,-,Wales,"1,925"
2011,15,Maynor Figueroa,-,Honduras,"1,857"
2011,16,John Terry,-,England,"1,826"
2011,17,José Enrique,-,Spain,"1,824"
2011,18,Brede Hangeland,-,Norway,"1,817"
2011,19,Marouane Fellaini,-,Belgium,"1,787"
2011,20,Kyle Walker,-,England,"1,775"
2011,21,Steven Nzonzi,-,France,"1,736"
2011,22,Scott Parker,-,England,"1,721"
2011,23,Wayne Rooney,-,England,"1,712"
2011,24,Neil Taylor,-,Wales,"1,703"
2011,25,Stephen Ward,-,Ireland,"1,700"
2011,26,Laurent Koscielny,-,France,"1,698"
2011,27,Mousa Dembélé,-,Belgium,"1,681"
2011,28,Nigel Reo-Coker,-,England,"1,668"
2011,29,Youssouf Mulumbu,-,DR Congo,"1,658"
2011,30,Joey Barton,-,England,"1,648"
2011,31,Samir Nasri,-,France,"1,646"
2011,32,Vincent Kompany,-,Belgium,"1,645"
2011,33,Rafael van der Vaart,-,Netherlands,"1,621"
2011,34,Patrice Evra,-,France,"1,610"
2011,35,Steven Caulker,-,Sierra Leone,"1,600"
2011,36,Younes Kaboul,-,France,"1,547"
2011,37,Frank Lampard,-,England,"1,537"
2011,38,James McCarthy,-,Ireland,"1,531"
2011,39,Martin Skrtel,-,Slovakia,"1,503"
2011,40,Jordan Henderson,-,England,"1,492"
2011,41,Juan Mata,-,Spain,"1,486"
2011,42,Gary Caldwell,-,Scotland,"1,472"
2011,43,Thomas Vermaelen,-,Belgium,"1,459"
2011,44,David Fox,-,England,"1,457"
2011,45,Yohan Cabaye,-,France,"1,451"
2011,46,Gareth Bale,-,Wales,"1,447"
2011,47,Karl Henry,-,England,"1,432"
2011,48,Joleon Lescott,-,England,"1,419"
2011,49,Jonny Evans,Manchester United,Northern Ireland,"1,418"
2011,50,Gaël Clichy,-,France,"1,411"
2011,51,Ashley Cole,-,England,"1,405"
2011,52,John Arne Riise,-,Norway,"1,404"
2011,53,Cheick Tioté,-,Cote D’Ivoire,"1,402"
2011,54,Charlie Adam,-,Scotland,"1,372"
2011,55,Leighton Baines,-,England,"1,340"
2011,56,Raul Meireles,-,Portugal,"1,337"
2011,57,Clint Dempsey,-,United States,"1,305"
2011,58,Morten Pedersen,-,Norway,"1,297"
2011,59,Rio Ferdinand,-,England,"1,293"
2011,60,Tomas Rosicky,-,Czech Republic,"1,275"
2011,61,Kyle Naughton,-,England,"1,261"
2011,62,Phil Jagielka,-,England,"1,246"
2011,63,Stewart Downing,-,England,"1,245"
2011,64,Stephen Warnock,-,England,"1,229"
2011,65,Wes Hoolahan,-,Ireland,"1,226"
2011,66,Fabricio Coloccini,-,Argentina,"1,223"
2011,67,Glenn Whelan,-,Ireland,"1,222"
2011,68,Jonás Gutiérrez,-,Argentina,"1,219"
2011,69,Jamie O'Hara,-,England,"1,207"
2011,70,Antonio Valencia,-,Ecuador,"1,206"
2011,71,James McArthur,-,Scotland,"1,197"
2011,72,James Morrison,-,Scotland,"1,182"
2011,73,Phil Bardsley,-,Scotland,"1,174"
2011,74,Bradley Johnson,-,England,"1,165"
2011,74,Stiliyan Petrov,-,Bulgaria,"1,165"
2011,76,José Bosingwa,-,Portugal,"1,163"
2011,77,Phil Jones,-,England,"1,152"
2011,78,Alejandro Faurlin,-,Argentina,"1,147"
2011,79,Peter Crouch,-,England,"1,141"
2011,80,Russell Martin,-,Scotland,"1,137"
2011,80,Paul Scholes,-,England,"1,137"
2011,82,Emmanuel Adebayor,-,Togo,"1,131"
2011,83,Bacary Sagna,-,France,"1,126"
2011,84,Jonas Olsson,-,Sweden,"1,123"
2011,85,Per Mertesacker,-,Germany,"1,092"
2011,85,Phil Neville,-,England,"1,092"
2011,87,Antolín Alcáraz,-,Paraguay,"1,091"
2011,87,Chris Brunt,-,Northern Ireland,"1,091"
2011,89,Glen Johnson,-,England,"1,089"
2011,89,John Obi Mikel,-,Nigeria,"1,089"
2011,91,Dirk Kuijt,-,Netherlands,"1,083"
2011,92,Jack Colback,-,England,"1,080"
2011,93,Stéphane Sessègnon,-,Benin,"1,072"
2011,94,Branislav Ivanovic,-,Serbia,"1,067"
2011,95,Danny Simpson,-,England,"1,065"
2011,96,Luis Suárez,-,Uruguay,"1,063"
2011,97,Mark Davies,-,England,"1,057"
2011,98,Tony Hibbert,-,England,"1,055"
2011,99,Daniel Agger,-,Denmark,"1,049"
2011,99,Nani,-,Portugal,"1,049"
2010,1,Danny Murphy,-,England,"2,330"
2010,2,Michael Essien,-,Ghana,"2,275"
2010,3,Barry Ferguson,-,Scotland,"2,150"
2010,4,Luka Modric,-,Croatia,"2,001"
2010,5,John Terry,-,England,"1,927"
2010,6,Jack Wilshere,-,England,"1,903"
2010,7,Alexandre Song,-,Cameroon,"1,887"
2010,8,Charlie Adam,-,Scotland,"1,883"
2010,9,Yaya Touré,-,Cote D’Ivoire,"1,834"
2010,10,Bacary Sagna,-,France,"1,810"
2010,11,John Obi Mikel,-,Nigeria,"1,804"
2010,12,Lucas Leiva,-,Brazil,"1,794"
2010,13,Gaël Clichy,-,France,"1,785"
2010,14,Vincent Kompany,-,Belgium,"1,780"
2010,15,Gareth Barry,-,England,"1,778"
2010,16,David Vaughan,-,Wales,"1,693"
2010,17,José Enrique,-,Spain,"1,662"
2010,18,Kevin Davies,-,England,"1,661"
2010,18,Florent Malouda,-,France,"1,661"
2010,20,Ashley Cole,-,England,"1,656"
2010,21,Jordan Henderson,-,England,"1,643"
2010,22,Nemanja Vidic,-,Serbia,"1,635"
2010,23,Joey Barton,-,England,"1,616"
2010,24,Cesc Fàbregas,-,Spain,"1,598"
2010,25,Youssouf Mulumbu,-,DR Congo,"1,592"
2010,26,Nigel de Jong,-,Netherlands,"1,573"
2010,27,David Silva,-,Spain,"1,554"
2010,28,Brede Hangeland,-,Norway,"1,546"
2010,29,Benoit Assou-Ekotto,-,Cameroon,"1,518"
2010,30,Stewart Downing,-,England,"1,487"
2010,31,Mikel Arteta,-,Spain,"1,474"
2010,32,Samir Nasri,-,France,"1,468"
2010,33,Leighton Baines,-,England,"1,467"
2010,34,Kevin Foley,-,Ireland,"1,445"
2010,35,Scott Parker,-,England,"1,444"
2010,36,Antolín Alcáraz,-,Paraguay,"1,441"
2010,37,Michael Carrick,-,England,"1,432"
2010,38,Martin Skrtel,-,Slovakia,"1,425"
2010,39,Cheick Tioté,-,Cote D’Ivoire,"1,414"
2010,40,Paul Robinson,-,England,"1,399"
2010,41,Darren Fletcher,-,Scotland,"1,393"
2010,42,Aaron Hughes,-,Northern Ireland,"1,388"
2010,43,Dirk Kuijt,-,Netherlands,"1,386"
2010,44,Ben Watson,-,England,"1,379"
2010,45,Chris Brunt,-,Northern Ireland,"1,365"
2010,46,Paul Scholes,-,England,"1,357"
2010,47,Raul Meireles,-,Portugal,"1,348"
2010,48,Stephen Carr,-,Ireland,"1,341"
2010,49,Ian Evatt,-,England,"1,339"
2010,50,Patrice Evra,-,France,"1,328"
2010,51,Stephen Crainey,-,Scotland,"1,322"
2010,52,Chris Baird,-,Northern Ireland,"1,308"
2010,53,Branislav Ivanovic,-,Serbia,"1,305"
2010,54,Maynor Figueroa,-,Honduras,"1,302"
2010,55,Sylvain Distin,-,France,"1,286"
2010,56,Frank Lampard,-,England,"1,284"
2010,57,Steven Gerrard,-,England,"1,256"
2010,58,Rafael van der Vaart,-,Netherlands,"1,235"
2010,59,Karl Henry,-,England,"1,229"
2010,60,Mark Noble,-,England,"1,210"
2010,61,Wayne Rooney,-,England,"1,184"
2010,62,Phil Jagielka,-,England,"1,181"
2010,63,Nani,-,Portugal,"1,180"
2010,64,Sebastian Larsson,-,Sweden,"1,172"
2010,65,Fabricio Coloccini,-,Argentina,"1,169"
2010,66,Richard Dunne,-,Ireland,"1,165"
2010,67,Phil Bardsley,-,Scotland,"1,164"
2010,68,Liam Ridgewell,-,England,"1,152"
2010,69,Neal Eardley,-,Wales,"1,144"
2010,70,James Collins,-,Wales,"1,143"
2010,71,Ashley Young,-,England,"1,141"
2010,72,Clint Dempsey,-,United States,"1,140"
2010,72,Phil Neville,-,England,"1,140"
2010,74,Laurent Koscielny,-,France,"1,136"
2010,75,Nicky Shorey,-,England,"1,130"
2010,76,Paul Scharner,-,Austria,"1,127"
2010,77,Morten Pedersen,-,Norway,"1,126"
2010,78,Jonás Gutiérrez,-,Argentina,"1,112"
2010,79,Roger Johnson,-,England,"1,104"
2010,80,Carlos Tevez,-,Argentina,"1,097"
2010,81,Glen Johnson,-,England,"1,086"
2010,82,Ahmed El Mohamady,-,Egypt,"1,074"
2010,82,Steven Pienaar,-,South Africa,"1,074"
2010,84,Gonzalo Jara,-,Chile,"1,069"
2010,85,Mohamed Diamé,-,Senegal,"1,064"
2010,85,James Milner,Manchester City,England,"1,064"
2010,87,Dean Whitehead,-,England,"1,059"
2010,88,Michael Dawson,-,England,"1,052"
2010,89,George Elokobi,-,Cameroon,"1,048"
2010,90,Stiliyan Petrov,-,Bulgaria,"1,041"
2010,91,Ben Foster,-,England,"1,036"
2010,92,Stephen Ward,-,Ireland,"1,027"
2010,93,Nicolas Anelka,-,France,"1,025"
2010,94,Andrey Arshavin,-,Russia,"1,017"
2010,95,Jamie Carragher,-,England,"1,011"
2010,95,Ramires,-,Brazil,"1,011"
2010,97,Charles N'Zogbia,-,France,"1,006"
2010,98,Marouane Fellaini,-,Belgium,"1,004"
2010,99,Gary Cahill,-,England,996
2010,100,Kevin Nolan,-,England,991
2009,1,Barry Ferguson,-,Scotland,"2,168"
2009,2,Javier Mascherano,-,Argentina,"2,115"
2009,3,Frank Lampard,-,England,"1,923"
2009,4,John Terry,-,England,"1,906"
2009,5,Lucas Leiva,-,Brazil,"1,832"
2009,6,Cesc Fàbregas,-,Spain,"1,784"
2009,7,Gareth Barry,-,England,"1,772"
2009,8,Jamie Carragher,-,England,"1,753"
2009,9,Tom Huddlestone,-,England,"1,727"
2009,10,Darren Fletcher,-,Scotland,"1,725"
2009,11,Steven Gerrard,-,England,"1,702"
2009,12,Patrice Evra,-,France,"1,643"
2009,13,Michael Ballack,-,Germany,"1,627"
2009,14,Paul Scholes,-,England,"1,616"
2009,15,Bacary Sagna,-,France,"1,605"
2009,16,Dirk Kuijt,-,Netherlands,"1,558"
2009,17,Abou Diaby,-,France,"1,545"
2009,18,Michael Carrick,-,England,"1,524"
2009,19,James Milner,-,England,"1,514"
2009,20,Scott Parker,-,England,"1,507"
2009,21,Alexandre Song,-,Cameroon,"1,487"
2009,22,Danny Murphy,-,England,"1,470"
2009,23,Leighton Baines,-,England,"1,464"
2009,24,Chris Baird,-,Northern Ireland,"1,458"
2009,25,Titus Bramble,-,England,"1,449"
2009,26,Graham Alexander,-,Scotland,"1,448"
2009,27,Jamie O'Hara,-,England,"1,423"
2009,28,Kevin Davies,-,England,"1,413"
2009,29,Stiliyan Petrov,-,Bulgaria,"1,412"
2009,30,Benoit Assou-Ekotto,-,Cameroon,"1,408"
2009,31,Karl Henry,-,England,"1,373"
2009,32,Mario Melchiot,-,Netherlands,"1,372"
2009,33,Nigel de Jong,-,Netherlands,"1,370"
2009,34,Wade Elliott,-,England,"1,359"
2009,35,Florent Malouda,-,France,"1,358"
2009,36,Tyrone Mears,-,Jamaica,"1,351"
2009,37,Wilson Palacios,-,Honduras,"1,350"
2009,38,Steven Nzonzi,-,France,"1,346"
2009,39,Brede Hangeland,-,Norway,"1,330"
2009,40,John Obi Mikel,-,Nigeria,"1,328"
2009,41,Maynor Figueroa,-,Honduras,"1,322"
2009,42,Steven Pienaar,-,South Africa,"1,311"
2009,43,Mohamed Diamé,-,Senegal,"1,291"
2009,44,Wayne Rooney,-,England,"1,282"
2009,45,Emiliano Insúa,-,Argentina,"1,276"
2009,46,Aaron Hughes,-,Northern Ireland,"1,268"
2009,47,Denilson,-,Brazil,"1,260"
2009,48,Stephen Warnock,-,England,"1,248"
2009,49,Andy Dawson,-,England,"1,242"
2009,50,Vedran Corluka,-,Croatia,"1,239"
2009,51,Paul Scharner,-,Austria,"1,227"
2009,52,Nemanja Vidic,-,Serbia,"1,209"
2009,53,Lee Bowyer,-,England,"1,200"
2009,54,Richard Dunne,-,Ireland,"1,196"
2009,55,Paul Konchesky,-,England,"1,194"
2009,56,Tim Cahill,-,Australia,"1,191"
2009,57,Hendry Thomas,-,Honduras,"1,184"
2009,58,Radoslav Kovác,-,Czech Republic,"1,182"
2009,59,Stephen Carr,-,Ireland,"1,179"
2009,60,Gaël Clichy,-,France,"1,175"
2009,61,Brian Jensen,-,Denmark,"1,170"
2009,62,Carlos Cuellar,-,Spain,"1,163"
2009,62,Samir Nasri,-,France,"1,163"
2009,64,Kolo Touré,-,Cote D’Ivoire,"1,160"
2009,65,Glen Johnson,-,England,"1,134"
2009,66,Matt Upson,-,England,"1,133"
2009,67,Mark Noble,-,England,"1,132"
2009,68,Thomas Vermaelen,-,Belgium,"1,131"
2009,69,Antonio Valencia,-,Ecuador,"1,127"
2009,70,Carlos Tevez,-,Argentina,"1,118"
2009,71,Julien Faubert,-,Martinique,"1,090"
2009,72,Sylvain Distin,-,France,"1,086"
2009,73,John Heitinga,-,Netherlands,"1,070"
2009,74,Ricardo Carvalho,-,Portugal,"1,069"
2009,75,Michael Dawson,-,England,"1,068"
2009,76,Charles N'Zogbia,-,France,"1,059"
2009,77,Pablo Zabaleta,-,Argentina,"1,054"
2009,78,Damien Duff,-,Ireland,"1,052"
2009,79,Ashley Cole,-,England,"1,037"
2009,80,Nicolas Anelka,-,France,"1,035"
2009,81,Luka Modric,-,Croatia,"1,034"
2009,82,Glenn Whelan,-,Ireland,"1,031"
2009,83,William Gallas,-,France,"1,023"
2009,84,Lorik Cana,-,Albania,"1,020"
2009,85,Daniel Agger,-,Denmark,"1,014"
2009,86,Marouane Fellaini,-,Belgium,"1,003"
2009,87,Branislav Ivanovic,-,Serbia,"1,002"
2009,88,Roger Johnson,-,England,993
2009,89,Peter Crouch,-,England,985
2009,90,Niko Kranjcar,-,Croatia,974
2009,91,Vincent Kompany,-,Belgium,970
2009,92,James Collins,-,Wales,966
2009,93,Wayne Bridge,-,England,963
2009,94,Kieran Richardson,-,England,949
2009,95,Steven Fletcher,-,Scotland,948
2009,96,Kevin Foley,-,Ireland,946
2009,96,Ashley Young,-,England,946
2009,98,Joe Hart,-,England,944
2009,99,George Boateng,-,Netherlands,942
2009,100,John Pantsil,-,Ghana,941
2008,1,Denilson,-,Brazil,"2,535"
2008,2,Xabi Alonso,-,Spain,"2,482"
2008,3,John Obi Mikel,-,Nigeria,"2,368"
2008,4,Frank Lampard,-,England,"2,315"
2008,5,Danny Murphy,-,England,"2,154"
2008,6,Jamie Carragher,-,England,"2,025"
2008,7,John Terry,-,England,"1,783"
2008,8,Jonathan Greening,-,England,"1,771"
2008,9,Phil Neville,-,England,"1,756"
2008,10,John Pantsil,-,Ghana,"1,720"
2008,11,Steven Gerrard,-,England,"1,709"
2008,12,Vincent Kompany,-,Belgium,"1,688"
2008,13,Nemanja Vidic,-,Serbia,"1,676"
2008,14,Vedran Corluka,-,Croatia,"1,664"
2008,14,Bacary Sagna,-,France,"1,664"
2008,16,Nicky Butt,-,England,"1,645"
2008,17,Paul Konchesky,-,England,"1,629"
2008,18,Gareth Barry,-,England,"1,626"
2008,19,Scott Parker,-,England,"1,624"
2008,20,Cesc Fàbregas,-,Spain,"1,622"
2008,21,Ashley Cole,-,England,"1,614"
2008,22,Javier Mascherano,-,Argentina,"1,612"
2008,23,Gaël Clichy,-,France,"1,607"
2008,24,José Bosingwa,-,Portugal,"1,592"
2008,25,Paul Robinson,-,England,"1,569"
2008,26,Michael Carrick,-,England,"1,562"
2008,27,Dean Whitehead,-,England,"1,542"
2008,28,Luka Modric,-,Croatia,"1,530"
2008,29,Sean Davis,-,England,"1,516"
2008,29,Stiliyan Petrov,-,Bulgaria,"1,516"
2008,31,Dirk Kuijt,-,Netherlands,"1,505"
2008,32,Stephen Ireland,-,Ireland,"1,470"
2008,33,Jermaine Jenas,-,England,"1,464"
2008,34,Lucas Neill,-,Australia,"1,451"
2008,35,Robert Koren,-,Slovenia,"1,427"
2008,36,Benoit Assou-Ekotto,-,Cameroon,"1,415"
2008,37,Mark Noble,-,England,"1,412"
2008,38,Herita Ilunga,-,DR Congo,"1,399"
2008,39,Stephen Warnock,-,England,"1,395"
2008,40,Peter Crouch,-,England,"1,377"
2008,41,Michael Ballack,-,Germany,"1,367"
2008,42,Darren Fletcher,-,Scotland,"1,364"
2008,43,Brede Hangeland,-,Norway,"1,355"
2008,44,Samir Nasri,-,France,"1,344"
2008,45,Kevin Davies,-,England,"1,325"
2008,46,Deco,-,Portugal,"1,308"
2008,47,Stewart Downing,-,England,"1,297"
2008,48,Álvaro Arbeloa,-,Spain,"1,289"
2008,49,Joleon Lescott,-,England,"1,280"
2008,50,Rio Ferdinand,-,England,"1,275"
2008,51,Dimitar Berbatov,-,Bulgaria,"1,271"
2008,52,Marouane Fellaini,-,Belgium,"1,269"
2008,52,Gary O'Neil,-,England,"1,269"
2008,54,Mario Melchiot,-,Netherlands,"1,268"
2008,55,Mikel Arteta,-,Spain,"1,260"
2008,55,Wilson Palacios,-,Honduras,"1,260"
2008,57,Matt Upson,-,England,"1,235"
2008,58,Cristiano Ronaldo,-,Portugal,"1,231"
2008,59,Sylvain Distin,-,France,"1,230"
2008,60,Phil Jagielka,-,England,"1,228"
2008,61,Danny Collins,-,Wales,"1,209"
2008,62,Simon Davies,-,Wales,"1,207"
2008,63,Patrice Evra,-,France,"1,199"
2008,64,John O'Shea,-,Ireland,"1,187"
2008,65,Jimmy Bullard,-,England,"1,185"
2008,66,Steed Malbranque,-,France,"1,182"
2008,67,Alexandre Song,-,Cameroon,"1,180"
2008,68,Richard Dunne,-,Ireland,"1,173"
2008,69,Ian Ashbee,-,England,"1,170"
2008,70,Phil Bardsley,-,Scotland,"1,169"
2008,71,Borja Valero,-,Spain,"1,165"
2008,72,Robinho,-,Brazil,"1,152"
2008,73,Antonio Valencia,-,Ecuador,"1,151"
2008,74,Elano,-,Brazil,"1,149"
2008,75,James Milner,-,England,"1,136"
2008,76,Gianni Zuiverloon,-,Netherlands,"1,131"
2008,77,Florent Malouda,-,France,"1,128"
2008,78,Kieran Richardson,-,England,"1,126"
2008,79,Leon Osman,-,England,"1,125"
2008,80,Didier Zokora,-,Cote D’Ivoire,"1,122"
2008,81,Paul Scholes,-,England,"1,117"
2008,82,Leighton Baines,-,England,"1,092"
2008,82,Lee Cattermole,-,England,"1,092"
2008,84,Clint Dempsey,-,United States,"1,084"
2008,85,Nadir Belhadj,-,Algeria,"1,080"
2008,86,Luke Young,-,England,"1,077"
2008,87,Pablo Zabaleta,-,Argentina,"1,075"
2008,88,José Enrique,-,Spain,"1,074"
2008,89,Maynor Figueroa,-,Honduras,"1,073"
2008,90,Chris Brunt,-,Northern Ireland,"1,070"
2008,91,Jonathan Woodgate,-,England,"1,068"
2008,92,Wayne Rooney,-,England,"1,059"
2008,93,Ryan Nelsen,-,New Zealand,"1,048"
2008,94,Steven Pienaar,-,South Africa,"1,036"
2008,95,Hayden Mullins,-,England,"1,030"
2008,95,Martin Skrtel,-,Slovakia,"1,030"
2008,97,Bobby Zamora,-,England,"1,023"
2008,98,Tugay,-,Turkey,"1,021"
2008,99,Tim Cahill,-,Australia,"1,020"
2008,100,Fabricio Coloccini,-,Argentina,"1,018"
2007,1,Cesc Fàbregas,-,Spain,"2,318"
2007,2,Gaël Clichy,-,France,"1,974"
2007,3,Mathieu Flamini,-,France,"1,710"
2007,4,Steven Gerrard,-,England,"1,653"
2007,5,Nicky Butt,-,England,"1,636"
2007,6,Paul Scholes,-,England,"1,592"
2007,7,Michael Carrick,-,England,"1,585"
2007,8,Aliaksandr Hleb,-,Belarus,"1,552"
2007,9,Rio Ferdinand,-,England,"1,546"
2007,10,Phil Neville,-,England,"1,532"
2007,11,Lucas Neill,-,Australia,"1,499"
2007,12,Gareth Barry,-,England,"1,457"
2007,13,Jermaine Jenas,-,England,"1,407"
2007,14,Richard Dunne,-,Ireland,"1,396"
2007,15,Pascal Chimbonda,-,France,"1,380"
2007,15,Stephen Warnock,-,England,"1,380"
2007,17,Frank Lampard,-,England,"1,373"
2007,18,John Obi Mikel,-,Nigeria,"1,358"
2007,19,Hayden Mullins,-,England,"1,356"
2007,20,Jamie Carragher,-,England,"1,355"
2007,21,Javier Mascherano,-,Argentina,"1,344"
2007,22,Dietmar Hamann,-,Germany,"1,341"
2007,23,Steed Malbranque,-,France,"1,332"
2007,24,Nemanja Vidic,-,Serbia,"1,328"
2007,25,Michael Essien,-,Ghana,"1,322"
2007,26,Vedran Corluka,-,Croatia,"1,302"
2007,27,Bacary Sagna,-,France,"1,298"
2007,28,Wes Brown,-,England,"1,297"
2007,29,Nicky Shorey,-,England,"1,296"
2007,30,Danny Murphy,-,England,"1,269"
2007,31,Wilfred Bouma,-,Netherlands,"1,247"
2007,31,George McCartney,-,Northern Ireland,"1,247"
2007,33,Kolo Touré,-,Cote D’Ivoire,"1,223"
2007,34,Emmanuel Adebayor,-,Togo,"1,221"
2007,35,Niko Kranjcar,-,Croatia,"1,218"
2007,36,Didier Zokora,-,Cote D’Ivoire,"1,200"
2007,37,Dean Whitehead,-,England,"1,180"
2007,38,Danny Collins,-,Wales,"1,179"
2007,39,Dimitar Berbatov,-,Bulgaria,"1,172"
2007,40,Mark Noble,-,England,"1,168"
2007,41,Tom Huddlestone,-,England,"1,165"
2007,42,Patrice Evra,-,France,"1,156"
2007,43,Paul Konchesky,-,England,"1,152"
2007,44,Luke Young,-,England,"1,149"
2007,45,Fábio Rochemback,-,Brazil,"1,148"
2007,46,George Boateng,-,Netherlands,"1,143"
2007,47,Stephen Ireland,-,Ireland,"1,138"
2007,48,Simon Davies,-,Wales,"1,137"
2007,49,David Bentley,-,England,"1,134"
2007,50,Cristiano Ronaldo,-,Portugal,"1,126"
2007,50,Olof Mellberg,-,Sweden,"1,126"
2007,52,Stewart Downing,-,England,"1,118"
2007,53,Joleon Lescott,-,England,"1,116"
2007,53,Elano,-,Brazil,"1,116"
2007,55,William Gallas,-,France,"1,113"
2007,56,Martin Petrov,-,Bulgaria,"1,108"
2007,57,Carlos Tevez,-,Argentina,"1,099"
2007,58,Roque Santa Cruz,-,Paraguay,"1,097"
2007,59,Ashley Cole,-,England,"1,094"
2007,60,Joe Cole,-,England,"1,074"
2007,61,Phil Jagielka,-,England,"1,054"
2007,62,Sulley Muntari,-,Ghana,"1,041"
2007,63,Brett Emerton,-,Australia,"1,035"
2007,64,James Harper,-,England,"1,024"
2007,65,Sami Hyypiä,-,Finland,"1,018"
2007,66,Kevin Davies,-,England,"1,014"
2007,67,Martin Laursen,-,Denmark,"1,011"
2007,68,Juliano Belletti,-,Brazil,"1,004"
2007,68,Glen Johnson,-,England,"1,004"
2007,70,Mikel Arteta,-,Spain,998
2007,70,Nigel Reo-Coker,-,England,998
2007,72,Geremi,-,Cameroon,997
2007,72,Antonio Valencia,-,Ecuador,997
2007,74,Xabi Alonso,-,Spain,995
2007,75,Lee Carsley,-,Ireland,993
2007,76,John Terry,-,England,988
2007,77,Fabrice Muamba,-,England,984
2007,78,Mario Melchiot,-,Netherlands,980
2007,79,Matt Upson,-,England,977
2007,80,Papa Bouba Diop,-,Senegal,976
2007,81,Paul Scharner,-,Austria,975
2007,82,Gelson Fernandes,-,Switzerland,969
2007,83,Morten Pedersen,-,Norway,967
2007,84,Ivan Campo,-,Spain,957
2007,85,Wayne Rooney,-,England,955
2007,86,Álvaro Arbeloa,-,Spain,948
2007,86,Christopher Samba,-,Congo,948
2007,88,Michael Brown,-,England,943
2007,88,Gary O'Neil,-,England,943
2007,90,Dirk Kuijt,-,Netherlands,937
2007,91,Kevin Kilbane,-,Ireland,927
2007,92,Ryan Giggs,-,Wales,925
2007,93,Charles N'Zogbia,-,France,923
2007,94,Ricardo Gardner,-,Jamaica,920
2007,95,Steven Reid,-,Ireland,913
2007,96,Marcus Hahnemann,-,United States,912
2007,97,El Hadji Diouf,-,Senegal,911
2007,98,Ricardo Carvalho,-,Portugal,910
2007,99,Sylvain Distin,-,France,908
2007,100,Stephen Kelly,-,Ireland,906
2006,1,Cesc Fàbregas,-,Spain,"2,585"
2006,2,Paul Scholes,-,England,"2,071"
2006,3,Xabi Alonso,-,Spain,"2,023"
2006,4,Gilberto Silva,-,Brazil,"1,907"
2006,5,Frank Lampard,-,England,"1,851"
2006,6,Michael Carrick,-,England,"1,839"
2006,7,Michael Essien,-,Ghana,"1,760"
2006,8,Steven Gerrard,-,England,"1,756"
2006,9,Rio Ferdinand,-,England,"1,662"
2006,10,Kolo Touré,-,Cote D’Ivoire,"1,540"
2006,11,Aliaksandr Hleb,-,Belarus,"1,495"
2006,12,Jamie Carragher,-,England,"1,477"
2006,13,Claude Makelele,-,France,"1,445"
2006,14,Tugay,-,Turkey,"1,441"
2006,15,Nicky Shorey,-,England,"1,427"
2006,16,Phil Neville,-,England,"1,423"
2006,17,Joey Barton,-,England,"1,415"
2006,18,Gareth Barry,-,England,"1,414"
2006,19,Olof Mellberg,-,Sweden,"1,410"
2006,20,George Boateng,-,Netherlands,"1,395"
2006,21,Lucas Neill,-,Australia,"1,378"
2006,22,Ricardo Carvalho,-,Portugal,"1,359"
2006,23,Michael Dawson,-,England,"1,352"
2006,24,Mikel Arteta,-,Spain,"1,349"
2006,25,Pascal Chimbonda,-,France,"1,330"
2006,26,Liam Rosenior,-,England,"1,315"
2006,27,Ivan Campo,-,Spain,"1,309"
2006,28,Gary Speed,-,Wales,"1,297"
2006,29,Steve Finnan,-,Ireland,"1,292"
2006,30,Brett Emerton,-,Australia,"1,284"
2006,31,Gaël Clichy,-,France,"1,268"
2006,32,Richard Dunne,-,Ireland,"1,260"
2006,33,Sami Hyypiä,-,Finland,"1,237"
2006,34,Andrew Taylor,-,England,"1,225"
