Match ID,Average Assists per Min Home,Average Assists per Min Away,Average Blocks per Min Home,Average Blocks per Min Away,Average Clearances per Min Home,Average Clearances per Min Away,Average Crosses per Min Home,Average Crosses per Min Away,Average Errors Leading To Goal per Min Home,Average Errors Leading To Goal per Min Away,Average Goals Conceded per Min Home,Average Goals Conceded per Min Away,Average Goals From Freekick per Min Home,Average Goals From Freekick per Min Away,Average Goals From Header per Min Home,Average Goals From Header per Min Away,Average Goals From Penalty per Min Home,Average Goals From Penalty per Min Away,Average Goals per Min Home,Average Goals per Min Away,Average Interceptions per Min Home,Average Interceptions per Min Away,Average Last Man Tackles per Min Home,Average Last Man Tackles per Min Away,Average Offsides per Min Home,Average Offsides per Min Away,Average Own Goals per Min Home,Average Own Goals per Min Away,Average Passes per Min Home,Average Passes per Min Away,Average Penalties Conceded per Min Home,Average Penalties Conceded per Min Away,Average Penalties Saved per Min Home,Average Penalties Saved per Min Away,Average Saves per Min Home,Average Saves per Min Away,Average Shots On Target per Min Home,Average Shots On Target per Min Away,Average Shots per Min Home,Average Shots per Min Away,Average Tackles per Min Home,Average Tackles per Min Away,Average Through Balls per Min Home,Average Through Balls per Min Away,Average Touches per Min Home,Average Touches per Min Away,Result,Home Goal Difference
2415,0,0.00021265,0.001059816,0.002705197,0.009620585,0.015813155337774564,0.001366449,0.005495679,8.36957416223111e-05,0.000131122,0.0010732,0.000804895,0,0,9.359241831300001e-05,0.00018308,0,0,0.00024334,0.000430525,0.004457061,0.003759185,3.402054841123889e-05,6.128979060172222e-05,0.000636428,0.001516197,1.6244314489927778e-05,1.87184836626e-05,0.096291563,0.025730994152046785,5.3681281815127776e-05,9.598022199536666e-05,3.2488628979855556e-05,1.87184836626e-05,0.001785475,0.001141828,0.00061771,0.001213163,0.000917206,0.003527178,0.004046109,0.003761303,0,0.000149748,0.12715442720251813,0.034210526315789476,-1,-1
2416,0.000295099,0.000273478,0.001777844,0.002407463,0.0090779,0.012826232620778755,0.008787462,0.009147042,1.87184836626e-05,3.5584165373450004e-05,0.001452518,0,1.809037953616111e-05,0,3.800860711938889e-05,9.372549744495556e-05,3.74369673252e-05,9.372549744495555e-05,0.000393088,0.000356583,0.003824317,0.004893993,1.87184836626e-05,1.6244314489927778e-05,0.001048235,0.001223648,1.6881056078866665e-05,8.36957416223111e-05,0.067746533,0.12493391862835707,5.305223561452222e-05,3.4012458116883335e-05,4.873294346978334e-05,0,0.003517046,0,0.000898487,0.001069615,0.001965441,0.003323624,0.004840161,0.005182289,0.00037437,0.000338263,0.10583853344529882,0.17188213833865187,0,0
2417,0,0.000249122,0,0.001276888,0,0.008353774,0,0.005828248,0,0.000111671,0,0.000767458,0,1.8031663601283333e-05,0,5.800489520051667e-05,0,0.000145674,0,0.000699669,0,0.004634574,0,7.48739346504e-05,0,0.000794934,0,3.74369673252e-05,0,0.029788308269320926,0,3.855266986593889e-05,0,0,0,0.001703382,0,0.001941639,0,0.005153489,0,0.009513467,0,0.000288195,0,0.10393299271499434,-1,-2
2418,0.000326464,0.000918557,0.000923335,0.000755673,0.010636962821119512,0.005248659,0.007726475,0.010054746397084794,5.719356602916667e-05,7.461302759630556e-05,0.000205903,0.000467134,0,4.144059227427778e-05,7.697059513737779e-05,0.000173446,0,4.047937498870556e-05,0.000393422,0.001067228,0.003311133,0.004811539,0.000118038,0,0.001161473,0.001644358,4.1823732968188886e-05,1.87184836626e-05,0.048334032,0.1946044858762942,7.591204969176665e-05,0,1.87184836626e-05,0,0.000486681,0.001974741,0.001952701,0.003054329,0.006407137,0.008110143,0.003688987,0.00465422,0.00092344,0.001720213,0.10242679268906281,0.239489233,-1,-2
2419,0.001619169,0.000645014,0.000187182,0.000561555,0.006199881,0.005596827,0.012612621922858584,0.010464369571609178,9.093109788476667e-05,5.61554509878e-05,0.000452095,0.000449244,3.6788734891227774e-05,1.8220910316677776e-05,0.00024339,0.000172454,0.000115026,3.903216990746111e-05,0.002161764,0.001241764,0.001803537,0.001591071,1.87184836626e-05,3.74369673252e-05,0.001306226,0.001081431,3.8651998814066665e-05,0,0.38124835544289626,0.18070510948307172,4.015164960307778e-05,9.3592418313e-05,3.477656059815556e-05,1.87184836626e-05,0.00100852,0.000673865,0.005115091,0.003104534,0.011973426274892071,0.007698703,0.005138591,0.003341147,0.002271325,0.001271085,0.445898437,0.2861601910110828,1,1
2420,0.000295099,0.000548068,0.001777844,0.000714647,0.0090779,0.009475799,0.008787462,0.002900422,1.87184836626e-05,0.000253763,0.001452518,0.000877193,1.809037953616111e-05,0,3.800860711938889e-05,0.000112311,3.74369673252e-05,5.61554509878e-05,0.000393088,0.000673865,0.003824317,0.003755367,1.87184836626e-05,7.48739346504e-05,0.001048235,0.000690546,1.6881056078866665e-05,0,0.067746533,0.2307708465918612,5.305223561452222e-05,7.385489951500555e-05,4.873294346978334e-05,1.8274853801166667e-05,0.003517046,0.001663012,0.000898487,0.001767935,0.001965441,0.004024043,0.004840161,0.006295594,0.00037437,0.000763819,0.10583853344529882,0.26266722482919014,1,1
2421,0.000273478,0.000645014,0.002613366,0.000280777,0.012826232620778755,0.002938802,0.009147042,0.010464369571609178,3.5584165373450004e-05,3.74369673252e-05,0,0.000449244,0,1.8220910316677776e-05,9.372549744495556e-05,0.000116298,9.372549744495555e-05,3.903216990746111e-05,0.000356583,0.001241764,0.005605295,0.000879769,1.6244314489927778e-05,1.87184836626e-05,0.001223648,0.001081431,8.36957416223111e-05,0,0.12493391862835707,0.14695568343940382,5.273094177948333e-05,7.48739346504e-05,0,1.87184836626e-05,0,0.000673865,0.001069615,0.003104534,0.003323624,0.007698703,0.005182289,0.003341147,0.000338263,0.001271085,0.17188213833865187,0.24705727863991125,-1,-1
2422,5.61554509878e-05,0,0.002705197,0.000205903,0.015813155,0,0.001329012,0,0.000131122,0,0.000804895,0,1.87184836626e-05,0,0.000163518,0,0,0,0.000430525,0,0.003955134,0,6.128979060172222e-05,0,0.001516197,0,1.87184836626e-05,0,0.025730994152046785,0,9.598022199536666e-05,1.87184836626e-05,1.87184836626e-05,0,0.001141828,0,0.00086105,0,0.00247084,0,0.002920145,0,0.000149748,0,0.034210526315789476,0,1,1
2423,0,0,0,0.001059816,0,0.010968316234675722,0,0.002564432,0,0.000102414,0,0.0010732,0,0,0,9.359241831300001e-05,0,0,0,0.00024334,0,0.004457061,0,5.273903207383889e-05,0,0.000636428,0,1.6244314489927778e-05,0,0.096291563,0,7.239976547772778e-05,0,3.2488628979855556e-05,0,0.001785475,0,0.00061771,0,0.000917206,0,0.004046109,0,0,0,0.12715442720251813,0,0
2424,0.000342714,0.000181155,0.001276888,0.00046658,0.008353774,0.003930882,0.005828248,0.006588906,0.000111671,0.000112311,0.000767458,0.001666324,1.8031663601283333e-05,0,9.544186252571667e-05,1.87184836626e-05,0.000164392,5.61554509878e-05,0.000755824,0.000304144,0.004634574,0.002381016,7.48739346504e-05,1.87184836626e-05,0.001019556,0.000299496,3.74369673252e-05,0,0.029788308269320926,0.05877665,3.855266986593889e-05,7.286388874886667e-05,0,0,0.001703382,0.002810163,0.002334727,0.000808161,0.006276598,0.002076872,0.009513467,0.004015428,0.000344351,7.48739346504e-05,0.10393299271499434,0.082211685,-1,-1
2425,0.000331549,0.000171899,0.001534421,0.000700792,0.010418812247739884,0.004973005,0.007922825,0.006988984,9.361705284589443e-05,5.844358595473334e-05,0.000880348,0.000486681,0,1.87184836626e-05,8.616607516225554e-05,3.74369673252e-05,8.533879501621111e-05,0,0.000453666,0,0.00237434,0.002088841,1.6244314489927778e-05,3.74369673252e-05,0.000975603,0.000262059,1.8730800929044443e-05,0,0.060536771771135714,0.060619096,7.305357570008333e-05,0,3.746160185809445e-05,0,0.001741964,0.000786176,0.000803275,0.000786176,0.002671388,0.001441323,0.004803998,0.002853573,0.000542923,9.3592418313e-05,0.11924765924080538,0.087107338,-1,-1
2426,0.000344853,0.000270308,0.000966025,0.001483664,0.005822608,0.015644527362288527,0.006007242,0.006247715,3.814350308761666e-05,3.8475082366566665e-05,7.48739346504e-05,0.000205903,3.8850038850033334e-05,0,0.000186563,0.00013516,5.61554509878e-05,0,0.000603937,0.000393422,0.002525179,0.003201256,0,0.000118038,0.000642081,0.001161473,1.6683350016683334e-05,6.257664875285555e-05,0.15507827438587768,0.047576116,0,0.000136136,0,1.87184836626e-05,0.000131029,0.000486681,0.001888099,0.001952701,0.004500924,0.005620961,0.002325344,0.002023042,0.000428892,0.000530351,0.2038650945275179,0.10272232923355823,1,1
2427,0.000303229,0.000491347,0.001456061,0.001526108,0.010280610395396884,0.010033370639485098,0.003810013,0.007912827,6.992559630505555e-05,0.000141477,0.00094217,0.000990903,0,1.87184836626e-05,9.452570527492778e-05,5.888880582858333e-05,0,6.401449308416666e-05,0.000341599,0.000368369,0.004209385,0.001879906,3.847337642351111e-05,5.322298127717222e-05,0.001173358,9.059201884313888e-05,0,2.008516108298889e-05,0.07554044,0.10389052374611123,1.6244314489927778e-05,5.345665819099445e-05,1.6244314489927778e-05,1.6244314489927778e-05,0.001965562,0.001803119,0.000975175,0.001392814,0.003401834,0.003008178,0.004577183,0.003618987,0.000112311,0.000281706,0.10963042558074704,0.11684408118292303,1,2
2428,0.000565171,0.000787992,0.000409828,0.000755673,0.006431334,0.005248659,0.008128355,0.006343324,0.000104439,7.461302759630556e-05,0.000600137,0.000467134,0,4.144059227427778e-05,0.000164275,0.000151685,3.603993224492222e-05,1.87184836626e-05,0.001105783,0.00087138,0.001872827,0.003839013,1.7146776406033335e-05,0,0.001318329,0.001078574,2.191540653078889e-05,1.87184836626e-05,0.17002684077728084,0.13048432918644862,3.448080310043333e-05,0,0,0,0.001530778,0.001974741,0.002976849,0.002292697,0.0076807,0.006195184,0.003821476,0.003499345,0.001208929,0.001089148,0.22447112979689057,0.1444799915057594,-1,-1
2429,0.001619169,0,0.000187182,0,0.004870869,0,0.012612621922858584,0,0.00010965,0,0.000452095,0,3.6788734891227774e-05,0,0.000224671,0,0.000115026,0,0.002161764,0,0.001803537,0,1.87184836626e-05,0,0.001306226,0,3.8651998814066665e-05,0,0.38471127492047724,0,4.015164960307778e-05,0,3.477656059815556e-05,0,0.00100852,0,0.005115091,0,0.011973426274892071,0,0.005999642,0,0.002271325,0,0.4841402990579538,0,1,3
2430,0,0.000331549,0,0.001777762,0,0.014087635045609491,0,0.009251837,0,9.361705284589443e-05,0,0.000880348,0,0,0,0.000123603,0,8.533879501621111e-05,0,0.000453666,0,0.0043585,0,1.6244314489927778e-05,0,0.000975603,0,5.616776825424444e-05,0,0.060536771771135714,0,7.305357570008333e-05,0,3.746160185809445e-05,0,0.001741964,0,0.000803275,0,0.002671388,0,0.004803998,0,0.000542923,0,0.11924765924080538,1,1
2431,0.000379036,0.000182788,0.001526108,0.001777844,0.010033370639485098,0.0090779,0.005872512,0.007645634,0.000141477,1.87184836626e-05,0.000990903,0.001452518,1.87184836626e-05,1.809037953616111e-05,5.888880582858333e-05,7.54455744445889e-05,6.401449308416666e-05,3.74369673252e-05,0.000518117,0.000336933,0.001879906,0.003824317,5.322298127717222e-05,1.87184836626e-05,0.000464962,0.000505399,2.008516108298889e-05,1.6881056078866665e-05,0.10389052374611123,0.067746533,5.345665819099444e-05,5.305223561452222e-05,1.6244314489927778e-05,4.873294346978334e-05,0.001803119,0.003517046,0.001430251,0.000580273,0.00298946,0.000636428,0.003618987,0.004840161,0.000188114,0.000280777,0.11684408118292303,0.10583853344529882,1,2
2432,0.000645014,0.000342714,0.000280777,0.001333043,0.002938802,0.010169467395242222,0.008555084,0.005828248,3.74369673252e-05,0.000130389,0.000449244,0.000262059,1.8220910316677776e-05,1.8031663601283333e-05,0.000135017,9.544186252571667e-05,3.903216990746111e-05,0.000164392,0.001241764,0.000755824,0.000879769,0.004634574,3.74369673252e-05,5.61554509878e-05,0.001081431,0.001019556,0,1.87184836626e-05,0.12325808312255214,0.029788308269320926,7.48739346504e-05,5.727115352853889e-05,1.87184836626e-05,0,0.000673865,0.000580273,0.003104534,0.002334727,0.006987401,0.006276598,0.003341147,0.009513467,0.00121493,0.000344351,0.21723873416538936,0.10393299271499434,1,1
2433,0.000918557,0.000273478,0.000755673,0.002613366,0.005248659,0.012826232620778755,0.00845413,0.009147042,7.461302759630556e-05,3.5584165373450004e-05,0.000467134,0,4.144059227427778e-05,0,0.000173446,9.372549744495556e-05,4.047937498870556e-05,9.372549744495555e-05,0.001067228,0.000356583,0.003839013,0.005605295,0,1.6244314489927778e-05,0.001644358,0.001223648,3.74369673252e-05,8.36957416223111e-05,0.1621464260659368,0.12493391862835707,0,5.273094177948333e-05,0,0,0.001974741,0,0.003054329,0.001069615,0.008110143,0.003323624,0.003499345,0.005182289,0.001720213,0.000338263,0.1915923212267848,0.17188213833865187,1,1
2434,0.000270308,0,0.000923335,0,0.011535450036924317,0,0.006247715,0,3.8475082366566665e-05,0,0.000205903,0,0,0,0.000114408,1.87184836626e-05,0,0,0.000393422,0.000149748,0.002412645,0,0.000118038,0,0.001161473,0.00037437,4.1823732968188886e-05,0,0.022465088,0,9.463053335436666e-05,0,1.87184836626e-05,0,0.000486681,0,0.001952701,0.000336933,0.005620961,0.000692584,0.002023042,0,0.000530351,0,0.069538417,0,1,3
2435,0.000171899,0.000359384,0.000700792,0.001456061,0.004973005,0.008914161,0.006988984,0.005213899,7.716206961733333e-05,6.992559630505555e-05,0.000486681,0.00094217,1.87184836626e-05,0,3.74369673252e-05,9.452570527492778e-05,0,3.74369673252e-05,0,0.000341599,0.002781425,0.004209385,3.74369673252e-05,3.847337642351111e-05,0.000262059,0.001173358,0,0,0.060619096,0.07554044,0,1.6244314489927778e-05,0,1.6244314489927778e-05,0.000786176,0.001965562,0.000786176,0.000975175,0.001441323,0.003401834,0.003695905,0.004577183,0.000187185,0.000112311,0.087107338,0.10963042558074704,1,1
2436,7.48739346504e-05,5.61554509878e-05,0.000730021,0.002705197,0.007169179,0.015813155,0.006588906,0.001329012,0.000112311,0.000131122,0.001666324,0.000804895,0,1.87184836626e-05,9.359241831300001e-05,0.000163518,5.61554509878e-05,0,0.000280777,0.000430525,0.002115189,0.003955134,3.74369673252e-05,6.128979060172222e-05,0.000524118,0.001516197,1.87184836626e-05,1.87184836626e-05,0.021282916,0.025730994152046785,7.48739346504e-05,9.598022199536666e-05,0,1.87184836626e-05,0.002810163,0.001141828,0.000767458,0.00086105,0.001928004,0.00247084,0.002695462,0.002920145,0,0.000149748,0.035377934,0.034210526315789476,0,0
2437,0.000697816,0.000344853,0.000714647,0.000966025,0.009475799,0.005822608,0.004734833,0.006007242,0.000253763,3.814350308761666e-05,0.000877193,7.48739346504e-05,0,3.8850038850033334e-05,0.000131029,0.000186563,5.61554509878e-05,5.61554509878e-05,0.000748739,0.000603937,0.003755367,0.002525179,7.48739346504e-05,0,0.000915168,0.000642081,0,1.6683350016683334e-05,0.2646325835375047,0.15507827438587768,7.385489951500555e-05,0,1.8274853801166667e-05,0,0.001663012,0.000131029,0.002029994,0.001888099,0.004754064,0.004500924,0.006295594,0.002325344,0.001100752,0.000428892,0.30375429646859725,0.2038650945275179,1,2
2438,0,0.001431481,0.001059816,0.000187182,0.010968316234675722,0.004870869,0.002564432,0.009647156,0.000102414,0.00010965,0.0010732,0.000452095,0,1.801996612246111e-05,9.359241831300001e-05,0.000205903,0,0.000115026,0.00024334,0.001936538,0.004457061,0.001803537,5.273903207383889e-05,1.87184836626e-05,0.000636428,0.001118538,1.6244314489927778e-05,3.8651998814066665e-05,0.096291563,0.36076232597152835,5.3681281815127776e-05,4.015164960307778e-05,3.2488628979855556e-05,3.477656059815556e-05,0.001785475,0.00100852,0.00061771,0.004439415,0.000917206,0.010603306154771959,0.004046109,0.005999642,0,0.001933487,0.1271544272025181,0.4446508095684644,-1,-3
2439,0,0.00045286,0.000205903,0.000625998,0,0.008042779,0,0.007173713,0,0.000143743,0,0.000600137,0,0,0,1.87184836626e-05,0,0,0,0.000340562,0,0.002816112,0,3.679854703056111e-05,0,9.352787130564444e-05,0,2.191540653078889e-05,0,0.2142040211412316,1.87184836626e-05,3.448080310043333e-05,0,0,0,0.001530778,0,0.000989621,0,0.003589997,0,0.005020234,0,0.000862359,0,0.2764304113281566,-1,-1
2440,0.000643189,0,0.00043387,0,0.005674686,0,0.003569459,0,0.000216835,0,0.000877193,0,0,0,0.000112311,1.87184836626e-05,5.61554509878e-05,0,0.000748739,0.000149748,0.002744569,0,3.74369673252e-05,0,0.000842332,0.00037437,0,0,0.1984279139994524,0,1.87184836626e-05,0,1.8274853801166667e-05,0,0.001663012,0,0.002029994,0.000336933,0.004754064,0.000692584,0.004452788,0,0.000973289,0,0.21674957484620055,0,1,1
2441,0,0.000273478,0.000205903,0.002613366,0,0.012826232620778755,0,0.009147042,0,6.807279435330555e-05,0,0.000877193,0,0,0,9.372549744495556e-05,0,9.372549744495555e-05,0,0.000356583,0,0.005605295,0,1.6244314489927778e-05,0,0.001223648,0,8.36957416223111e-05,0,0.12493391862835707,1.87184836626e-05,5.273094177948333e-05,0,3.2488628979855556e-05,0,0.002014295,0,0.001069615,0,0.003323624,0,0.005182289,0,0.000338263,0,0.17188213833865187,1,2
2442,5.427113860848333e-05,0.000359384,0.001059816,0.001274705,0.010968316234675722,0.010280610395396884,0.005911152,0.005213899,0.000102414,8.864407996765554e-05,0.0010732,0.00094217,0,0,9.359241831300001e-05,9.452570527492778e-05,1.809037953616111e-05,3.74369673252e-05,0.000315702,0.000341599,0.005144495,0.00296004,5.273903207383889e-05,3.847337642351111e-05,0.000636428,0.001173358,1.6244314489927778e-05,0,0.13069946488848838,0.0439844,5.3681281815127776e-05,1.6244314489927778e-05,3.2488628979855556e-05,1.6244314489927778e-05,0.001785475,0.001965562,0.00061771,0.000975175,0.000917206,0.003401834,0.005891328,0.002219548,7.236151814465001e-05,0.000112311,0.17308590084483513,0.067253446,-1,-1
2443,0,0.000168466,0,0.001470308,0,0.007087958,0,0.005241747,0,1.87184836626e-05,0,0.001452518,0,0,0,7.54455744445889e-05,0,3.74369673252e-05,0,0.000542836,0,0.00302834,0,1.87184836626e-05,0,0.001310294,0,1.6881056078866665e-05,0,0.04424713,0,5.305223561452222e-05,0,4.873294346978334e-05,0,0.003517046,0,0.001197983,0,0.001965441,0,0.004840161,0,0.000449244,0,0.067939188,1,3
2444,0.000824964,0.000156495,0.001369305,0.002433144,0.008733209,0.013641089516038929,0.00845413,0.006017014,7.461302759630556e-05,0.000112404,0.000467134,0.000804895,4.144059227427778e-05,0,0.000198558,0.000164361,2.1760891326105556e-05,0,0.000986423,0.000430525,0.005219684,0.003976903,0,6.128979060172222e-05,0.00149461,0.001516197,1.87184836626e-05,0,0.18706424329144633,0.025730994152046785,0,7.726173833276666e-05,0,1.87184836626e-05,0.001974741,0.001141828,0.002754833,0.001213163,0.007192937,0.003527178,0.003499345,0.002731787,0.00164534,0.000149748,0.1915923212267848,0.070924129,0,0
2445,0.000270308,0.001619169,0.001483664,0.000187182,0.015644527,0.004870869,0.006247715,0.012612621922858584,3.8475082366566665e-05,9.093109788476667e-05,0.000205903,0.000452095,0,3.6788734891227774e-05,0.00013516,0.000224671,0,0.000115026,0.000318548,0.002161764,0.003201256,0.001803537,0.000118038,0,0.001161473,0.001306226,6.257664875285555e-05,3.8651998814066665e-05,0.047576116,0.35449964228904074,0.000136136,4.015164960307778e-05,1.87184836626e-05,3.477656059815556e-05,0.000486681,0.00100852,0.001634487,0.005115091,0.004741192,0.011973426274892071,0.002023042,0.005138591,0.000530351,0.002271325,0.10272232923355823,0.445898437,1,1
2446,0.000491347,0.000401009,0.001526108,0.000966025,0.010033370639485098,0.005822608,0.007912827,0.006007242,0.000141477,3.814350308761666e-05,0.000990903,7.48739346504e-05,1.87184836626e-05,3.8850038850033334e-05,5.888880582858333e-05,0.000186563,6.401449308416666e-05,5.61554509878e-05,0.000368369,0.000603937,0.001879906,0.002525179,5.322298127717222e-05,0,9.059201884313888e-05,0.000642081,2.008516108298889e-05,1.6683350016683334e-05,0.10389052374611123,0.15507827438587768,5.345665819099444e-05,0,1.6244314489927778e-05,0,0.001803119,0.000131029,0.001392814,0.001888099,0.003008178,0.005099915,0.003618987,0.002325344,0.000281706,0.000428892,0.11684408118292303,0.2038650945275179,1,4
2447,0.000112311,0.000342714,0.000700792,0.001333043,0.003344276,0.010169467395242222,0.004267814,0.005828248,3.74369673252e-05,0.000130389,0.000486681,0.000767458,1.87184836626e-05,1.8031663601283333e-05,3.74369673252e-05,9.544186252571667e-05,0,0.000164392,0,0.000755824,0.002781425,0.004634574,3.74369673252e-05,5.61554509878e-05,0.000262059,0.001019556,0,1.87184836626e-05,0.035294342946876556,0.029788308269320926,0,5.727115352853889e-05,0,0,0.000786176,0.001703382,0.000786176,0.002334727,0.001441323,0.006276598,0.002623327,0.009513467,0.000187185,0.000344351,0.044601478,0.10393299271499434,0,0
2448,0.000588859,0.000331549,0.000561555,0.001777762,0.005596827,0.012777341189227489,0.005298068,0.007922825,5.61554509878e-05,9.361705284589443e-05,0.000449244,0.000880348,1.8220910316677776e-05,0,0.000172454,0.000142322,3.903216990746111e-05,8.533879501621111e-05,0.001241764,0.000565977,0.001591071,0.003272828,3.74369673252e-05,1.6244314489927778e-05,0.001081431,0.00114407,0,3.744928459164444e-05,0.15300175366242363,0.060536771771135714,9.3592418313e-05,7.305357570008333e-05,1.87184836626e-05,3.746160185809445e-05,0.000673865,0.001741964,0.003104534,0.001102771,0.007698703,0.002671388,0.002255475,0.004803998,0.001083901,0.000542923,0.25052019811749227,0.11924765924080538,0,0
2449,0.000378115,0.000131029,0.000625998,0.000299496,0.008042779,0.003930882,0.008128355,0.006738654,0.000125037,0.000112311,0.000600137,0.001666324,0,0,5.61554509878e-05,3.74369673252e-05,0,5.61554509878e-05,0.000396834,0.00024334,0.002816112,0.001460042,3.679854703056111e-05,1.87184836626e-05,0.000467962,0.000299496,2.191540653078889e-05,0,0.1908033477405582,0.021282916,3.448080310043333e-05,5.61554509878e-05,0,0,0.001530778,0.002810163,0.001289336,0.000524118,0.003703198,0.001291575,0.004159778,0.003556512,0.000694086,7.48739346504e-05,0.23993583594469234,0.035377934,1,1
2450,0.000378115,0.000270308,0.000625998,0.001483664,0.008042779,0.015644527362288527,0.008128355,0.006247715,0.000143756,3.8475082366566665e-05,0.000600137,0.000205903,0,0,5.61554509878e-05,0.00013516,0,0,0.000396834,0.000393422,0.002816112,0.003201256,3.679854703056111e-05,0.000118038,0.000467962,0.001161473,2.191540653078889e-05,6.257664875285555e-05,0.1908033477405582,0.047576116,3.448080310043333e-05,0.000136136,0,1.87184836626e-05,0.001530778,0.000486681,0.001289336,0.001952701,0.003703198,0.005620961,0.004159778,0.002023042,0.000694086,0.000530351,0.23993583594469234,0.10272232923355823,1,1
2451,0.000222038,0.000131029,0.002133114,0.000299496,0.011677398601574365,0.003930882,0.009147042,0.006738654,6.807279435330555e-05,0.000112311,0.000877193,0.001666324,0,0,9.372549744495556e-05,7.48739346504e-05,9.372549744495555e-05,5.61554509878e-05,0.000356583,0.00024334,0.003813746,0.001460042,1.6244314489927778e-05,1.87184836626e-05,0.001223648,0.000524118,8.36957416223111e-05,0,0.094807032,0.021282916,1.686568171085e-05,5.61554509878e-05,3.2488628979855556e-05,0,0.002014295,0.002810163,0.001069615,0.000524118,0.003323624,0.001310294,0.003399025,0.003556512,0.000338263,7.48739346504e-05,0.13439928511505791,0.035377934,0,0
2452,0.000156495,0.000112311,0.002433144,0.000700792,0.013641089516038929,0.003344276,0.006017014,0.004267814,0.000112404,1.87184836626e-05,0.000804895,0.000486681,0,1.87184836626e-05,0.00018308,9.359241831300001e-05,0,1.87184836626e-05,0.000449244,0.000131029,0.003976903,0.002088841,6.128979060172222e-05,3.74369673252e-05,0.001553634,0.000524118,0,0,0.025730994152046785,0.035294342946876556,7.726173833276666e-05,0,1.87184836626e-05,0,0.001141828,0.000786176,0.001213163,0.001254138,0.002909468,0.00233981,0.002731787,0.001780995,0.000149748,9.3592418313e-05,0.070924129,0.044601478,0,0
2453,0.000401009,5.427113860848333e-05,0.000966025,0.000835195,0.005822608,0.010968316234675722,0.006007242,0.005911152,3.814350308761666e-05,0.000102414,7.48739346504e-05,0.0010732,3.8850038850033334e-05,0,0.000186563,5.61554509878e-05,5.61554509878e-05,1.809037953616111e-05,0.000603937,0.000203391,0.002525179,0.003834201,0,5.273903207383889e-05,0.000642081,0.000524118,1.6683350016683334e-05,1.6244314489927778e-05,0.15507827438587768,0.1042502474732345,0,7.239976547772779e-05,0,3.2488628979855556e-05,0.000131029,0.001785475,0.001888099,0.000393088,0.005099915,0.000917206,0.002325344,0.004150509,0.000428892,7.236151814465001e-05,0.20386509452751786,0.13909313451355343,1,5
2454,0.000217878,0,0.001114867,0.00037437,0.010169467395242222,0.00123542,0.004173124,0,0.000130389,0,0.000767458,0,1.8031663601283333e-05,0,9.432615998497778e-05,0,0.000164392,0,0.000559823,0,0.004634574,0,5.61554509878e-05,1.87184836626e-05,0.000599081,0,3.74369673252e-05,0,0.029788308269320926,0,3.74369673252e-05,1.87184836626e-05,0,0,0.001703382,0,0.001768501,0,0.004882809,0,0.00810524,0,0.000114512,0,0.10393299271499434,0,1,2
2455,0.000359384,0,0.001274705,0,0.010280610395396884,0,0.005213899,0,8.864407996765554e-05,0,0.00094217,0,0,0,9.452570527492778e-05,0,3.74369673252e-05,0,0.000341599,0,0.004101868,0,3.847337642351111e-05,0,0.001173358,0,0,0,0.065136287,0,3.496279815252778e-05,0,1.6244314489927778e-05,0,0.001965562,0,0.000975175,0,0.003401834,0,0.00330522,0,0.000112311,0,0.067253446,0,-1,-2
2456,0,0.000491347,0,0.001526108,0,0.010033370639485098,0,0.007912827,0,0.000141477,0,0.000990903,0,1.87184836626e-05,1.87184836626e-05,5.888880582858333e-05,0,6.401449308416666e-05,0.000149748,0.000368369,0,0.001879906,0,5.322298127717222e-05,0.00037437,9.059201884313888e-05,0,2.008516108298889e-05,0,0.10389052374611123,0,5.345665819099444e-05,0,1.6244314489927778e-05,0,0.001803119,0.000336933,0.001392814,0.000692584,0.003008178,0,0.003618987,0,0.000281706,0,0.11684408118292303,1,2
2457,0.000178624,0.000918557,0.00142211,0.000755673,0.012328098,0.005248659,0.004511155,0.00845413,7.489856918329444e-05,7.461302759630556e-05,0.000880348,0.000467134,0,4.144059227427778e-05,0.000142322,0.000173446,8.533879501621111e-05,4.047937498870556e-05,0.000565977,0.001067228,0.003722071,0.003839013,1.6244314489927778e-05,0,0.00114407,0.001644358,5.616776825424444e-05,3.74369673252e-05,0.060536771771135714,0.1621464260659368,3.2488628979855556e-05,0,3.746160185809445e-05,0,0.001741964,0.001974741,0.001102771,0.003054329,0.002671388,0.008110143,0.003667982,0.003499345,0.000302612,0.001720213,0.081912054,0.1915923212267848,-1,-1
2458,0.001619169,0.000524118,0.000187182,0.000561555,0.004870869,0.007094305,0.012612621922858584,0.001834411,0.00010965,0.000184523,0.000452095,0.000877193,3.6788734891227774e-05,0,0.000224671,0.000131029,0.000115026,5.61554509878e-05,0.002161764,0.000748739,0.001803537,0.003125987,1.87184836626e-05,3.74369673252e-05,0.001306226,0.000842332,3.8651998814066665e-05,0,0.3847112749204773,0.17808765356597694,4.015164960307778e-05,1.87184836626e-05,3.477656059815556e-05,1.8274853801166667e-05,0.00100852,0.001663012,0.005115091,0.001740819,0.011973426274892071,0.003631386,0.005999642,0.003930882,0.002271325,0.000786176,0.4841402990579539,0.1935678395549472,1,2
